Term	P-value	Genes
regulation of specific transcription from RNA polymerase II promoter (GO:0010551)	0.2376580714062592	PPARG,TCF7L2,HNF4A
monosaccharide metabolic process (GO:0005996)	0.2418067774821908	FUT10,FUT8,FN3K,PDK4,CSGALNACT1
lipid metabolic process (GO:0006629)	0.246908968400256	HACL1,PLTP,CYP7B1,ALOX15,ST3GAL5,ST8SIA1,FAAH,PPARG,AGPAT9,AGPAT3,PRG3,CDS1,ADM,LPL,CYP11A1,DGAT2,PPAP2A
detection of stimulus (GO:0051606)	0.25052683794511715	TLR3,ABCA4,GNAT2,GNGT2
response to radiation (GO:0009314)	0.25479757653414414	EYA1,ABCA4,NPHP1,GNAT2,GNGT2
cellular amino acid metabolic process (GO:0006520)	0.25479757653414414	SLC7A8,SLC7A7,SLC3A1,HNF4A,FN3K
secretion (GO:0046903)	0.2551897653081891	BAIAP3,CCL5,ACE,NPHP1,KNG1,RPH3AL
vesicle-mediated transport (GO:0016192)	0.2604735815936328	ITSN1,HFE,MSR1,ZFYVE9,RPH3AL,CECR2,CCL5,MRC1,CXCL16,RAMP3
muscle contraction (GO:0006936)	0.2613571227774849	GJA1,EDNRA,ASPH,KNG1,CHRNB1
positive regulation of lyase activity (GO:0051349)	0.2636609802530018	ADCYAP1R1,EDNRA
Rho protein signal transduction (GO:0007266)	0.2636609802530018	ARHGAP6,COL1A2
positive regulation of cell proliferation (GO:0008284)	0.26551490022088975	CD3E,PDGFRB,NRP1,CSF1,IGF1,IL18,IL1B,CD86,FLT3
negative regulation of cell proliferation (GO:0008285)	0.27011840023978406	AIF1,HNF4A,TGFBR3,ACVRL1,IL28RA,IL1B,ALDH1A2,PPAP2A,IGFBP5
cell chemotaxis (GO:0060326)	0.27657534191619965	CXCL16,PDGFRB
myeloid cell differentiation (GO:0030099)	0.27657534191619965	PPARG,TGFBR3
cellular amine metabolic process (GO:0009308)	0.2853460567050258	SLC7A8,SLC7A7,HNF4A,FN3K,DIO2,PRG3,SLC3A1,CSGALNACT1
induction of apoptosis (GO:0006917)	0.2853460567050258	BCL2L11,CIDEB,SLAMF7,PRKCA,INHBA,CD2,TNFRSF19,PPP1R13B
cation transport (GO:0006812)	0.28876543503184854	HFE,CHRNB1,CACNG8,TFR2,PKD2,ATOX1,SLC40A1,KCNQ3,SCN4B
G1/S transition of mitotic cell cycle (GO:0000082)	0.28947661410960024	INHBA,ACVR1
cellular amino acid and derivative metabolic process (GO:0006519)	0.2911807854484197	SLC7A8,SLC7A7,HNF4A,FN3K,DIO2,PRG3,SLC3A1
regulation of S phase of mitotic cell cycle (GO:0007090)	0.2957496237446358	BCL6
negative regulation of epithelial cell proliferation (GO:0050680)	0.2957496237446358	TGFBR3
positive regulation of protein polymerization (GO:0032273)	0.2957496237446358	CDC42EP2
positive regulation of interferon-gamma biosynthetic process (GO:0045078)	0.2957496237446358	TLR3
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	0.2957496237446358	NCR1
superoxide anion generation (GO:0042554)	0.2957496237446358	PRG3
icosanoid biosynthetic process (GO:0046456)	0.2957496237446358	PRG3
regulation of stress fiber formation (GO:0051492)	0.2957496237446358	ARHGAP6
gamma-aminobutyric acid signaling pathway (GO:0007214)	0.2957496237446358	GABBR1
respiratory burst (GO:0045730)	0.2957496237446358	CD55
cyclic nucleotide metabolic process (GO:0009187)	0.2957496237446358	ADM
axon ensheathment (GO:0008366)	0.2957496237446358	SBF2
positive regulation of smooth muscle cell proliferation (GO:0048661)	0.2957496237446358	IGF1
intermediate filament cytoskeleton organization (GO:0045104)	0.2957496237446358	DST
regulation of multicellular organism growth (GO:0040014)	0.2957496237446358	IGF1
regulation of interleukin-8 biosynthetic process (GO:0045414)	0.2957496237446358	PRG3
positive regulation of T cell mediated immunity (GO:0002711)	0.2957496237446358	IL1B
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	0.2957496237446358	ACVRL1
negative regulation of hormone secretion (GO:0046888)	0.2957496237446358	INHBA
Wnt receptor signaling pathway through beta-catenin (GO:0060070)	0.2957496237446358	TCF7L2
regulation of blood vessel size (GO:0050880)	0.2957496237446358	EDNRA
ion transport (GO:0006811)	0.2967060223935159	HFE,CHRNB1,CACNG8,CLIC5,TFR2,PKD2,ATOX1,SLC40A1,SLC4A10,KCNQ3,SCN4B
regulation of gene-specific transcription (GO:0032583)	0.29671905722039227	PPARG,HNF4A,TCF7L2,IGF1
negative regulation of transcription factor activity (GO:0043433)	0.30235043216686147	PBX1,ID3
DNA recombination (GO:0006310)	0.3034672797250006	REC8,DMC1,RAG1
regulation of cAMP metabolic process (GO:0030814)	0.3129775575843679	GABBR1,EDNRA,ADCYAP1R1
regulation of cAMP biosynthetic process (GO:0030817)	0.3129775575843679	GABBR1,EDNRA,ADCYAP1R1
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	0.3150400494608424	MPZL1,ADCYAP1R1,CD8A,FLT3,GFRA2
positive regulation of signal transduction (GO:0009967)	0.3158801674752473	TSPAN6,CD40,ACVRL1,GJA1,RHOC,PLEKHG5,IGF1,ADIPOQ
bile acid metabolic process (GO:0008206)	0.3200310636665665	CYP7B1
embryo implantation (GO:0007566)	0.3200310636665665	IL1B
negative regulation of endocytosis (GO:0045806)	0.3200310636665665	ADIPOQ
actin filament bundle formation (GO:0051017)	0.3200310636665665	FSCN1
regulation of axonogenesis (GO:0050770)	0.3200310636665665	ROBO1
activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway (GO:0007205)	0.3200310636665665	PPAP2A
DNA replication initiation (GO:0006270)	0.3200310636665665	PURA
nucleotide-sugar metabolic process (GO:0009225)	0.3200310636665665	CSGALNACT1
antigen processing and presentation (GO:0019882)	0.3200310636665665	CD8A
transport (GO:0006810)	0.3203028670698599	ITSN1,DUSP16,CACNG8,SLC3A1,CLIC5,TFR2,PKD2,ATOX1,BAIAP3,CCL5,ABCA4,MYO1E,CXCL16,SCN4B,CD3G,ACE,PPARG,BCL6,RAB38,SLC4A10,SLC18A2,HFE,NPHP1,MSR1,SLC7A8,SLC7A7,CECR2,SLC40A1,MRC1,KNG1,KIF13B,CHRNB1,SLC46A1,ZFYVE9,RPH3AL,FUT10,KCNQ3,RAMP3
cell-cell adhesion (GO:0016337)	0.32186401436652656	ROBO1,MGP,NPHP1,PKP2,CD2
regulation of signal transduction (GO:0009966)	0.3235744315506072	CD40,HNF4A,ACVRL1,GJA1,AGPAT9,INHBA,PLEKHG5,IGF1,TSPAN6,EID2,RHOC,ACVR1,ADIPOQ,IGFBP5
protein complex assembly (GO:0006461)	0.32709663738934763	CD3G,CD3E,CD40,HFE,ZFYVE9,SLC7A7,EID2,PARD6B,ARHGAP6,IL2RB
apoptosis (GO:0006915)	0.33556103244962027	IL1B,CECR2,PDCD1,GZMA,ZBTB16
negative regulation of DNA binding (GO:0043392)	0.34067817633435826	PBX1,ID3
regulation of viral genome replication (GO:0045069)	0.34347826836887385	CCL5
regulation of glycolysis (GO:0006110)	0.34347826836887385	IGF1
DNA fragmentation involved in apoptosis (GO:0006309)	0.34347826836887385	CECR2
regulation of leukocyte mediated cytotoxicity (GO:0001910)	0.34347826836887385	NCR1
positive regulation of adaptive immune response (GO:0002821)	0.34347826836887385	IL1B
positive regulation of nitric oxide biosynthetic process (GO:0045429)	0.34347826836887385	IL1B
skeletal muscle tissue development (GO:0007519)	0.34347826836887385	CSRP3
initiation of viral infection (GO:0019059)	0.34347826836887385	CCR5
positive regulation of translation (GO:0045727)	0.34347826836887385	DAZL
localization within membrane (GO:0051668)	0.34347826836887385	CD2
protein export from nucleus (GO:0006611)	0.34347826836887385	DUSP16
cell fate determination (GO:0001709)	0.34347826836887385	JAG1
regulation of cytoskeleton organization (GO:0051493)	0.35103689504764424	CXCL12,ARHGAP6,CDC42EP2
fatty acid metabolic process (GO:0006631)	0.3517489382390976	PRG3,HACL1,LPL,FAAH
protein transport (GO:0015031)	0.35226464257877715	KIF13B,CD3G,FUT10,DUSP16,PPARG,ZFYVE9,BCL6,RAB38
regulation of lipid metabolic process (GO:0019216)	0.36052777886088294	IL1B,HNF4A,PPAP2A
secretion by cell (GO:0032940)	0.36052777886088294	BAIAP3,RPH3AL,CCL5
response to organic substance (GO:0010033)	0.36052777886088294	PPARG,TGFBR3,CHRNB1
establishment of protein localization (GO:0045184)	0.3627644123259408	KIF13B,CD3G,FUT10,DUSP16,PPARG,ZFYVE9,BCL6,RAB38
programmed cell death (GO:0012501)	0.3630862955234475	IL1B,CECR2,PDCD1,GZMA,ZBTB16
negative regulation of cell migration (GO:0030336)	0.36587198545837457	ACVRL1,IGFBP5
protein amino acid autophosphorylation (GO:0046777)	0.36587198545837457	PDGFRB,TNK1
ventricular cardiac muscle morphogenesis (GO:0055010)	0.36611979819913554	TGFBR3
positive regulation of osteoblast differentiation (GO:0045669)	0.36611979819913554	ACVR1
positive regulation of protein complex assembly (GO:0031334)	0.36611979819913554	CDC42EP2
nitric oxide mediated signal transduction (GO:0007263)	0.36611979819913554	FPR1
regulation of DNA recombination (GO:0000018)	0.36611979819913554	IL7R
activation of NF-kappaB-inducing kinase activity (GO:0007250)	0.36611979819913554	TLR3
photoreceptor cell maintenance (GO:0045494)	0.36611979819913554	BBS1
actin polymerization or depolymerization (GO:0008154)	0.36611979819913554	ARHGAP6
regulation of BMP signaling pathway (GO:0030510)	0.36611979819913554	ACVRL1
negative regulation of endothelial cell migration (GO:0010596)	0.36611979819913554	ACVRL1
negative regulation of lipid storage (GO:0010888)	0.36611979819913554	PPARG
positive regulation of monooxygenase activity (GO:0032770)	0.36611979819913554	IL1B
peptide cross-linking (GO:0018149)	0.36611979819913554	DSP
Wnt receptor signaling pathway (GO:0016055)	0.36611979819913554	TCF7L2
regulation of cytokine-mediated signaling pathway (GO:0001959)	0.36611979819913554	ADIPOQ
polysaccharide metabolic process (GO:0005976)	0.3699983866011621	IGF1,CSGALNACT1,SULF2
positive regulation of cell cycle (GO:0045787)	0.3783318357084679	IL1B,IGF1
xenobiotic metabolic process (GO:0006805)	0.3879832391945696	HNF4A
acute-phase response (GO:0006953)	0.3879832391945696	ORM1
positive regulation of glucose metabolic process (GO:0010907)	0.3879832391945696	IGF1
positive regulation of epithelial cell proliferation (GO:0050679)	0.3879832391945696	IGF1
regulation of actin filament polymerization (GO:0030833)	0.3879832391945696	CDC42EP2
negative regulation of cytokine biosynthetic process (GO:0042036)	0.3879832391945696	INHBA
germ cell development (GO:0007281)	0.3879832391945696	DAZL
female gamete generation (GO:0007292)	0.3879832391945696	DMC1
regulation of Ras protein signal transduction (GO:0046578)	0.3879832391945696	IGF1
regulation of S phase (GO:0033261)	0.3879832391945696	BCL6
response to nutrient (GO:0007584)	0.39068890387791455	PPARG,TULP4
response to bacterium (GO:0009617)	0.39068890387791455	TLR3,SLC11A1
negative regulation of signal transduction (GO:0009968)	0.3990258567829767	ACVR1,EID2,ADIPOQ,IGFBP5
protein kinase cascade (GO:0007243)	0.4013285625087288	TNIK,BLK,TGFBR3,TNFRSF19,ICK,MAPK13
positive regulation of protein kinase activity (GO:0045860)	0.40443565861392	TLR3,IL1B,CSF1,FPR1,PPAP2A
positive regulation of kinase activity (GO:0033674)	0.40443565861392	TLR3,IL1B,CSF1,FPR1,PPAP2A
regulation of vasodilation (GO:0042312)	0.40909523623460137	ACE
positive regulation of bone mineralization (GO:0030501)	0.40909523623460137	ACVR1
B cell differentiation (GO:0030183)	0.40909523623460137	BLNK
positive regulation of fibroblast proliferation (GO:0048146)	0.40909523623460137	IGF1
cofactor transport (GO:0051181)	0.40909523623460137	SLC46A1
regulation of cell shape (GO:0008360)	0.40909523623460137	CDC42EP2
body fluid secretion (GO:0007589)	0.40909523623460137	KNG1
superoxide metabolic process (GO:0006801)	0.40909523623460137	PRG3
positive regulation of transcription, DNA-dependent (GO:0045893)	0.41028747700548024	HNF4A,PPARG,INHBA,IGF1,FOXO1,CIITA,EPAS1,TCF7L2
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	0.415064565193323	EID2,ACVRL1
MAPKKK cascade (GO:0000165)	0.415064565193323	TNFRSF19,TNIK
response to biotic stimulus (GO:0009607)	0.41991213452418563	TLR3,CXCL12,FGR,CCL5,SLC11A1,CCL22
cell cycle arrest (GO:0007050)	0.4261301874438088	AIF1,INHBA,TCF7L2
regulation of transcription factor activity (GO:0051090)	0.4261301874438088	IL1B,PBX1,ID3
regulation of gene expression (GO:0010468)	0.4269413822400979	SPIB,MYCN,INHBA,CSF1,DAZL,IGF1,IL1B,ID3,PRDM1,ACVRL1,PPARG,PRG3,ZBTB16,BCL6,FOXO1,RFX3,CD86,IL2RB,IRF4,IGFBP5,HNF4A,TCF7,EID2,TEF,EPAS1,ACVR1,TULP4,PBX1,HOXC6,HOXC5,CIITA,SOX6,DIO2,TCF7L2
amine transport (GO:0015837)	0.42706967775236493	SLC3A1,SLC18A2
ceramide metabolic process (GO:0006672)	0.4294815249848816	ST3GAL5
positive regulation of DNA repair (GO:0045739)	0.4294815249848816	EYA1
positive regulation of ossification (GO:0045778)	0.4294815249848816	ACVR1
inactivation of MAPK activity (GO:0000188)	0.4294815249848816	DUSP16
neurotransmitter transport (GO:0006836)	0.4294815249848816	BAIAP3
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	0.4294815249848816	EID2
spermatogenesis (GO:0007283)	0.4302479305774694	REC8,DMC1,ADC,HOXA10
excretion (GO:0007588)	0.438944978325431	NPHP1,KNG1
sphingolipid metabolic process (GO:0006665)	0.438944978325431	ST8SIA1,ST3GAL5
negative regulation of apoptosis (GO:0043066)	0.4490097087436119	FOXO1,IL1B,ACVR1,TCF7L2,BCL6,IL2RB,IGF1
detection of biotic stimulus (GO:0009595)	0.4491669628597259	TLR3
adaptive immune response (GO:0002250)	0.4491669628597259	IL18
negative regulation of specific transcription from RNA polymerase II promoter (GO:0010553)	0.4491669628597259	PPARG
response to toxin (GO:0009636)	0.4491669628597259	SLC7A8
circadian rhythm (GO:0007623)	0.4491669628597259	HTR7
cardiac muscle tissue morphogenesis (GO:0055008)	0.4491669628597259	TGFBR3
DNA damage response, signal transduction resulting in induction of apoptosis (GO:0008630)	0.4491669628597259	CIDEB
oligosaccharide metabolic process (GO:0009311)	0.4491669628597259	FUT8
protein amino acid phosphorylation (GO:0006468)	0.45076510499195077	PRKG1,PDGFRB,TGFBR3,TNK1,ACVRL1,FPR1,IL1B,FGR,MYLK,ACVR1,ICK
positive regulation of transferase activity (GO:0051347)	0.45224180352014925	TLR3,IL1B,CSF1,FPR1,PPAP2A
negative regulation of programmed cell death (GO:0043069)	0.4602761342933336	FOXO1,IL1B,ACVR1,TCF7L2,BCL6,IL2RB,IGF1
wound healing (GO:0042060)	0.4681755588533363	FUT10
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	0.4681755588533363	IGF1
positive regulation of proteolysis (GO:0045862)	0.4681755588533363	IL1B
positive regulation of cell growth (GO:0030307)	0.4681755588533363	CXCL16
positive regulation of cytoskeleton organization (GO:0051495)	0.4681755588533363	CDC42EP2
axonogenesis (GO:0007409)	0.4681755588533363	PARD6B
negative regulation of lipid metabolic process (GO:0045833)	0.4681755588533363	IL1B
anion transport (GO:0006820)	0.4737414773270826	SLC4A10,CLIC5
regulation of mitotic cell cycle (GO:0007346)	0.47621314418535926	IL1B,FOXC1,BCL6,IGF1
epidermis development (GO:0008544)	0.4804392439168035	CTGF,DSP,EMP1
actin filament-based movement (GO:0030048)	0.48653050240755275	MYO1E
regulation of cholesterol transport (GO:0032374)	0.48653050240755275	ADIPOQ
fertilization (GO:0009566)	0.48653050240755275	FUT10
vitamin transport (GO:0051180)	0.48653050240755275	SLC46A1
purine nucleotide biosynthetic process (GO:0006164)	0.48653050240755275	ADM
regulation of mitosis (GO:0007088)	0.4962059819224056	IL1B,IGF1
membrane lipid metabolic process (GO:0006643)	0.4962059819224056	ST8SIA1,ST3GAL5
dephosphorylation (GO:0016311)	0.49801027782568624	EYA1,PPAP2A,MTMR7
regulation of DNA binding (GO:0051101)	0.49801027782568624	IL1B,PBX1,ID3
cell death (GO:0008219)	0.49899043162902296	IL1B,CECR2,PDCD1,GZMA,ZBTB16
regulation of transcription (GO:0045449)	0.499380366044493	SPIB,MYCN,INHBA,IGF1,IL1B,ID3,PRDM1,ACVRL1,PPARG,ZBTB16,BCL6,FOXO1,RFX3,CD86,IRF4,HNF4A,TCF7,EID2,TEF,EPAS1,ACVR1,TULP4,PBX1,HOXC6,HOXC5,CIITA,SOX6,TCF7L2
positive regulation of JAK-STAT cascade (GO:0046427)	0.5042541912874342	IGF1
fatty acid oxidation (GO:0019395)	0.5042541912874342	HACL1
negative regulation of angiogenesis (GO:0016525)	0.5042541912874342	SERPINF1
glycosaminoglycan biosynthetic process (GO:0006024)	0.5042541912874342	CSGALNACT1
microtubule-based movement (GO:0007018)	0.5042541912874342	KIF13B
regulation of bone mineralization (GO:0030500)	0.5042541912874342	ACVR1
tissue development (GO:0009888)	0.5055509156651107	CTGF,DSP,COL1A1,EMP1,CSRP3
activation of MAPK activity (GO:0000187)	0.5072080206707759	FPR1,IL1B
innate immune response (GO:0045087)	0.5072080206707759	PPARG,SLAMF7
phosphorylation (GO:0016310)	0.5081815542759379	PRKG1,PDGFRB,TGFBR3,TNK1,ACVRL1,FPR1,IL1B,FGR,MYLK,ACVR1,ICK
gamete generation (GO:0007276)	0.5134152366412644	REC8,HOXA10,DMC1,ADC
sulfur metabolic process (GO:0006790)	0.5180529636217963	CSGALNACT1,SULF2
sensory perception of sound (GO:0007605)	0.5180529636217963	EYA1,COL1A1
response to hypoxia (GO:0001666)	0.5180529636217963	DPP4,EPAS1
activation of protein kinase activity (GO:0032147)	0.5180529636217963	TLR3,PPAP2A
response to hormone stimulus (GO:0009725)	0.5207124260615601	IL1RN,TGFBR3,PPARG,GNG11
negative regulation of gene-specific transcription (GO:0032582)	0.5213682585193677	PPARG
activation of pro-apoptotic gene products (GO:0008633)	0.5213682585193677	BCL2L11
regulation of neurotransmitter levels (GO:0001505)	0.5213682585193677	BAIAP3
negative regulation of MAP kinase activity (GO:0043407)	0.5213682585193677	DUSP16
positive regulation of protein catabolic process (GO:0045732)	0.5213682585193677	IL1B
visual perception (GO:0007601)	0.5351503938458027	TACSTD2,COL1A1,CYP1B1,CDS1
neuron projection morphogenesis (GO:0048812)	0.5378935983840705	PARD6B
peptide metabolic process (GO:0006518)	0.5378935983840705	ACE
amine biosynthetic process (GO:0009309)	0.5378935983840705	PRG3
regulation of DNA repair (GO:0006282)	0.5378935983840705	EYA1
amino acid transport (GO:0006865)	0.5378935983840705	SLC3A1
homophilic cell adhesion (GO:0007156)	0.5378935983840705	ROBO1
phosphate metabolic process (GO:0006796)	0.5380147568875712	TGFBR3,TNK1,FPR1,MTMR7,IL1B,FGR,ACVR1,ICK,PRKG1,PDGFRB,ACVRL1,MYLK,EYA1,PPAP2A
positive regulation of secretion (GO:0051047)	0.5392628727340635	INHBA,TCF7L2
phosphoinositide-mediated signaling (GO:0048015)	0.5392628727340635	P2RY6,IGF1
lipid catabolic process (GO:0016042)	0.5392628727340635	HACL1,FAAH
response to ionizing radiation (GO:0010212)	0.5538503915839128	EYA1
regulation of neuron differentiation (GO:0045664)	0.5538503915839128	ROBO1
regulation of MAP kinase activity (GO:0043405)	0.5570161639657313	IL1B,FPR1,DUSP16
positive regulation of oxidoreductase activity (GO:0051353)	0.5692581295111638	IL1B
positive regulation of cell adhesion (GO:0045785)	0.5692581295111638	CSF1
response to temperature stimulus (GO:0009266)	0.5692581295111638	GMPR
negative regulation of phosphorylation (GO:0042326)	0.5692581295111638	INHBA
cell growth (GO:0016049)	0.5692581295111638	TGFBR3
integrin-mediated signaling pathway (GO:0007229)	0.5692581295111638	DST
positive regulation of DNA replication (GO:0045740)	0.5692581295111638	IGF1
positive regulation of protein amino acid phosphorylation (GO:0001934)	0.5698537087554657	IL1B,IGF1
regulation of secretion (GO:0051046)	0.5731001872007533	IL1B,INHBA,TCF7L2
carboxylic acid catabolic process (GO:0046395)	0.579719872790793	HACL1,FAAH
cellular alcohol metabolic process (GO:0006066)	0.5799772887159186	FUT10,FN3K,CYP11A1,FUT8,PDK4,CSGALNACT1
icosanoid metabolic process (GO:0006690)	0.5841356377035575	PRG3
cellular response to insulin stimulus (GO:0032869)	0.5841356377035575	PPARG
response to extracellular stimulus (GO:0009991)	0.5894195933527961	PPARG,TULP4
cell recognition (GO:0008037)	0.5985010985385013	CSGALNACT1
positive regulation of growth (GO:0045927)	0.5985010985385013	CXCL16
negative regulation of secretion (GO:0051048)	0.5985010985385013	INHBA
regulation of protein complex assembly (GO:0043254)	0.6123720730715985	CDC42EP2
regulation of innate immune response (GO:0045088)	0.6123720730715985	NCR1
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	0.6123720730715985	IGF1
leukocyte chemotaxis (GO:0030595)	0.6123720730715985	CXCL16
negative regulation of adenylate cyclase activity (GO:0007194)	0.6123720730715985	GABBR1
regulation of JAK-STAT cascade (GO:0046425)	0.6123720730715985	IGF1
intracellular signaling cascade (GO:0007242)	0.6137178059445039	TNIK,TGFBR3,CLNK,FPR1,GNG11,IGF1,RRAS,COL1A2,P2RY6,ICK,HTR7,BLNK,CIDEB,MAPK13,RAB38,BLK,ARHGAP6,RASGRP1,TNFRSF19,PPAP2A
muscle organ development (GO:0007517)	0.6175183979698401	SOX6,IGF1
steroid metabolic process (GO:0008202)	0.6191247111219671	CYP11A1,ADM,CYP7B1
carbohydrate metabolic process (GO:0005975)	0.6238674122723925	FUT8,PDK4,IGF1,ST3GAL5,FUT10,FN3K,ST8SIA1,CSGALNACT1,SULF2
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	0.6257655222510156	IL1B
glycosaminoglycan metabolic process (GO:0030203)	0.6257655222510156	CSGALNACT1
positive regulation of MAP kinase activity (GO:0043406)	0.6265516692627037	IL1B,FPR1
positive regulation of phosphorylation (GO:0042327)	0.6354191322804668	IL1B,IGF1
response to insulin stimulus (GO:0032868)	0.6386978273233105	PPARG
activation of phospholipase C activity by G-protein coupled receptor protein signaling pathway coupled to IP3 second messenger (GO:0007200)	0.6386978273233105	P2RY6
regulation of translational initiation (GO:0006446)	0.6386978273233105	DAZL
protein targeting (GO:0006605)	0.6408427652939727	KIF13B,FUT10,DUSP16
intracellular protein transport (GO:0006886)	0.6504608937169319	KIF13B,FUT10,DUSP16,ZFYVE9,BCL6
growth (GO:0040007)	0.6511848095782652	TGFBR3
cytokinesis (GO:0000910)	0.6511848095782652	CECR2
induction of apoptosis by intracellular signals (GO:0008629)	0.6511848095782652	CIDEB
defense response to bacterium (GO:0042742)	0.6511848095782652	TLR3
regulation of ossification (GO:0030278)	0.6511848095782652	ACVR1
cellular response to hormone stimulus (GO:0032870)	0.661034060820152	PPARG,GNG11
glucose metabolic process (GO:0006006)	0.6632417494329417	PDK4
sodium ion transport (GO:0006814)	0.6632417494329417	SCN4B
cholesterol transport (GO:0030301)	0.6632417494329417	MSR1
regulation of inflammatory response (GO:0050727)	0.6632417494329417	ADIPOQ
protein amino acid N-linked glycosylation (GO:0006487)	0.6748834048210439	FUT8
cellular amino acid derivative metabolic process (GO:0006575)	0.6772976285791974	PRG3,DIO2
regulation of oxidoreductase activity (GO:0051341)	0.6861240290668601	IL1B
oxygen and reactive oxygen species metabolic process (GO:0006800)	0.6861240290668601	PRG3
cell-matrix adhesion (GO:0007160)	0.6861240290668601	PKD2
regulation of endocytosis (GO:0030100)	0.6861240290668601	ADIPOQ
anti-apoptosis (GO:0006916)	0.6890500839105792	FOXO1,IL1B,TCF7L2,IL2RB
regulation of cell cycle (GO:0051726)	0.692145619161574	INHBA,FOXC1,BCL6,IGF1,IL1B,PPP1R13B
induction of apoptosis by extracellular signals (GO:0008624)	0.6969773879818002	PRKCA
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	0.6969773879818002	IGF1
pattern specification process (GO:0007389)	0.6969773879818002	PBX3
leukocyte migration (GO:0050900)	0.6969773879818002	CXCL16
reproductive developmental process (GO:0003006)	0.6969773879818002	CSF1
phospholipid biosynthetic process (GO:0008654)	0.7074567765614433	AGPAT3
hormone-mediated signaling (GO:0009755)	0.7074567765614433	GNG11
regulation of proteolysis (GO:0030162)	0.7074567765614433	IL1B
G-protein signaling, coupled to cAMP nucleotide second messenger (GO:0007188)	0.7074567765614433	FPR1
response to steroid hormone stimulus (GO:0048545)	0.7074567765614433	IL1RN
androgen receptor signaling pathway (GO:0030521)	0.7074567765614433	PPAP2A
central nervous system development (GO:0007417)	0.707919413038771	ZBTB16,ADAM23
protein amino acid dephosphorylation (GO:0006470)	0.707919413038771	EYA1,MTMR7
negative regulation of transcription (GO:0016481)	0.7141630907942452	PRDM1,PPARG,ZBTB16,BCL6,EID2,RFX3,ID3
negative regulation of transport (GO:0051051)	0.7151867844445917	INHBA,ADIPOQ
double-strand break repair (GO:0006302)	0.7175750349831528	EYA1
cell division (GO:0051301)	0.7175750349831528	CECR2
regulation of protein kinase activity (GO:0045859)	0.719048647708654	DUSP16,CSF1,FPR1,TLR3,IL1B,PPAP2A
positive regulation of protein modification process (GO:0031401)	0.722302287923603	IL1B,IGF1
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	0.7247644608408788	PRDM1,PPARG,BCL6
regulation of tissue remodeling (GO:0034103)	0.727344564133743	ACVR1
regulation of phosphorylation (GO:0042325)	0.729840679639461	DUSP16,INHBA,CSF1,FPR1,IGF1,TLR3,IL1B,PPAP2A
response to oxidative stress (GO:0006979)	0.736084940196731	ATOX1,CCL5
G-protein signaling, coupled to cyclic nucleotide second messenger (GO:0007187)	0.736084940196731	HTR7,FPR1
nuclear export (GO:0051168)	0.7367773405787109	DUSP16
positive regulation of transcription factor activity (GO:0051091)	0.7367773405787109	IL1B
purine nucleotide metabolic process (GO:0006163)	0.7367773405787109	ADM
second-messenger-mediated signaling (GO:0019932)	0.7414726018520814	HTR7,P2RY6,FPR1,IGF1
carboxylic acid transport (GO:0046942)	0.7458849310184638	SLC3A1
cholesterol metabolic process (GO:0008203)	0.7458849310184638	CYP11A1
regulation of angiogenesis (GO:0045765)	0.7458849310184638	SERPINF1
cAMP-mediated signaling (GO:0019933)	0.7458849310184638	FPR1
membrane fusion (GO:0006944)	0.7546785062741999	CRISP1
cytokine-mediated signaling pathway (GO:0019221)	0.7546785062741999	IL2RB
protein amino acid glycosylation (GO:0006486)	0.7619104070527323	FUT10,FUT8
cell-substrate adhesion (GO:0031589)	0.763168854801604	PKD2
positive regulation of DNA binding (GO:0043388)	0.763168854801604	IL1B
brain development (GO:0007420)	0.763168854801604	GPR56
regulation of transcription, DNA-dependent (GO:0006355)	0.7828494739177498	HNF4A,TCF7,SPIB,MYCN,INHBA,IGF1,TEF,EPAS1,PRDM1,TULP4,PPARG,ZBTB16,BCL6,FOXO1,HOXC6,HOXC5,CIITA,SOX6,TCF7L2
negative regulation of cellular protein metabolic process (GO:0032269)	0.7855237032964631	PRG3,IGFBP5
cyclic-nucleotide-mediated signaling (GO:0019935)	0.7855237032964631	HTR7,FPR1
calcium ion transport (GO:0006816)	0.7869229595656267	CACNG8
regulation of protein catabolic process (GO:0042176)	0.8014246321618834	IL1B
positive regulation of hydrolase activity (GO:0051345)	0.8017125654417017	P2RY6,EDNRA,ARHGAP6
transcription from RNA polymerase II promoter (GO:0006366)	0.806137226821339	POU2AF1,BATF3,ETV1
positive regulation of binding (GO:0051099)	0.8083023531610624	IL1B
negative regulation of transcription, DNA-dependent (GO:0045892)	0.8110290874108205	PRDM1,PPARG,ZBTB16,BCL6
regulation of DNA replication (GO:0006275)	0.8213538406604226	IGF1
negative regulation of protein kinase activity (GO:0006469)	0.8213538406604226	DUSP16
