Term	P-value	Genes
MP0002083_premature_death_	0.0013771592939751341	IGHM,ITSN1,INHBA,ALOX15,CSF1,PKD2,H2-AB1,CXCL12,CMAH,MGP,EBF1,GABBR1,RAG1,PRKG1,C1QA,ABCB1A,RIMS2,ACE,ACVRL1,PPARG,GJA1,ETV1,BCL6,CD19,FOXO1,DST,SLC4A10,CD8A,PDCD1,IL2RB,SULF2,BCL2L11,HNF4A,IL1RN,FLNB,SLC7A7,ASPH,CECR2,COL1A1,PURA,FLT3,FBN1,AHI1,CFH,ADAM19,CELF4,MYLK,KCNQ3,EGR2
MP0001879_abnormal_lymphatic_vessel_	0.0013812413066552037	NRP2,RAG1,IGHM,HEG1,VEGFC,PPP1R13B
MP0002752_abnormal_somatic_nervous_	0.0015303045875802498	EOMES,MECOM,SERPINF1,MYCN,CLIC5,FOXC1,GPHN,IGF1,GFRA1,JAG1,CMAH,ABCA4,GABBR1,BBS1,ALDH1A2,AHI1,HOXA10,GNAT2,CHRNB1,NRP2,NRP1,EDNRA,NEO1,ETV1,FZD1,BASP1,DST,HOXA2,HOXA3,HOXB3,HOXB5,HOXB6,PDCD1,EGR2,CD86,EYA1,NEFH
MP0003936_abnormal_reproductive_system_	0.001910641966196293	HOXC6,BCL2L11,SLC30A4,HOXA9,CYP7B1,PPARG,GJA1,LEF1,MYCN,INHBA,FOXC1,CSF1,NEO1,ALDH1A2,GFRA1
MP0009785_altered_susceptibility_to_	0.002798153863991238	CXCR3,IL1B,FPR1,KLRK1,RAG1,KLRA8,FLT3,IGJ,CD19
MP0002295_abnormal_pulmonary_circulatio_	0.0030460091696027118	ATOX1,LOX,ADM,COL1A1,HEG1,FBN1,EPHA3
MP0008469_abnormal_protein_level_	0.0032691785876428335	EOMES,IL1RN,CD200,BCMO1,IL18,JAG1,IL1B,COL1A1,CXCL16,RAG1,KLRA8,GSTA4,FLT3,AHI1,KLRA17,CFH,CCR5,OLFM4,FCGRT,ACE,SLAMF6,PPARG,BCL6,CD19,CD59A,CXCR3,CD86,SUCNR1,MPL
MP0002085_abnormal_embryonic_tissue_	0.0038749733489179213	CTGF,EOMES,MECOM,HNF4A,MYCN,INHBA,FOXC1,GFRA1,ENAH,JAG1,DAB2,CECR2,SLC40A1,NR4A3,ACVR1,ALDH1A2,GDF3,DYNC2LI1,LUZP1,RECK,PRDM1,ACVRL1,NRP1,EDNRA,ANKRD17,MLLT4,FZD1,PBX1,FOXO1,DSP,HOXA2,HOXA3,MAFB,HOXB3,RFX3,EGR2,PALLD,SMO,EYA1
MP0005000_abnormal_immune_tolerance_	0.004088401703039965	IGHM,BCL2L11,IL1RN,CD200,FPR2,H2-AB1,IL1B,RAG1,FBN1,C1QA,CCR7,CLEC5A,BLNK,CD55,PPARG,CD19,FOXO1,DNTT,CIITA,ITGAX,PDCD1,CD86,RASGRP1,IL2RB
MP0009250_abnormal_appendicular_skeleto_	0.004513022018087409	CTGF,SMO,EYA1,FOXC1,COL1A1,HOXA3,FBN1,HOXB5,PBX1
MP0000767_abnormal_smooth_muscle_	0.004513022018087409	ACVRL1,JAG1,ANKRD17,HOXC4,LOX,MGP,PDGFRB,ADAM19,MYO1E
MP0009643_abnormal_urine_homeostasis_	0.004798420721638933	CFH,CD40,ACE,CD55,EDNRA,SLC3A1,H2-AB1,PBX1,SLC7A7,DAB2,CD59A,FN3K,MYO1E,IGK,DIO2,CXCR3,CHGA,MAF,ADIPOQ
MP0003953_abnormal_hormone_level_	0.005019085912686115	HNF4A,DPP4,INHBA,CSF1,PDK4,H2-AB1,RETNLA,IL1B,CES1D,COL1A1,MRC1,EPAS1,CXCL14,GABBR1,SDC3,SLC35D3,BBS1,CHGA,ADIPOQ,PRKG1,RIMS2,SCD1,CIDEB,PPARG,GJA1,EDNRA,ZBTB16,AFP,MAPK13,FOXO1,ADCYAP1R1,HOXA5,DIO2,CYP11A1,SLC18A2
MP0002282_abnormal_trachea_morphology_	0.005359144320835428	ALDH1A2,HOXA3,HOXA5,FBN1,MGP,FOXC1
MP0003943_abnormal_hepatobiliary_system_	0.005553332309664466	JAG1,MECOM,MYCN,HNF4A,PKD2,TGFBR3,PBX1
MP0002078_abnormal_glucose_homeostasis_	0.006077054390135359	IGHM,HNF4A,SYTL4,DPP4,INHBA,PDK4,IGF1,H2-AB1,RETNLA,ST3GAL5,CES1D,COL1A1,CXCL14,SDC3,RAG1,GSTA4,ADIPOQ,GDF3,RIMS2,SCD1,CIDEB,PPARG,RPH3AL,AFP,MAPK13,PBX1,FOXO1,CIITA,ADCYAP1R1,LPL,AK1,CXCR3,DGAT2
MP0001835_abnormal_antigen_presentation_	0.0064935252063803095	IGHM,CIITA,BATF3,H2-AA,RAG1,FLT3,H2-AB1
MP0002932_abnormal_joint_morphology_	0.006601715648723149	COL1A2,COL1A1,HOXA5,HOXB3,ANK,FLNB,MYCN,EYA1,BGN,MLLT3,SULF2
MP0000778_abnormal_nervous_system_	0.006601715648723149	ENAH,ROBO1,EOMES,EBF1,MARCKS,NRP2,NRP1,EGR2,PURA,KIF1B,FOXC1
MP0005503_abnormal_tendon_morphology_	0.007008320205532705	FBN1,ANK,BGN,COL1A2
MP0000681_abnormal_thyroid_gland_	0.007060145477012177	CSF1,HOXA3,HOXA5,H2-AB1,HOXB3,EYA1
MP0003448_altered_tumor_morphology_	0.0074447064857043384	IL1B,ACE,CXCL16,CXCR3,GZMA,GPR68,MSI2,IGF1,SPARC,ADIPOQ
MP0001175_abnormal_lung_morphology_	0.007445134324177928	THY1,CMKLR1,MMP12,MYCN,CLIC5,CSF1,PKD2,IGF1,MGP,MEIS1,PURA,FBN1,ADIPOQ,HIF3A,EPHA3,ACVRL1,FUT8,PBX1,ROBO1,HOXA5,LPL,CXCR3,SULF2
MP0000627_abnormal_mammary_gland_	0.0088072021623393	HOXC6,BCL2L11,SLC30A4,HOXA9,CYP7B1,PPARG,GJA1,LEF1,CSF1,NEO1,IGF1
MP0001243_abnormal_dermal_layer_	0.010125441649896458	LEF1,COL1A2,COL1A1,RAG1,HPGDS,SCD1,IL1RN,FBN1
MP0002148_abnormal_hypersensitivity_rea_	0.011119437251686973	IGHM,CFH,IL1B,CD40,CCR7,CCR5,CCL5,CD83,FBN1,CCL17
MP0002114_abnormal_axial_skeleton_	0.011797033036635306	CTGF,TGFBR3,FLNB,MYCN,FOXC1,COL1A2,COL1A1,KIF1B,FBN1,HOXA10,GJA1,ZBTB16,MLLT3,PBX1,HOXC6,HOXC8,HOXC4,SOX6,HOXA3,HOXA5,HOXA9,HOXB3,HOXB5,HOXB6,MYLK,ANK,EYA1,CSGALNACT1,SULF2
MP0001881_abnormal_mammary_gland_	0.013053556106901138	GJA1,HOXC6,CSF1,SLC30A4,HOXA9,IGJ,ADIPOQ
MP0002086_abnormal_extraembryonic_tissu_	0.01398404540024063	EOMES,MECOM,HNF4A,ANGPT1,MYCN,FOXC1,PKD2,JAG1,DAB2,EPAS1,SDC4,SPINT1,ALDH1A2,COL4A1,GDF3,RECK,PDGFRB,PRDM1,ITGA2B,NRP1,ACVRL1,PPARG,ANKRD17,ADM,MLLT4,FOXO1,SMO,IL2RB
MP0001944_abnormal_pancreas_morphology_	0.014481312850371337	IGHM,SERPINF1,RIMS2,SYTL4,TNK1,PPARG,PKD2,PBX1,FOXO1,CES1D,COL1A1,MAFB,RAG1
MP0010368_abnormal_lymphatic_system_	0.014787491767901458	VEGFC,HEG1,PPP1R13B
MP0001731_abnormal_postnatal_growth_	0.014993617798389878	ITSN1,HFE,IL1RN,MMP13,MYCN,CSF1,PKD2,IGF1,H2-AB1,ATOX1,JAG1,SLC7A7,MGP,COL1A1,PURA,CHGA,REC8,SCD1,KLF3,NRP2,NRP1,PPARG,GJA1,FUT8,BCL6,HOXA2,HOXA5,SLC30A4,SLC4A10,DIO2,RFX3,EGR2,CYP11A1,SLC18A2,PPP1R13B
MP0002693_abnormal_pancreas_physiology_	0.015559811848262158	IGHM,RIMS2,ACE,SYTL4,SYTL1,DPP4,RPH3AL,H2-AB1,MAPK13,PBX1,FOXO1,CIITA,PDCD1
MP0008874_decreased_physiological_sensi_	0.016029996080499178	BCL2L11,CYP1B1,CXCL16,GABBR1,MMP12,CSF1,TSLP,P2RY13,CD19,SLC18A2
MP0005376_homeostasis/metabolism_phenot_	0.017156608490370057	PDGFRB,ACE,IL1RN,PPARG,MMP13,FPR2,RRAS,EPAS1,AK1,OMG,PURA,GSTA4,AHI1,ADIPOQ
MP0001756_abnormal_urination_	0.019549111829553215	DST,FXYD4,ACE,SCD1,MAFB,MYLK,ADM,FBN1
MP0002233_abnormal_nose_morphology_	0.019549111829553215	CTGF,COL1A1,NRP2,BBS1,SMO,EYA1,FOXC1,FAT1
MP0002115_abnormal_skeleton_extremities_	0.019810776260656773	CTGF,TGFBR3,MMP13,FLNB,FOXC1,IGF1,MGP,COL1A2,COL1A1,EBF1,FBN1,HOXA10,GJA1,BGN,ZBTB16,PBX1,HOXC8,HOXA9,ANK,EGR2,SMO,CSGALNACT1
MP0003091_abnormal_cell_migration_	0.020983117805056482	SDC4,PALLD,FLNB,CCR7,PDGFRB,FOXC1,SYNE2
MP0010630_abnormal_cardiac_muscle_	0.0214648760965798	MECOM,CSRP3,PKP2,TGFBR3,PPARG,GJA1,ANKRD17,ANGPT1,MYCN,FOXC1,BCL6,H2-AB1,ALDH1A2,HIF3A
MP0003634_abnormal_glial_cell_	0.022141330519150352	BCL2L11,CD200,GJA1,MMP12,FOXC1,CSF1,ENAH,IL18,IL1B,BASP1,GPR56,KCNQ3,EGR2,SMO
MP0008438_abnormal_cutaneous_collagen_	0.023144104542723122	SCD1,FBN1,LOX
MP0005388_respiratory_system_phenotype_	0.02330244921741647	IGHM,LOX,HOXA5,LPL,EPHA3,FUT8,KCNE3,FBN1,IGF1,ADIPOQ
MP0002133_abnormal_respiratory_system_	0.02330244921741647	IGHM,LOX,HOXA5,LPL,EPHA3,FUT8,KCNE3,FBN1,IGF1,ADIPOQ
MP0009703_decreased_birth_body_	0.02330244921741647	SLC7A7,DNAJC6,LIN28A,EPAS1,RFX3,GJA1,BBS1,DGAT2,IGF1,SLC18A2
MP0005166_decreased_susceptibility_to_	0.02467197922836982	IL18,CXCR3,IL1B,MMP12,ACE,CAMK2D,MYLK
MP0002796_impaired_skin_barrier_	0.027941968792524658	GJA1,DGAT2,CLDN1,BCL11B,SCD1
MP0005195_abnormal_posterior_eye_	0.02824461965683631	EOMES,SERPINF1,NPHP1,MARCKS,MAB21L2,GPHN,IL18,JAG1,ABCA4,MEIS1,EPAS1,BBS1,RAG1,COL4A1,AHI1,PDGFRB,GNAT2,PPARG,FAT1,PDCD1,LEF1,SPARC
MP0002108_abnormal_muscle_morphology_	0.02878322343137916	EDNRA,ANK,BGN,COL1A2,HOXA3,FBN1,IGF1
MP0001664_abnormal_digestion_	0.02878322343137916	IL18,PRKG1,HOXA5,IGJ,GFRA1,GFRA2,MYLK
MP0003631_nervous_system_phenotype_	0.02896938785985097	ABCB1A,NRP2,MSR1,CSF1,IGF1,GFRA1,ATOX1,IL1B,COL1A1,DST,HOXA2,MAFB,CD86,SLC18A2
MP0009931_abnormal_skin_appearance_	0.029358189146831953	IL1RN,GFRA1,GFRA2,ATOX1,SLC40A1,MEIS1,SPINT1,CLDN1,RAG1,FBN1,RECK,PDGFRB,SCD1,PBX1,DST,SLC30A4,LPL,LEF1,DGAT2,PROS1
MP0002132_abnormal_respiratory_system_	0.029870408267956727	RAG1,IGF1,HOXA3
MP0002998_abnormal_bone_remodeling_	0.03112850367302873	IL1B,COL1A1,GJA1,ANK,CSF1,RAG1,GPR68,FBN1,SPARC
MP0002972_abnormal_cardiac_muscle_	0.03138658292616387	IL18,PRKG1,ASPH,LPL,CSRP3,GJA1,PDCD1,PRKCA,ADM,H2-AB1,ADIPOQ
MP0003632_abnormal_nervous_system_	0.03257983918068183	ATOX1,DST,HOXA2,MSR1,CD86,CSF1,SLC18A2,GFRA1
MP0003699_abnormal_female_reproductive_	0.03309262877492226	MECOM,CYP7B1,INHBA,CSF1,DAZL,IGF1,SLC7A7,ASPH,ASPM,GABBR1,DMC1,PRKG1,REC8,PDGFRB,HOXA10,SCD1,PPARG,GJA1,AFP,ADCYAP1R1,HOXA9,MAFB,ANK,EYA1,SULF2
MP0009384_cardiac_valve_regurgitation_	0.03357818436820212	GJA1,EPHA3,LOX
MP0005220_abnormal_exocrine_pancreas_	0.03415460923840686	RPH3AL,SERPINF1,PKD2,PBX1,SYTL1
MP0003385_abnormal_body_wall_	0.03654902742680869	NUAK1,LUZP1,ALDH1A2,HOXA10,MARCKS,MAB21L2
MP0002161_abnormal_fertility/fecundity_	0.03787452217796978	LDHC,CEACAM10,MMP12,INHBA,CSF1,DAZL,IGF1,H2-AB1,DNAJC6,P2RX1,CXCL14,CXCL16,GABBR1,DMC1,GSTA4,PRKG1,REC8,ACE,SCD1,DDX4,NRP2,PPARG,GJA1,ZBTB16,BCL6,AFP,TEX15,ADCYAP1R1,EYA1,SULF2,BCL2L11,PLTP,NPHP1,IL1RN,TGFBR3,SLC7A7,ASPH,ASPM,COL1A1,MRC1,BBS1,COL4A1,PDGFRB,HOXA10,HOXA9,MAFB
MP0003115_abnormal_respiratory_system_	0.03834318310249694	ROBO1,LOX,MYCN,HOXA5,PKD2,SULF2,HIF3A
MP0003938_abnormal_ear_development_	0.03873607315044159	SMO,EYA1,ALDH1A2,MAFB,IGF1
MP0001216_abnormal_epidermal_layer_	0.03927824673690089	SCD1,IL1RN,SYNE2,PPARG,GJA1,BCL11B,DSP,COL1A1,SLC30A4,PRKCA,SPINT1,DGAT2,CLDN1,RAG1
MP0001915_intracranial_hemorrhage_	0.040557145254134785	JAG1,ANKRD17,FOXC1,COL1A1,PROS1,COL4A1
MP0006138_congestive_heart_failure_	0.04116072126370597	MYCN,EPAS1,H2-AB1,ADIPOQ,EPHA3
MP0000678_abnormal_parathyroid_gland_	0.04167300990185474	ALDH1A2,EYA1,HOXA3
MP0000598_abnormal_liver_morphology_	0.04399372237445739	MECOM,HNF4A,TGFBR3,MYCN,FOXC1,CSF1,PKD2,H2-AB1,JAG1,CXCL12,CES1D,COL1A1,MEIS1,EPAS1,NR4A1,CXCL14,PEX11A,RECK,EPHA3,ACVRL1,PPARG,CD19,PBX1,LPL,PDCD1,PROS1,RASGRP1
MP0003861_abnormal_nervous_system_	0.045422406495827405	EOMES,MECOM,MYCN,FOXC1,ENAH,CXCL12,NR4A3,EBF1,KLK8,DYNC2LI1,LUZP1,EPHA7,NRP2,NRP1,GJA1,MLLT4,ROBO1,LEF1,PALLD,NEFH,GPHN,GFRA1,JAG1,CECR2,GPR56,SLC40A1,PURA,ACVR1,ALDH1A2,ANKRD17,FAT1,FZD1,BASP1,HOXA2,MAFB,EGR2,SMO
MP0005275_abnormal_skin_tensile_	0.046054358293645126	SCD1,FBN1,LOX
MP0002152_abnormal_brain_morphology_	0.046482787020862254	EOMES,MECOM,CACNG8,MYCN,FOXC1,CSF1,IGF1,ENAH,CXCL12,MEIS1,NR4A3,EBF1,KIF1B,RAG1,KLK8,DYNC2LI1,LUZP1,RECK,C1QA,ABCB1A,EPHA7,NRP2,NRP1,GJA1,ROBO1,SLC4A10,LEF1,PALLD,EYA1,SULF2,BCL2L11,SYTL4,FLNB,JAG1,ASPM,CECR2,GPR56,SLC40A1,PURA,BBS1,COL4A1,FAT1,BASP1,HOXA2,MAFB,KCNQ3,EGR2,SMO,TCF7L2
MP0005197_abnormal_uvea_morphology_	0.046898656867111234	JAG1,CYP1B1,ABCA4,GJA1,FOXC1,MAF,COL4A1,RAB38
MP0002933_joint_inflammation_	0.04897575607966648	PDCD1,ANK,BGN,RAG1,IL1RN
MP0003948_abnormal_gas_homeostasis_	0.05162668600323677	LUZP1,SCD1,CIDEB,EPHA3,GJA1,FZD1,H2-AB1,PBX3,IL18,JAG1,CES1D,LOX,LPL,MAFB,ALDH1A2,ADIPOQ
MP0002080_prenatal_lethality_	0.05439003639091618	EOMES,PKP2,SPIC,FOXC1,PKD2,IGF1,ENAH,MYO1E,SPINT1,VEGFC,NRP2,NRP1,GJA1,ADM,FOXO1,RFX3,SULF2,BCL2L11,TGFBR3,FLNB,DAB2,SLC40A1,MRC1,EPAS1,PDGFRB,ARHGAP6,SMO,ITSN1,MECOM,MAB21L2,MYCN,CXCL12,MEIS1,NR4A3,CXCL14,ADIPOQ,PEX11A,GDF3,DYNC2LI1,LUZP1,RECK,REC8,PRDM1,ACVRL1,PPARG,MLLT4,DSP,HEG1,PALLD,CTGF,HNF4A,ANGPT1,PDE2A,JAG1,COL1A1,BBS1,CHGA,ACVR1,ALDH1A2,COL4A1,FBN1,EDNRA,ANKRD17,PBX1,CTTN,CPVL
MP0003724_increased_susceptibility_to_	0.05445700922791004	PPARG,FPR2,IL1RN,CD200
MP0002909_abnormal_adrenal_gland_	0.05546701058549891	CYP11A1,ITSN1,CHGA
MP0001340_abnormal_eyelid_morphology_	0.056409672987952235	LUZP1,SCD1,IKZF2,INHBA,FOXC1,BCL11B,GFRA2,CECR2,HOXA5,EGR2,EYA1
MP0005389_reproductive_system_phenotype_	0.0567159130091734	CXCL12,FOXC1,PRDM1,DMC1,HOXA10,SCD1
MP0000685_abnormal_immune_system_	0.0581225074592026	DNTT,BCL6,CMKLR1,H2-AB1
MP0005023_abnormal_wound_healing_	0.058492708221914914	CMAH,PDGFRB,DST,PENK,SDC4,MMP13,SPARC
MP0001286_abnormal_eye_development_	0.05964647588539809	LUZP1,CTGF,IKZF2,MAB21L2,FOXC1,FAT1,JAG1,LEF1,SMO,ALDH1A2,MAF
MP0002822_catalepsy_	0.060338021740029994	ABCB1A,FAAH
MP0001542_abnormal_bone_strength_	0.06066641763412493	GJA1,COL1A2,COL1A1,IGF1,SPARC
MP0002970_abnormal_white_adipose_	0.06129742592715559	GDF3,SCD1,CIDEB,PPARG,IGF1,IL18,CES1D,CXCL14,EBF1,GABBR1,LEF1,DGAT2
MP0003566_abnormal_cell_adhesion_	0.06191669215097865	SDC4,PALLD,DSP,ITGA2B
MP0000432_abnormal_head_morphology_	0.0645607584630486	CTGF,MARCKS,MYCN,INHBA,FOXC1,CSF1,ASPH,ASPM,CECR2,COL1A1,ACVR1,MAF,ACVRL1,GJA1,EDNRA,BCL11B,FZD1,LEF1,SMO,EYA1
MP0002064_seizures_	0.06681634816072866	CD3E,C1QA,HTR7,NRP2,GFRA2,ATOX1,SLC7A8,CELF4,DST,TEF,NR4A3,SLC4A10,GABBR1,KCNQ3,PURA,KLK8
MP0004742_abnormal_vestibular_system_	0.06988670029197008	CSF1,SLC30A4,EGR2,NR4A3
MP0001544_abnormal_cardiovascular_syste_	0.07008335224866655	PRKG1,ACE,EPHA3,TGFBR3,GJA1,MYCN,H2-AB1,LPL,EPAS1,PDCD1,ADIPOQ
MP0005385_cardiovascular_system_phenoty_	0.07008335224866655	PRKG1,ACE,EPHA3,TGFBR3,GJA1,MYCN,H2-AB1,LPL,EPAS1,PDCD1,ADIPOQ
MP0005501_abnormal_skin_physiology_	0.07032350590382679	GJA1,DGAT2,CLDN1,BCL11B,SCD1,FBN1
MP0001958_emphysema_	0.07114494511056715	FUT8,LOX,FBN1
MP0004019_abnormal_vitamin_homeostasis_	0.07405991453257157	BCMO1,ABCA4,ALDH1A2,PLTP
MP0005332_abnormal_amino_acid_	0.07638299576846037	SLC7A7,ACE,MAFB,SLC46A1,CXCR3,SLC3A1,PDK4,AHI1
MP0001119_abnormal_female_reproductive_	0.07694656600966693	BCL2L11,REC8,HOXA10,CYP7B1,GJA1,INHBA,FOXC1,CSF1,DAZL,IGF1,AFP,ASPM,COL1A1,DMC1,IL2RB,FBN1
MP0001919_abnormal_reproductive_system_	0.07835661167650752	CXCL12,SCD1,FOXC1,PRDM1
MP0000920_abnormal_myelination_	0.07883649357254509	IL1B,DST,CD8A,GABBR1,EGR2,MMP12,CD86,CSF1
MP0000465_gastrointestinal_hemorrhage_	0.08257734555779432	ACVRL1,IL18,ITGA2B
MP0001533_abnormal_skeleton_physiology_	0.08478424536737174	CTGF,CLEC5A,IL1RN,CD200,PPARG,ANK,MMP13,FPR2,SPARC
MP0003638_abnormal_response/metabolism__	0.08565551626765601	PROS1,ACE,TNFRSF19,IGF1,H2-AB1,PBX1
MP0002116_abnormal_craniofacial_bone_	0.08579440674621644	CTGF,MARCKS,FLNB,INHBA,FOXC1,CSF1,COL1A1,ACVR1,FBN1,GJA1,EDNRA,FZD1,PBX1,HOXA2,HOXA3,MAFB,HOXB3,EGR2,LEF1,SMO,EYA1
MP0000358_abnormal_cell_content/_	0.0864767583611564	ITSN1,SYNE2,CTTN,RHOC,CYP11A1,AHI1,PEX11A,GFRA1
MP0005391_vision/eye_phenotype_	0.08807854687367371	EOMES,PDGFRB,SCD1,FOXC1,FAT1,GFRA2,JAG1,ABCA4,SMO,RAG1,COL4A1,AHI1
MP0003252_abnormal_bile_duct_	0.08857098467512899	JAG1,PKD2,P2RY13
MP0003942_abnormal_urinary_system_	0.08892665168342813	EYA1,FOXC1,KIF26B,ALDH1A2,GFRA1,PBX1
MP0005448_abnormal_energy_balance_	0.09180283635812102	GDF3,IL18,SCD1,AK1,SDC3,BCMO1,ADIPOQ,MAPK13
MP0001191_abnormal_skin_condition_	0.0941886062838874	IGHM,SCD1,IL1RN,TNK1,GJA1,PBX1,COL1A1,CD8A,PRKCA,RAG1,FBN1,PPP1R13B
MP0003956_abnormal_body_size_	0.0950141437864649	SLC3A1,MMP13,IGF1,ENAH,ATOX1,IL18,GABBR1,SDC3,IKZF2,CIDEB,NRP2,GJA1,BGN,CD19,CD59A,SLC4A10,IL2RB,CSGALNACT1,SULF2,BCL2L11,HFE,IL1RN,SYTL4,FLNB,PURA,FLT3,AHI1,PDGFRB,MAPK13,HOXC8,SLC30A4,HOXA9,PTPN3,DIO2,RAMP3,EGR2,ITSN1,INHBA,BCMO1,DNAJC6,POU2AF1,MGP,NR4A1,CXCL14,EBF1,CLDN1,MAF,ADIPOQ,GDF3,RIMS2,SCD1,KLF3,ETV1,BCL6,MLLT3,DST,FXYD4,ADCYAP1R1,LEF1,DGAT2,SLC18A2,HNF4A,MARCKS,DPP4,GFRA2,SLC7A7,ASPM,COL1A2,COL1A1,BBS1,ALDH1A2,COL4A1,PBX1,BASP1,CELF4,SOX6,KCNQ3,MSI2,PPP1R13B
MP0002896_abnormal_bone_mineralization_	0.09597643778534343	COL1A2,COL1A1,PTPN3,EBF1,ANK,EGR2,FLNB
MP0009333_abnormal_splenocyte_physiolog_	0.09674288069594153	H2-AA,PRDM1,SLC40A1,CSF1
MP0005623_abnormal_meninges_morphology_	0.0970383819921057	ENAH,FOXC1
MP0002210_abnormal_sex_determination_	0.102867950017195	BCL2L11,NPHP1,CYP7B1,INHBA,FOXC1,DAZL,DNAJC6,ASPM,COL1A1,DMC1,REC8,PRDM1,HOXA10,DDX4,GJA1,ZBTB16,TEX15,PBX1,CYP11A1
MP0002177_abnormal_outer_ear_	0.10541462487656114	CTGF,COL1A1,HOXA2,HOXA5,EDNRA,EYA1,PBX1
MP0010386_abnormal_urinary_bladder_	0.10700038139662446	FBN1,MYLK
MP0001348_abnormal_lacrimal_gland_	0.10700038139662446	CCR7,FOXC1
MP0004085_abnormal_heartbeat_	0.11332299543195748	ASPH,MGP,ACE,EPAS1,CSRP3,EPHA3,GJA1,BBS1,FOXC1
MP0002006_tumorigenesis_	0.11425451198348488	RAG1,IL1B,IRF4
MP0005085_abnormal_gallbladder_physiolo_	0.11425451198348488	JAG1,IGJ,P2RY13
MP0001853_heart_inflammation_	0.11425451198348488	GJA1,BCL6,H2-AB1
MP0005384_cellular_phenotype_	0.11460573998123792	ITSN1,SYNE2,FLNB,FOXC1,GFRA1,FN3K,SDC4,RHOC,PURA,AHI1,PEX11A,CCR7,PDGFRB,ITGA2B,KLF3,GJA1,DSP,CD79A,CTTN,CYP11A1,PALLD
MP0000013_abnormal_adipose_tissue_	0.11722070622854085	PPARG,COL1A1
MP0001346_abnormal_lacrimal_gland_	0.11722070622854085	CCR7,FOXC1
MP0002109_abnormal_limb_morphology_	0.12090344622231358	CTGF,MECOM,BCL2L11,TGFBR3,MMP13,FLNB,MYCN,FOXC1,IGF1,ASPH,COL1A1,ALDH1A2,PRDM1,HOXA10,GJA1,BGN,ZBTB16,PBX1,HOXC8,HOXA9,ANK,EGR2,SMO,CSGALNACT1
MP0001727_abnormal_embryo_implantation_	0.1210712484146321	CSF1,MRC1,EOMES
MP0002088_abnormal_embryonic_growth/wei_	0.12760027922377049	CTGF,HNF4A,MYCN,IGF1,JAG1,SLC7A7,NR4A3,SPINT1,COL4A1,PEX11A,ACVRL1,PPARG,ANKRD17,PBX1,FOXO1,ARHGAP6,SMO
MP0000003_abnormal_adipose_tissue_	0.12803347933061723	PPARG,LPL,COL1A1
MP0009763_increased_sensitivity_to_	0.13303966259626948	CD3E,HTR7,PENK,NRP2,GZMA,ADM,COL1A1,LPL,SDC4,PROS1,KLK8,GSTA3,ADIPOQ
MP0000026_abnormal_inner_ear_	0.13352038473171007	CLIC5,FZD1,IGF1,JAG1,CMAH,HOXA2,SLC30A4,MAFB,NR4A3,BBS1,EYA1
MP0005535_abnormal_body_temperature_	0.13418038076700273	ATOX1,IL1B,HTR7,IL1RN,FAAH,GABBR1,DGAT2,SLC18A2
MP0004130_abnormal_muscle_cell_	0.13513469278472603	PPARG,PRKCA,LPL
MP0001697_abnormal_embryo_size_	0.13640958743671727	CTGF,MECOM,HNF4A,MYCN,FOXC1,ENAH,SLC7A7,DAB2,SLC40A1,ACVR1,ALDH1A2,RECK,PRDM1,NRP1,PPARG,MLLT4,DSP,SMO,SULF2,MPL
MP0005167_abnormal_blood-brain_barrier_	0.13833489743460362	ABCB1A,IL1B
MP0005410_abnormal_fertilization_	0.1400730425564509	LDHC,CSF1,ACE,DKKL1,PLTP
MP0005381_digestive/alimentary_phenotyp_	0.14405656849173248	IL18,COL1A1,OLFM4,ST6GAL1,MYLK,KCNE3,GFRA1
MP0000534_abnormal_ureter_morphology_	0.14453120058441316	EYA1,FOXC1,ACE,GFRA1
MP0009765_abnormal_xenobiotic_induced_	0.1457714258602391	HTR7,ACE,PPARG,SDC4,GSTA3,KLK8
MP0002084_abnormal_developmental_patter_	0.14582742901694642	EOMES,MECOM,HNF4A,FOXC1,PKD2,DAB2,NR4A3,ACVR1,ALDH1A2,GDF3,DYNC2LI1,MLLT4,MLLT3,PBX1,DSP,RFX3,ARHGAP6,SMO
MP0009278_abnormal_bone_marrow_	0.1491813463515419	FPR2,CXCL12
MP0002066_abnormal_motor_capabilities/c_	0.15118896316907238	EOMES,MYCN,CLIC5,H2-AB1,ENAH,ATOX1,CES1D,CMAH,NR4A1,NR4A3,FAAH,GABBR1,KIF1B,RAG1,CCR5,ABCB1A,SCD1,EPHA3,GJA1,BGN,ADM,ETV1,D0H4S114,DST,ADCYAP1R1,EYA1,CD86,NEFH,IL2RB,SLC18A2,HFE,FLNB,MREG,GPHN,SLC7A8,JAG1,SLC7A7,COL1A2,COL1A1,ADAM23,PURA,BBS1,FBN1,HTR7,PBX1,HOXC8,LOX,BASP1,CELF4,SLC30A4,MAFB,EGR2,CYP11A1,SBF2,SPARC
MP0003755_abnormal_palate_morphology_	0.15974938523691315	LUZP1,CTGF,EDNRA,INHBA,FZD1,ASPH,HOXA2,HOXA3,EYA1,ACVR1
MP0004185_abnormal_adipocyte_glucose_	0.16019117129902968	PRKCA,PPARG
MP0005621_abnormal_cell_physiology_	0.166072590448783	CCR7,PDGFRB,ITGA2B,SYNE2,KLF3,GJA1,FLNB,FOXC1,DSP,FN3K,CD79A,SDC4,PALLD,PURA,PEX11A
