Term	P-value	Genes
18801183-SuppTable1	0.0016989170279946282	RALGPS2,IL18,ENC1,SDC3,GCA,APOE,KMO,BMX,PTPRF,SHMT1,DAB2,MACROD1,APOBEC1,HOXA5,MYCN,C3AR1,P2RX3,FABP4,HIST1H3F,SLC1A4,GPNMB,C1QB,IGFBP4,ADAM8,P2RY14,TSPAN2,COL4A1,ENPP1,TLR6,F2R
18032706-SuppTable3	0.0017418382802632483	DUSP16,IL7R,TFRC,APOC2,STC2,NUDT14,BAMBI,NINJ1,KMO,TST
20231685-TableA2	0.0017997297035576532	RALGPS2,CD72,IGHM
18285497-tableS1	0.0018037573369848743	FBXW11,TMEM106A,C3AR1,PTGER4,C1QC,C1QB,ZDHHC14,CPD,TPR,H2-AA
17429429-Table4	0.0019745640108307554	TFRC,COX6A2,FABP4
18410693-TableS12	0.0019955971144372518	CD72,MEIS1,HOXA9,TCF4
19249085-TableE3	0.0021056276291248933	ADAM8,SERPINA3G,CTSB,ARG1
18310505-TableS6	0.0021596172385967994	GPNMB,DPP4,MAFF
19505326-SuppTable3	0.0022490426477562524	MEF2C,RALGPS2,PKIB,APOE,GBE1,TSPAN13,BAMBI,LEPROT,HOXA7,HOXA9,DNAJA2,SLC1A4,PTGER4,KIF1B,LPXN,ELTD1,DSP,ITGB5,TLK2,OCEL1,P4HA2,SLC2A3,ASPH,TSC22D1,COL4A1,CTSB,F2R
17975224-TableS6	0.002337933087018734	C1QB,SHMT1,TFRC,ELTD1,PPP1CB,FRMD4B,CTSB
18362358-Table7	0.0024466282511000424	MINPP1,ARL4C,SLC2A3,ASPH,ENC1,HIF1A,KIF1B,CHD7,MMD,PPP1CB,FOXP1,SGPP1,CSGALNACT2
12734205-TableS5	0.002449617671493284	IL18,CD34,DSP,DPP4,TFRC,BAMBI
16546165-table2	0.002460739734035241	CKB,APOE,MMP14,GRINA
19225562-Table3a	0.002625924326196878	TMPO,AMFR
18565887-TableA13	0.002625924326196878	HOXA5,HOXA9
17963910-SuppTable1	0.0026345737315718407	SASH1,MALAT1,LGMN,DAB2,HOXA9,KIF1B,GPNMB
12734205-TableS2	0.002673414474790805	CD34,DDX5,DPP4,MMP14,TFRC,BAMBI,IL18,DSP,FGD4
18006812-TableS5	0.002854992027550457	APOE,VEGFA,TMEM176B,TMEM176A
18974375-TableS2	0.0029013652602828516	SLC2A3,CPD,APOC2,PTGER4,ARL4C,CD28
18849563-SuppTable3a	0.002982331446516066	APOBEC1,SLC2A3,LEPROT,FOXP1,PYHIN1,SHMT1
18849563-SuppTable3b	0.002982331446516066	APOBEC1,SLC2A3,LEPROT,FOXP1,PYHIN1,SHMT1
12917207-TableS4	0.0030532356782349904	MYCN,ARL4C,DAB2,ENC1,SDC1,APOE,AMBP,APOBEC1,TMPO,RPA2,F2R
20479250-ST	0.0031684183615819173	MMD,SASH1,CBR3,LPXN,ENC1,DSP,MAFF
20479250-TableS4	0.0031684183615819173	MMD,SASH1,CBR3,LPXN,ENC1,DSP,MAFF
20460173-ImmPortCytokineReceptors	0.0032059338457213486	IL7R,PLXNB2,C3AR1,SDC3,CALCRL,IFNGR2,PTGER4,SDC1
12917485-Table8	0.0032325793841213126	MYB,ACSL1,SLC2A3,SDC1,TSC22D1,GPNMB,CD34,PPP1CB,DSP,ITGB5,CTSB
14749371-Table1	0.003445062130232247	PTPRF,PTGER4,ARL4C,LPXN
20418243-SuppTable1b	0.0034954092349970775	HOXA5,HOXA7,HOXA9
18691415-Table5e	0.0037891323623833293	APOBEC1,HIF1A,ARG1,SDC1,GPNMB,TSPAN13
15695585-Table3	0.0038119405317285056	HDC,PTPRO
19074878-SuppTable1	0.003947719554249943	DPP4,MMP14,TFRC,P2RX3,FABP5,PTGER4,ATP5F1
19306436-TableS2a	0.004176999576597807	ENC1,HIF1A,CTSB,GPNMB,COL4A1,OLR1,CSGALNACT2,F2R
15492233-TableS1	0.004254171475363277	C1QB,MGAT2,AMFR,BAMBI,DAB2,ENC1,NINJ1,ITGB5
12082018-table1	0.004316208214283529	TSC22D1,TBRG4,MYCN
12213285-table2	0.004481930658791103	PPBP,VEGFA
17597811-SuppTable2	0.004520180318024751	ARL4C,MEIS1,CD34,AGBL5,LEPROT,HOXA5,HOXA7,HOXA9,TST
19088021-supptable2	0.004541992521205667	PTPRO,DAB2,ASPH,TSC22D1,CHD7,GPNMB,C1QC,C1QB,AMFR,TMEM176B,TMEM176A,PLXNB2,CTSB
19139136-TableS3	0.004662308528504291	MEF2C,RALGPS2,IL7R,PKIB,GRINA,AHR,TMPO,CSGALNACT2,SHMT1,TMEM216,MAFF,FGD4,P2RX3,IGFBP4,TLK2,DPP4,ASPH,TSC22D1,STC2,ENPP1,CBR3,CALCRL,F2R
11731795-SuppTable2	0.005064508989904543	SLC1A4,AHR,HOXA5,HOXA9
19377508-SuppTable1	0.0050868797256367684	DUSP16,P4HA2,MYB,IL18,CCL3,MEIS1,PTGER4,OLR1,CD72,ZDHHC14,HOXA7,BMX,CALCRL
19567819-SuppTable1	0.005168710070014756	AGBL5,ECM1,DPP4,AMBP,ENC1,ITGB5,BMX
17555561-Table2	0.0051980771890140125	ACSL1,ENC1,C3AR1,OLR1,HIAT1,SASH1,DDX5,ELTD1,FOXP1,TPR,IRF8,PTPRF,VGLL4,TCF4,LGMN,CPD,CALCRL,TM9SF2,F2R
18668134-SuppTable8	0.005202135709207112	HOXA7,HOXA9
15246160-table5	0.005202135709207112	PPBP,PF4
17009876-tableS3a	0.005226517809879962	MEF2C,TLK2,SLC2A3,PTPRCAP,RABGGTA,CTSB
19118092-Table4	0.0052446021363889775	CALCRL,TFRC,F2R
15902281-TableS1d	0.005389306480840535	REPIN1,GPNMB,TSPAN13,PION,TMEM176B,TMEM176A,MYL10,AHR,HOXA5,HOXA7,HOXA9,AOAH
17909013-table2	0.005925135483244597	PF4,SDC1,CTSB
18381434-SuppFigure2a	0.005971738009895148	TCF4,PRKD3
16529784-Table7	0.005971738009895148	CELA1,DPP7
19549311-SuppTable2-PAM	0.005971738009895148	CD72,MEIS1
18435859-ShorterGeneList	0.0062524097751760245	P4HA2,MMP14,CELA1,FABP4,TSC22D1,COL4A1,CTSB,IGFBP4,F2R
17429429-Table3	0.006284258290160885	DPP4,TFRC,COX6A2
16317158-Table2	0.006789929485361972	HIF1A,AHR
16287073-Table4	0.006789929485361972	SGPP1,HIF1A
17597811-SuppTable7	0.006954975638193934	ARL4C,MEIS1,CD34,AGBL5,LEPROT,HOXA5,HOXA7,HOXA9,TST,TMPO
16489042-SuppTable1b	0.0071250292536922015	IGHM,MMD,TCF4,P4HA2,CCL3,CTSB,TSC22D1,COL4A1
17344918-SuppTable1	0.007338565931933656	HOXA9,DNAJA2,MAFF,TMEM119,DPP4
20077526-TableS4	0.007437797113761198	STC2,MMD,MTFR1,SLC2A3,ITGB5,CHD7,TSPAN13
10521349-Figure3	0.007438410493688482	IL7R,HOXA9,MYB
16518402-SuppTable1	0.007438410493688482	FUS,MTFR1,FABP4
20138012-Table1	0.007655911559461832	IL1F9,CCL3
19658182-Table1c	0.007655911559461832	CKB,DPP4
19855078-TableS3b	0.007655911559461832	TSC22D1,HOXA7
15161681-Table1	0.007849070795133717	TSC22D1,CD34,VEGFA
17676974-TableS5	0.008093040091714713	MUC13,CD34,P2RY14,STYX,TMPO,SGPP1,SDC1,TSPAN13
16597596-TableS2-1	0.008272864517692583	MEIS1,MYB,MYCN
12782714-TableS3c	0.008272864517692583	MYCN,ENPP1,F2R
17683518-813GeneTable	0.008474393872312682	ADAM8,MYB,REPIN1,SLC1A4,SDC1,LILRB3,ENPP1,OLFM1,SASH1,CKB,CBR3,CD28
18786252-TableS1	0.008476751424426726	F7,ACSL1,IL18,PKIB,CD34,VEGFA,CD72,OLFM1,CD28,DSP,ITGB5,TLK2,DPP4,TBRG4,MGAT2,NINJ1,F2R
15152267-TableS4	0.008568895055531288	MEF2C,TSPAN13
18033314-SuppTable3	0.008709881716492339	TSPAN2,TPR,CD28
14517214-Table1	0.008709881716492339	C3AR1,ARG1,ACSL1
17183660-TableS1b	0.008774954759216698	STYX,TLK2,RALGPS2,CKB
17617570-Table3	0.009160207818295693	STC2,SLC40A1,P2RY14
17885619-Table4b	0.009528100103203275	FABP4,GPNMB
12935928-Table2	0.009528100103203275	CD34,TPR
16115903-TableS1	0.009530103281769214	STC2,ENPP1,MYB,CPD,SLC1A4,TSPAN13,IGFBP4
19278812-Table1	0.009623923702761888	IL18,DPP4,IL7R
17488685-SuppTable1	0.009683763786264784	FUS,MINPP1,PTGER4,ACSL1
18667080-TableS4	0.009721526728488113	DAB2,AHR,ENPP1,ARL4C,COL4A1
19893615-Table5	0.009999760286575302	APOE,SASH1,DPP4,FRMD4B
12082545-Table2a	0.010101105790053778	DAB2,ENPP1,TCF4
15609325-SuppTable3	0.010101105790053778	CD34,GPNMB,IGFBP4
11834723-Table1a	0.010101105790053778	APOE,CTSB,ACSL1
18288381-Table4	0.010101105790053778	DSP,OLFM1,TST
16289389-TableS1	0.010205671524590242	IGHM,DAB2,VEGFA,P2RY14,IRF8
19455257-TableS10	0.010532756037822664	IGHM,FOXP1
18614019-TableS4b	0.010629437916788245	MMP14,PPFIA4,ZFP110,JMJD6,APOBEC1,PPP1CB,AHR,ABHD14B
15505275-SuppTable4	0.010651653027661833	SLC2A3,ITGB5,MTFR1,MYB
19096012-TableS2	0.01135434631096621	COL4A1,MGAT2,CD34,LPXN,PPP1CB,ITGB5,LIN7C,PRKD3,RPA2
16373702-Table2a	0.011582101308764295	CTSB,GPNMB
17183690-Table1	0.011582101308764295	ENPP1,DPP4
12446012-Table1	0.011582101308764295	CKB,APOE
12531789-TableS1b	0.011614148239013973	MMD,CD72,IRF8
19204204-SupplementaryTable3	0.0116505831066003	RALGPS2,MMP14,ACSL1,SLC40A1,TSC22D1,AMFR,MALAT1,TM9SF2,F2R
18614019-TableS4c	0.0116741874129385	PKIB,H2-OA,CCL3,GCA,EEPD1,CD34,PTPRO,DAB2,SLC40A1,HDC,MUC13,BAMBI,TMEM119,MYCN,PTGER4,ADAM8,P4HA2,TSPAN2,COL4A1,ENPP1,CBR3,F2R
17597811-SuppTable5	0.011974436586883625	MEIS1,P2RX3,SLC1A4,CKB,PLXNB2,PTPRCAP,HOXA5,HOXA7,HOXA9,IFNGR2,IRF8
20436685-ST4-1	0.012034395540307089	MEF2C,IL7R,MEIS1,APOE,VEGFA,DSP,BMX,RPA2,IRF8,MYB,REPIN1,MYL10,CPD
18631401-TableS3	0.012102705402397163	MYCN,ENC1,PTGER4,VEGFA,KMO,SGPP1,CSGALNACT2,MYB,SHMT1,DAB2,ASPH,STC2,MGAT2,CBR3,JMJD6,NINJ1,MAFF
19523942-Table2	0.012145872934591708	STC2,DSP,OLFM1
15572690-SuppTable5a	0.012145872934591708	CHD7,FBXW11,FOXP1
19061838-TableS12	0.012145872934591708	SLC1A4,AHR,ENPP1
17823660-TableS1b	0.012415522307863558	TLK2,VEGFA,TLR6,SLC2A3,MAFF,SDC1,TSC22D1
18347175-TableS4.1	0.01267538338504198	STC2,PKIB
18722011-SuppTable2b	0.01267538338504198	MAFF,HIF1A
12495447-Table2	0.01267538338504198	PTPRCAP,TMPO
15489886-TableS1b	0.012733170087362196	TCF4,RASA4,MEIS1,SDC3,SLC1A4,COL4A1,MMD,DSP,TMPO
20032505-TableS6	0.01314733776671473	CD72,MEIS1,P2RY14,REPIN1
12917485-Table6	0.013219418567443929	VGLL4,RALGPS2,MYB,ARL4C,FABP5,C1QC,TBRG4,ENPP1,ITGB5
20077526-TableS3	0.013384532504037034	SLC2A3,ASPH,ENC1,GRINA,SDC1,CHD7,MTFR1,BAMBI,HOXA7
17571080-SuppTable2b	0.013562168430727318	CD34,CD72,MYB,ATP5F1,IRF8,F2R
15548776-Figure3b	0.013811858658970772	C3AR1,LGMN
16355723-table2b	0.013811858658970772	ECM1,LPXN
14556665-Table2	0.013811858658970772	PION,IRF8
17313671-SuppTable1b	0.013811858658970772	IGHM,CD72
14676830-Table4	0.013823953660724286	SLC2A3,CCL3,COL4A1
19269367-TableS1	0.013923068408151752	PTPRO,H2-AA,ARL4C,IGFBP4
19249085-Table1	0.014990792356938015	ARG1,SERPINA3G
15023835-Figure3a	0.014990792356938015	NINJ1,C1QB
17002788-Table2	0.014990792356938015	ECM1,MEIS1
15246160-table4	0.014990792356938015	MEF2C,HOXA5
12972399-Table1	0.015012227921768886	C1QC,H2-AA,CD72
18547747-Table1	0.015140180416652145	ADAM8,CCL3,NINJ1,IRF8
18716133-TableS1	0.015627350752149185	TSC22D1,TCF4,RAB34
17785550-SuppTableS2	0.015627350752149185	TSPAN2,APOE,IGFBP4
15762987-SuppTable4	0.015651544922911466	ITGB5,ECM1,MYB,TSPAN13,IGFBP4
20215513-TableS4	0.015651544922911466	MUC13,VEGFA,TCF4,KIF1B,GPNMB
19061838-TableS3	0.01567312630089409	MINPP1,ACSL1,SHMT1,SLC1A4,ECM1,CKB,BAMBI,CPD,KMO
20215513-TableS3	0.015982705758709047	MUC13,VEGFA,TCF4,KIF1B,GPNMB
18440302-SuppTable2	0.016049289601712143	PTPRF,TFRC,ENC1,PTGER4,TSC22D1,PRKD3,TMEM51,CSGALNACT2,F2R
18510698-Table5	0.01621145844997674	MEF2C,HOXA9
19497124-TableS2	0.01625650861153979	TCF4,TMPO,IGFBP4
16287073-Table3	0.01625650861153979	SGPP1,TPR,HIF1A
18378853-Table3a	0.017473139556882646	TSPAN13,CD34
17714734-Table5	0.017473139556882646	TST,IGFBP4
17177833-SuppTable1	0.017994737657175425	C3AR1,HIAT1,CD34,CSNK1G1,DSP,PTPRCAP,TPR,RPA2,MYB,SHMT1,APOC2,PF4,ENPP1
20521089-SuppTable1a	0.01822846477279799	MMP14,SDC1,DSP
19636063-TableS6	0.01862488016205957	CIAPIN1,VGLL4,P4HA2,MYB,SHMT1,ASPH,SLC1A4,ENPP1,PLXNB2,TMPO
15501955-Table1	0.01877512686066459	CCL3,MYCN
20068086-ST1-1	0.01877512686066459	AMFR,IGFBP4
20081105-Table3	0.01877512686066459	AGBL5,CHD7
12594241-Table5	0.01877512686066459	IGHM,IRF8
16953557-table1	0.01877512686066459	CD72,H2-AA
15246160-table1	0.01877512686066459	MEF2C,PPBP
17571080-SuppTable2a	0.01971563132615818	PTPRO,CKB,ACSL1,P2RY14,DAB2,ENC1,MEIS1
17885619-Table4a	0.020116720014130392	MYB,STC2
11973655-Table2b	0.020116720014130392	IGHM,IGFBP4
18366635-Table2	0.020116720014130392	AMFR,IGFBP4
16896004-Table2	0.020116720014130392	AMFR,IGFBP4
18438415-Table2.1	0.020116720014130392	HOXA9,SLC40A1
12173052-table1	0.020116720014130392	AHR,DSP
18490921-Table3	0.020327574183809136	CD34,FABP4,F2R
11562467-Table3	0.021055598441294752	MYB,ITGB5,IGFBP4
19514085-Table1	0.021055598441294752	CALCRL,MMP14,TMPO
16790086-tableW1	0.021062652765341434	APOE,ARG1,ACSL1,TFRC,CPD,CTSB
15994966-Table2	0.021497227056696048	SLC2A3,HIF1A
12917207-TableS3	0.02156297788927043	MYCN,DAB2,ENC1,SDC1,APOE,AMBP,APOBEC1,TMPO,RPA2
17284527-TableS2	0.021979525561815653	IGHM,PTPRF,TCF4,TMEM119,SDC1,VEGFA,MMD,OLFM1,CPD,CMPK2,TPR
18378853-TableS1	0.022222001449325977	CD34,VGLL4,TSC22D1,TSPAN13
18394172-S4GeneList	0.022302202283465487	FUS,ECM1,HOXA5,HOXA7,FABP4,FABP5,H2-AA
18849563-SuppTable5a	0.022554169531468573	APOBEC1,SLC2A3,PYHIN1
19861896-Table2	0.022554169531468573	ARL4C,PRKD3,TSPAN13
11325847-Table2	0.022554169531468573	ASPH,IFNGR2,INPPL1
15870177-FigureS4	0.022915964326369984	CCL3,MYB
16049682-Table3	0.022915964326369984	GPNMB,IGFBP4
12679940-Table1	0.022915964326369984	ITGB5,IFNGR2
19139136-TableS2	0.023214311780269673	VEGFA,PION,IL7R,SHMT1,C3AR1,SDC1,TSC22D1
18381434-SuppFigure2b	0.023275131640120895	STC2
12495447-Table1	0.023275131640120895	CD34
18849563-SuppTable5c	0.023324719431958595	APOBEC1,SLC2A3,PYHIN1
18849563-SuppTable5b	0.023324719431958595	APOBEC1,SLC2A3,PYHIN1
18849563-SuppTable4	0.023324719431958595	APOBEC1,SLC2A3,PYHIN1
19061838-TableS14	0.024046375348456838	MYCN,PPP1CB,MEIS1,SLC1A4,SDC1
18667080-TableS2	0.024413578046310957	ARL4C,TFRC,IL18,DNAJA2,RPA2,ZDHHC6,SLC2A3,COL4A1,ENPP1,CBR3,LEPROT,CTSB
15972966-TableS2a	0.024908333799823934	DPP4,ENPP1,ECM1
16135788-Table13	0.025321306247053952	GLIPR2,DAB2,ITGB5,ABCA1,IGFBP4,F2R
18798265-tableS2	0.02553511847468264	MMD,OLFM1,TMPO,SHMT1
18338247-SuppTable3	0.02583190276812693	APOE,OLFM1,SLC40A1,CMPK2,ATP5F1
19010862-TableS1	0.02583190276812693	IGHM,PTPRF,STC2,C1QB,MYB
16964388-Table3	0.025865435860624203	DPP7,STC2
17598908-Table2	0.025865435860624203	SLC1A4,TSPAN13
15140256-Table1	0.025865435860624203	MMP14,PPP1CB
18006812-TableS2	0.026114634926819928	SLC2A3,FOXP1,PTGER4,CSGALNACT2
11823860-SuppTable4	0.02644037645360847	IGHM,GLIPR2,ENC1,PPP1CB,SLC40A1,ITGB5,COL4A1
16581771-tableS1b	0.026548582593635423	ENC1,ZDHHC14,BMX
18818702-SuppTable2	0.02737374133483538	MMP14,FUS,GBE1,LPXN,CSGALNACT2,IRF8,ADAM8,PTPRF,MYB,SLC2A3,SLC40A1,TSC22D1,CHD7,TLR6,HOXA9,CTSB
17906199-SuppTable2	0.027389915334127657	SLC1A4,HOXA9,FABP5
18667080-TableS6	0.027389915334127657	CTSB,COL4A1,TFRC
17885619-Table3b	0.027394843512261517	GPNMB,CTSB
18483624-Table1	0.027394843512261517	IL7R,IFNGR2
15246160-table2	0.027394843512261517	ITGB5,F2R
19837975-TableS1	0.02763141086650681	MEF2C,TCF4,ARL4C,TMEM106A,ABCA1,MEIS1,FRMD4B,TSC22D1,MGAT2,FUS
14993899-TableS1	0.02781251730088519	FUS,DDX5,MYB,MYCN,TFRC,HOXA9,TPR
15260889-TableS2b	0.027900424559019005	FOXP1,CTSB,GPNMB,F2R
17598908-SuppTable3	0.028245365926851576	SLC1A4,IL7R,TSPAN13
19168792-TableS3	0.028541997833619843	PKIB,SDC1,KIF1B,DSP,IRF8,PTPRO,ZDHHC6,SLC2A3,SLC40A1,COL4A1,CBR3,HOXA5
15305381-TableI	0.028959828002177123	ITGB5,IGFBP4
15695585-Table2	0.028959828002177123	MYCN,SERPINA3G
17287849-SuppTable1a	0.028959828002177123	AOAH,VEGFA
19462257-Table2	0.029114915391023	TSPAN2,VEGFA,GPNMB
19171046-tableS1a	0.029998542252145054	CKB,AMBP,COL4A1
15256440-tableS1	0.029998542252145054	MYCN,DSP,TMEM51
11282888-SuppTable2	0.030559745869591266	TPR,IFNGR2
17092989-SuppTable1	0.030559745869591266	IGHM,TCF4
16501597-Table1a	0.030913133998482063	HOXA9
16752223-Table4	0.030913133998482063	ABCA1
15501955-Table2	0.030913133998482063	MYCN
20460173-ImmPortInterferonReceptors	0.030913133998482063	IFNGR2
12706106-Table1	0.030913133998482063	FOXP1
19204204-SupplementaryTable6	0.03133546308237218	RALGPS2,MMP14,ACSL1,SLC40A1,AMFR,MALAT1,TM9SF2,F2R
17161497-SuppTable1	0.03168601768094312	PPBP,DSP,MEIS1,CALCRL
19061838-TableS16	0.03180793014154809	SHMT1,DDX5,TFRC
18387200-Genes	0.03198921991876041	TFRC,IL18,ENC1,SDC1,AMFR,OLFM1,ZDHHC14,PLXNB2,AHR,TMPO,IGFBP4,PTPRF,MYB,TSC22D1,CKB,CBR3
12917207-TableS1	0.03228383716488133	APOE,DAB2,ENC1,TMPO,SDC1,RPA2
12086872-Table12d	0.032733636240695634	HIF1A,MEIS1,HOXA9
11731795-SuppTable1	0.032733636240695634	PION,TCF4,ECM1
19489030-SuppTable4	0.03301168470957023	ASPH,STC2,CTSB,TFRC
20103679-ST3-C	0.033273860015280605	DAB2,HIF1A,FOXP1,CALCRL,IGFBP4
19489030-SuppTable5	0.03386184681360846	ASPH,TFRC
16780769-Table1	0.03386184681360846	SDC1,IGFBP4
12900505-Figure3	0.03386184681360846	IGHM,TCF4
17069663-Table4	0.03386184681360846	IL7R,MYB
15136595-Table2	0.03386184681360846	APOE,TFRC
16740760-TableS1	0.03445574128876056	RALGPS2,C3AR1,SLC1A4,GBE1,LPXN,LIN7C,TMPO,IRF8,CDADC1,FRMD4B,NINJ1,CTSB
20032505-TableS3	0.03462691827222812	SLC1A4,HOXA5,HOXA9
20436685-ST5-2	0.0349065267402493	DAB2,LEPROT,PPP1CB,FRMD4B,IGFBP4
12086872-Table11a	0.03556278161540127	LGMN,ECM1
18704457-Table2	0.03559442574935848	SLC2A3,ENC1,PKIB
20436685-ST5-1	0.035812863354745324	MYB,REPIN1,MEIS1,VEGFA,DSP,CPD,RPA2
12829800-IntrinsicList	0.03594017542099103	RALGPS2,DUSP16,MMP14,ACSL1,SLC40A1,AMFR,TM9SF2,F2R
14583454-TableS1	0.036022102538312006	VEGFA,MMP14,MYCN,AHR,IFNGR2
18768393-Table1	0.036575794985702424	ZDHHC14,P2RY14,IRF8
15843827-TableS6	0.036575794985702424	MYB,MGAT2,AMFR
15843827-TableS7	0.036575794985702424	IGHM,IL7R,CHD7
16140871-SuppTable7	0.037181185040055256	CTSB,IL7R,LPXN,SLC15A3
20032505-TableS4	0.037296153096421134	MEIS1,HOXA9
18347175-TableS4.2	0.037296153096421134	STC2,PKIB
12941627-table1b	0.037296153096421134	ABCA1,IRF8
18160667-TableS2	0.037296153096421134	C3AR1,MEIS1
16585964-SuppTable1	0.037296153096421134	IL1F9,CCL3
17363501-Table2	0.037296153096421134	MMP14,VEGFA
15280706-Table2	0.037296153096421134	ECM1,FABP5
15790403-Table2	0.03849172399050547	ACSL1
15572690-SuppTable2	0.03857995861026965	MEF2C,C3AR1,FOXP1
12917485-Table9	0.038786383010036556	RALGPS2,CCL3,FABP5,SASH1,CKB,INPPL1,PTPRCAP
12874079-Table3f	0.039061355952331164	SASH1,FRMD4B
15637295-Table5	0.039061355952331164	P4HA2,OLFM1
18403781-Table2	0.039061355952331164	CCL3,ARG1
15705876-TableS5	0.04085779228207821	IFNGR2,PTPRF
19797726-Table2b	0.04085779228207821	C3AR1,IFNGR2
20421987-TableS4	0.041006854723398135	SLC1A4,FRMD4B,CHD7,GPNMB,STC2,CBR3,CPD
16489042-SuppTable1a	0.042467867705630456	GBE1,CBR3,CMPK2,RABGGTA,TST,SDC1
17210693-Table2	0.042684871485995306	ENPP1,APOE
12011421-Figure3	0.042684871485995306	OLFM1,PTPRF
17404395-TableS1c	0.042684871485995306	ENC1,AHR
18637760-SuppTable2	0.042684871485995306	ENPP1,VEGFA
20460173-ImmPortChemokines	0.04382993887548293	PPBP,CCL3,PF4
15902281-TableS1c	0.04444550231871214	F7,CDADC1,TM9SF2,TSC22D1,COL4A1
19204204-SupplementaryTable7	0.04444550231871214	AMFR,MYB,TFRC,NINJ1,SDC1
11739862-Table3	0.04454201021121112	FUS,PTPRO
15608061-Table2	0.04454201021121112	HIF1A,IGFBP4
20015407-TableS1	0.04492061457832451	LPXN,OLFM1,TMEM119
12594241-Table2	0.04492061457832451	IGHM,PTPRCAP,IRF8
16643655-306GenesList	0.04508863520017595	AMFR,MYB,TFRC,NINJ1,SDC1
20459861-Table2	0.04601136129640286	IL7R
17881637-Table5	0.04601136129640286	C3AR1
20103679-Table3-1	0.04601136129640286	STC2
20081812-Table3	0.04602472709454203	CD34,FOXP1,LPXN
16597596-TableS1-4	0.046428632271392996	HOXA9,CD34
16675456-table1	0.046428632271392996	DAB2,CALCRL
16495925-Table3	0.046428632271392996	MMP14,DSP
17273163-Supp1a	0.046428632271392996	MEF2C,TM9SF2
18535662-TableS2b	0.04691920975064306	DPP4,ASPH,RABGGTA,FABP5,COL4A1,DDX5,PRPF38A,TPR
16863911-table1	0.0471422202650696	MYCN,IL7R,IRF8
18757322-TableS1	0.04759030843525126	ENC1,APOE,VEGFA,KMO,TMPO,CIAPIN1,MINPP1,PION,CKB,USP5,BAMBI,CPD,MAFF,MEIS1,SLC1A4,PTGER4,OLFM1,ITGB5,MYB,ASPH,JMJD6
16597596-TableS1-1	0.04834416855548564	MEIS1,MYCN
18614019-TableS4a	0.04935151459902575	MYB,GLIPR2,COX6A2,INPPL1,PPFIA4,APOBEC1,MAFF,CYP51,TMEM51
18400362-Figure1b	0.05028805697270061	ITGB5,TSC22D1
14722241-Table1a	0.05028805697270061	MMP14,IGFBP4
19455257-TableS8	0.05028805697270061	TSC22D1,HIF1A
19455257-TableS9	0.05028805697270061	TSC22D1,HIF1A
15171711-Table1	0.05085596445245856	STC2,OLFM1,MYB,BAMBI,TMPO,IGFBP4
17389037-Tab6	0.05142829735030931	STC2,TMEM119,COL4A1,HIAT1
15618438-Table1	0.052259742374529766	ACSL1,FABP4
17060636-Table1	0.052259742374529766	NINJ1,LILRB3
18398820-table4	0.052259742374529766	SASH1,DSP
15679045-Table1	0.05347250205184514	ENC1
14755241-Table2a	0.05425867646572758	SLC1A4,SHMT1
16886892-Table2	0.05425867646572758	AHR,MGAT2
15260889-SuppTable2	0.05485203376261949	SHMT1,GRINA,GPNMB,CKB,FOXP1,TMPO,CTSB,F2R
16818684-Table2b	0.05584716236820323	LGMN,ITFG1,ENC1,KIF1B
20460173-ImmPortInterleukins	0.05628431774497133	IL1F9,IL18
15240595-Table2a	0.05628431774497133	TSC22D1,AHR
17947471-Table1	0.05628431774497133	STC2,TFRC
16597596-TableS3-2	0.05628431774497133	PF4,PPBP
18593951-TableS3	0.056335883179062005	MEF2C,ADAM8,ABCA1,BAMBI,PRKD3,CSGALNACT2,IGFBP4,F2R
15876249-Appendix1	0.05833613145535666	IGHM,TCF4
20194811-Figure1b	0.05833613145535666	IRF8,SLC15A3
16597596-TableS3-1	0.05833613145535666	HOXA9,MYB
15545975-Table1	0.058593876189023904	STC2,PPP1CB,TPR,ATP5F1
12509443-Table1	0.05903962049803726	HIF1A,CCL3,OLR1
17284527-TableS4	0.05952526789362081	DUSP16,FOXP1,KIF1B,CD28
15120971-Table3	0.06041358945283837	CCL3,TSC22D1
17122647-Table3	0.06041358945283837	APOE,HIF1A
18086899-Table4	0.06087559888514594	CD28
20179162-Table2a	0.06087559888514594	SLC2A3
18987656-Figure1	0.06087559888514594	FUS
19453646-Table4	0.06087559888514594	P2RY14
19138562-Table5	0.06087559888514594	FOXP1
12586635-Figure1ab	0.06087559888514594	CCL3
17115125-SuppTable2	0.06157328510770299	TCF4,CKB,CBR3
16617318-SuppTable2	0.06157328510770299	CD34,PTPRCAP,HIST1H3F
20564080-Table3	0.06251617019375372	CSNK1G1,PRKD3
18955564-TableS2b	0.06251617019375372	APOE,GPNMB
17449903-Table2	0.06251617019375372	MEF2C,TCF4
12371964-Table1	0.06251617019375372	CCL3,PF4
18062813-GeneList	0.06285892972751538	AHR,TCF4,SLC15A3
12096084-Figure3-1	0.06464335865659823	ENPP1,TCF4
15572690-SuppTable5b	0.06464335865659823	FBXW11,FOXP1
14676830-Table3	0.06464335865659823	ECM1,COX6A2
12531789-TableS1a	0.06464335865659823	VEGFA,RABGGTA
20460173-ImmPortCytokines	0.06473483769116437	IL18,CCL3,PF4,STC2,PPBP,VEGFA,IL1F9
18024211-Webtable1	0.06626488625093888	DSP,SASH1,DDX5,GPNMB
