Term	P-value	Genes
proteasomal ubiquitin-dependent protein catabolic process (GO:0043161)	0.630715175426344	AMFR
enzyme linked receptor protein signaling pathway (GO:0007167)	0.6398485062050273	PTPRF,VEGFA
negative regulation of cellular protein metabolic process (GO:0032269)	0.6444961921982909	ENPP1
regulation of secretion (GO:0051046)	0.6533994972731904	CHD7
response to external stimulus (GO:0009605)	0.6545750077377572	STC2,C3AR1,CCL3,F2R
cell migration (GO:0016477)	0.6577680327040176	CD34
multicellular organismal development (GO:0007275)	0.6583684823768972	ENC1,HOXA9
carbohydrate metabolic process (GO:0005975)	0.6650357946848325	SLC2A3,B3GNT8,CSGALNACT2
protein catabolic process (GO:0030163)	0.6674857482465416	AMFR,MMP14,OLR1
cytoskeleton organization (GO:0007010)	0.6732216476305731	APOE,CCL3
negative regulation of catalytic activity (GO:0043086)	0.6732216476305731	APOE,DUSP16
behavior (GO:0007610)	0.6761295874613554	IL18,CCL3
anatomical structure morphogenesis (GO:0009653)	0.679543143392459	TMEM176B,SLC40A1,F2R
muscle contraction (GO:0006936)	0.7023689583868971	ASPH
regulation of cell cycle (GO:0051726)	0.7067602825958025	CD28,TPR
cell motility (GO:0048870)	0.7171183354643744	CD34
cation transport (GO:0006812)	0.7198768017472794	SLC40A1,F2R
organ morphogenesis (GO:0009887)	0.7206911898208292	TMEM176B
DNA metabolic process (GO:0006259)	0.7224469050986336	REPIN1,RPA2,IGFBP4
regulation of cell growth (GO:0001558)	0.7242193776861386	ENPP1
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	0.7311439577922091	VEGFA
cell-cell adhesion (GO:0016337)	0.7345414351344731	CD34
lipid metabolic process (GO:0006629)	0.7368822270710412	FABP5,APOE,APOBEC1,AOAH
response to hormone stimulus (GO:0009725)	0.7378964163455409	ENPP1
nuclear mRNA splicing, via spliceosome (GO:0000398)	0.7378964163455409	FUS
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	0.7412094274999543	HIF1A
apoptosis (GO:0006915)	0.7412094274999543	AHR
RNA splicing, via transesterification reactions (GO:0000375)	0.7412094274999543	FUS
visual perception (GO:0007601)	0.7444809882418935	RABGGTA
chemotaxis (GO:0006935)	0.754052069244227	CCL3
programmed cell death (GO:0012501)	0.754052069244227	AHR
intracellular signaling cascade (GO:0007242)	0.757665040237948	TLK2,ABCA1,PTGER4,APOE,AMFR,CALCRL
RNA metabolic process (GO:0016070)	0.7605614385506021	HIF1A,TSC22D1,FUS,AHR,MAFF
regulation of transcription (GO:0045449)	0.7721380895883663	MEF2C,MYCN,HIF1A,IRF8,TCF4,MYB,HOXA7,F2R
ubiquitin-dependent protein catabolic process (GO:0006511)	0.7721424144110974	AMFR
regulation of growth (GO:0040008)	0.7806872679043179	ENPP1
locomotory behavior (GO:0007626)	0.7834644656867077	CCL3
proteolysis involved in cellular protein catabolic process (GO:0051603)	0.7862068533014647	AMFR
cellular protein metabolic process (GO:0044267)	0.7881521991357763	RABGGTA,AMFR,DSP,BMX,PRKD3,TLK2,PTPRO,FBXW11,JMJD6,F2R
chromatin modification (GO:0016568)	0.7968368597327371	JMJD6
protein metabolic process (GO:0019538)	0.7988540448284289	MMP14,RABGGTA,OLR1,AMFR,DSP,BMX,PRKD3,TLK2,PTPRO,FBXW11,JMJD6,F2R
cell proliferation (GO:0008283)	0.8043260120560454	DAB2,IGFBP4
cell death (GO:0008219)	0.8093914170445752	AHR
response to abiotic stimulus (GO:0009628)	0.8165523192631166	KMO
mRNA processing (GO:0006397)	0.8165523192631166	FUS
regulation of gene expression (GO:0010468)	0.8284635719856219	MEF2C,MYCN,HIF1A,CD28,IRF8,TCF4,MYB,HOXA7,F2R
mRNA metabolic process (GO:0016071)	0.8701194834629014	FUS
RNA splicing (GO:0008380)	0.8701194834629014	FUS
establishment or maintenance of chromatin architecture (GO:0006325)	0.8797333790775121	JMJD6
induction of apoptosis (GO:0006917)	0.8900624053633663	APOE
organelle organization (GO:0006996)	0.9242287193153407	CCL3,ABCA1,APOE,JMJD6
sensory perception (GO:0007600)	0.9290082562436952	RABGGTA
positive regulation of apoptosis (GO:0043065)	0.9422532063941821	APOE
chromosome organization (GO:0051276)	0.9437264331685858	JMJD6
cellular response to stimulus (GO:0051716)	0.9440516881943464	AMFR,ENPP1
positive regulation of programmed cell death (GO:0043068)	0.9444490352402399	APOE
RNA processing (GO:0006396)	0.9642390708340757	FUS
biological_process (GO:0008150)	1.0	ENC1,RABGGTA,GCA,PPBP,FUS,TMEM176B,PTPRCAP,CSGALNACT2,PTPRF,PTPRO,HDC,NINJ1,MAFF,IFNGR2,F7,ACSL1,ABCA1,OLR1,PRKD3,IRF8,IGFBP4,TCF4,FBXW11,CHD7,ENPP1,MEF2C,MMP14,APOE,GBE1,BMX,TST,TPR,RPA2,MINPP1,SHMT1,REPIN1,APOC2,COX6A2,CKB,IL1F9,HOXA7,HOXA9,TM9SF2,ARG1,MYCN,P2RX3,SLC1A4,DSP,DPP4,SLC2A3,ASPH,TSC22D1,STC2,B3GNT8,F2R,DUSP16,HIF1A,SDC1,VEGFA,AMFR,AMBP,SENP2,DAB2,SLC40A1,ECM1,INPPL1,APOBEC1,LEPROT,GPNMB,OLFM1,AOAH,TLK2,TBRG4,JMJD6,TLR6,IL7R,IL18,CCL3,CD34,CD72,DDX5,CD28,AHR,KMO,CIAPIN1,LILRB3,LSR,TFRC,C3AR1,DNAJA2,FABP5,PTGER4,C1QC,LPXN,MYB,P2RY14,CALCRL
