Term	P-value	Genes
MP0002019_abnormal_tumor_incidence_	0.2871053307688953	IGHM,HIF1A,PTGER4,SDC1,CD34,LY6A,CTSB,IRF8
MP0000313_abnormal_cell_death_	0.29181051273021635	TFRC,HIF1A,APOE,VEGFA,MTFR1,JMJD6,CTSB
MP0003956_abnormal_body_size_	0.292180318121708	MMP14,IL18,SDC3,APOE,VEGFA,FUS,AHR,LIN7C,HDC,INPPL1,BAMBI,HOXA9,ABCA1,FABP4,FABP5,H2-DMA,IGFBP4,DPP4,CHD7,COL4A1,STC2,MGAT2,ENPP1,LGMN
MP0006082_CNS_inflammation_	0.2945760801240873	CCL3
MP0002332_abnormal_exercise_endurance_	0.2945760801240873	HIF1A
MP0010307_abnormal_tumor_latency_	0.2945760801240873	CTSB
MP0000653_abnormal_sex_gland_	0.29733021816904276	ABCA1,STC2,MGAT2,FUS,AMBP,ZFP110,TEX14,AHR
MP0009765_abnormal_xenobiotic_induced_	0.2974428341094724	AHR,HIF1A
MP0002249_abnormal_larynx_morphology_	0.3015862553568481	HOXA5
MP0008875_abnormal_xenobiotic_pharmacok_	0.3015862553568481	AHR
MP0002006_tumorigenesis_	0.3015862553568481	PTGER4
MP0005395_other_phenotype_	0.3084343421153227	ENPP1,MMP14
MP0001340_abnormal_eyelid_morphology_	0.30989949478447526	APOE,PTPRF,HOXA5
MP0000003_abnormal_adipose_tissue_	0.3154002578675372	ENPP1
MP0000163_abnormal_cartilage_morphology_	0.31685667723810107	ENPP1,MMP14,HIF1A,HOXA5
MP0002572_abnormal_emotion/affect_behav_	0.3200678011416256	APOE,PTPRF,CKB,SLC2A3,HDC
MP0001145_abnormal_male_reproductive_	0.32210807957905246	ABCA1,STC2,MGAT2,FUS,ZFP110,TEX14,AHR
MP0004130_abnormal_muscle_cell_	0.3222054242862358	FABP4
MP0000428_abnormal_craniofacial_morphol_	0.3339427813185392	MGAT2,MMP14
MP0005197_abnormal_uvea_morphology_	0.34118558709325714	GPNMB,COL4A1
MP0003448_altered_tumor_morphology_	0.34118558709325714	HIF1A,CTSB
MP0001968_abnormal_touch/_nociception_	0.34222148398554325	P2RX3
MP0002177_abnormal_outer_ear_	0.344798176629101	HOXA5,CHD7
MP0009643_abnormal_urine_homeostasis_	0.3484522155851114	APOE,MGAT2,DAB2,LIN7C
MP0000685_abnormal_immune_system_	0.35523911412038517	APOE
MP0003221_abnormal_cardiomyocyte_apopto_	0.35523911412038517	CALCRL
MP0003937_abnormal_limbs/digits/tail_de_	0.35559787596719455	VEGFA,CHD7
MP0001545_abnormal_hematopoietic_system_	0.36165191066414004	TSC22D1
MP0005397_hematopoietic_system_phenotyp_	0.36165191066414004	TSC22D1
MP0003690_abnormal_glial_cell_	0.36165191066414004	APOE
MP0003566_abnormal_cell_adhesion_	0.36165191066414004	DSP
MP0005647_abnormal_sex_gland_	0.36165191066414004	AHR
MP0002752_abnormal_somatic_nervous_	0.36636352319052207	PTPRF,SRSF1,MYCN,HIF1A,CHD7,GPNMB,APOE,VEGFA
MP0005508_abnormal_skeleton_morphology_	0.36990035952838884	HOXA5,MMP14
MP0010771_integument_phenotype_	0.37507382091568875	APOE,P2RX3,FABP5
MP0000230_abnormal_systemic_arterial_	0.37777446436859796	APOE,HIF1A,F2R
MP0001299_abnormal_eye_distance/_	0.386677429833902	CHD7
MP0002229_neurodegeneration_	0.39591893426994573	APOE,VEGFA,CTSB,GPNMB
MP0008874_decreased_physiological_sensi_	0.3981236957874461	AHR,CD34
MP0005310_abnormal_salivary_gland_	0.3988232758760588	CTSB
MP0002796_impaired_skin_barrier_	0.3988232758760588	FABP5
MP0002272_abnormal_nervous_system_	0.4019668659800659	SLC2A3,P2RX3,CHD7
MP0000613_abnormal_salivary_gland_	0.4048065513387933	MMP14
MP0010329_abnormal_lipoprotein_level_	0.4153006416774573	APOE,APOBEC1,ABCA1
MP0002067_abnormal_sensory_capabilities_	0.4161437450573675	VEGFA,CCL3,P2RX3,CHD7
MP0002882_abnormal_neuron_morphology_	0.4277673040857185	SRSF1,MYCN,KIF1B,GPNMB,APOE,VEGFA,FUS,PLXNB2,PTPRF,CHD7,CTSB
MP0003938_abnormal_ear_development_	0.4281555089679482	CHD7
MP0009703_decreased_birth_body_	0.42917245069181476	MMP14,IGFBP4
MP0002092_abnormal_eye_morphology_	0.42917245069181476	COL4A1,JMJD6
MP0003866_abnormal_defecation_	0.4450696949218167	AHR
MP0001764_abnormal_homeostasis_	0.4450696949218167	ARG1
MP0001293_anophthalmia_	0.4505968892075908	JMJD6
MP0001666_abnormal_nutrient_absorption_	0.45606955085953377	ABCA1
MP0005535_abnormal_body_temperature_	0.45937497310488906	LGMN,HIF1A
MP0000534_abnormal_ureter_morphology_	0.46148821283473945	PTPRF
MP0003186_abnormal_redox_activity_	0.46148821283473945	APOE
MP0008872_abnormal_physiological_respon_	0.46148821283473945	HIF1A
MP0005671_abnormal_response_to_	0.46148821283473945	CD28
MP0002069_abnormal_eating/drinking_beha_	0.4644687739658145	IL18,CCL3,SDC3,CHD7,APOE,FUS
MP0003453_abnormal_keratinocyte_physiol_	0.47216564356920493	AHR
MP0002089_abnormal_postnatal_growth/wei_	0.47216564356920493	MMP14
MP0001542_abnormal_bone_strength_	0.47216564356920493	LY6A
MP0002405_respiratory_system_inflammati_	0.47575684115575584	APOE,AHR
MP0001440_abnormal_grooming_behavior_	0.48263334242827655	VEGFA
MP0002184_abnormal_innervation_	0.48544314553311946	HIF1A,CHD7
MP0000647_abnormal_sebaceous_gland_	0.487789820749215	APOE
MP0000367_abnormal_coat/_hair_	0.49246688072543043	MMP14,RABGGTA,APOE,VEGFA,AHR,CTSB
MP0004087_abnormal_muscle_fiber_	0.5054892957747276	VEGFA,MMP14,FOXP1
MP0003698_abnormal_male_reproductive_	0.5064797093549867	STYX,MGAT2,FUS,TEX14,TLR6,HOXA9,LSR
MP0003959_abnormal_lean_body_	0.512818464153721	C3AR1
MP0003763_abnormal_thymus_physiology_	0.5224872647260695	CD28
MP0000858_altered_metastatic_potential_	0.5224872647260695	CTSB
MP0002066_abnormal_motor_capabilities/c_	0.5246298491876021	MEF2C,MMP14,MYCN,CCL3,PTGER4,KIF1B,APOE,VEGFA,TMEM176B,PTPRF,CHD7,MGAT2,ENPP1,INPPL1,CTSB
MP0000049_abnormal_middle_ear_	0.5272501446556116	CHD7
MP0010094_abnormal_chromosome_stability_	0.5319659659399588	FUS
MP0002118_abnormal_lipid_homeostasis_	0.547336938303375	ACSL1,ABCA1,FABP4,PTGER4,APOE,INPPL1,APOBEC1
MP0001929_abnormal_gametogenesis_	0.5536146430445857	STYX,MGAT2,FUS,AMBP,TEX14,AHR
MP0000490_abnormal_crypts_of_	0.5636971994217672	TMPO
MP0005410_abnormal_fertilization_	0.5680527607626782	AMBP
MP0004947_skin_inflammation_	0.5808627017176915	APOE
MP0005501_abnormal_skin_physiology_	0.5850484936402814	FABP5
MP0001243_abnormal_dermal_layer_	0.5891928775738801	APOE
MP0005330_cardiomyopathy_	0.5973590403923095	ABCA1
MP0002060_abnormal_skin_morphology_	0.601381618961591	APOE
MP0008569_lethality_at_weaning_	0.6053643889467564	MMP14
MP0003638_abnormal_response/metabolism__	0.6053643889467564	APOE
MP0005464_abnormal_platelet_physiology_	0.6093077406069043	ABCA1
MP0002084_abnormal_developmental_patter_	0.6138957811538904	DAB2,HIF1A,CHD7,DSP
MP0002269_muscular_atrophy_	0.6321614438211045	VEGFA
MP0002064_seizures_	0.6333919386383114	APOE,PTPRO,CKB
MP0001756_abnormal_urination_	0.6358394790930784	LIN7C
MP0005266_abnormal_metabolism_	0.6358394790930784	HIF1A
MP0002233_abnormal_nose_morphology_	0.6358394790930784	CHD7
MP0000631_abnormal_neuroendocrine_gland_	0.6358394790930784	CHD7
MP0009745_abnormal_behavioral_response_	0.6375189178166435	PTPRO,CKB,CCL3
MP0003111_abnormal_nucleus_morphology_	0.63948108432164	FUS
MP0000026_abnormal_inner_ear_	0.6734521865406102	APOE,CHD7
MP0003632_abnormal_nervous_system_	0.6739704171809452	APOE
MP0002111_abnormal_tail_morphology_	0.675125892381906	MYCN,PLXNB2,HOXA9
MP0001324_abnormal_eye_pigmentation_	0.6772341321520756	GPNMB
MP0000371_diluted_coat_color_	0.6804654837900337	RABGGTA
MP0005621_abnormal_cell_physiology_	0.6826729130438545	PTPRF,DSP,F2R
MP0002116_abnormal_craniofacial_bone_	0.6937391301637394	PTPRF,MMP14,CHD7,VEGFA
MP0004924_abnormal_behavior_	0.7051887196086444	HIF1A
MP0005386_behavior/neurological_phenoty_	0.7051887196086444	HIF1A
MP0000955_abnormal_spinal_cord_	0.7066594072873399	VEGFA,KIF1B
MP0000920_abnormal_myelination_	0.7439790304650996	C3AR1
MP0000778_abnormal_nervous_system_	0.7490910444033615	KIF1B
MP0003633_abnormal_nervous_system_	0.7777076341832566	APOE
MP0000759_abnormal_skeletal_muscle_	0.7914646962712755	MEF2C,MMP14
MP0001963_abnormal_hearing_physiology_	0.7914646962712755	APOE,CHD7
MP0005551_abnormal_eye_electrophysiolog_	0.8202193197459987	APOE
MP0003077_abnormal_cell_cycle_	0.8391641031861318	TMPO
MP0008873_increased_physiological_sensi_	0.8439783096317229	AHR
MP0001944_abnormal_pancreas_morphology_	0.8632430402857362	IGHM
MP0002075_abnormal_coat/hair_pigmentati_	0.8906231701886179	RABGGTA
MP0003631_nervous_system_phenotype_	0.9125631813252293	APOE
MP0001186_pigmentation_phenotype_	0.9264777039689956	RABGGTA
MP0003635_abnormal_synaptic_transmissio_	0.9442833893820832	SLC2A3,MGAT2
MP0005384_cellular_phenotype_	0.9580171376431043	PTPRF,DSP
