Term	P-value	Genes
MP0000534_abnormal_ureter_morphology_	0.17158624837582864	PTPRF,ID2
MP0002106_abnormal_muscle_physiology_	0.17252883936285368	CALCRL,MYCN,PRNP,H2-AB1
MP0003123_paternal_imprinting_	0.1739212648495043	MEG3
MP0002877_abnormal_melanocyte_morpholog_	0.1739212648495043	MITF
MP0002751_abnormal_autonomic_nervous_	0.17582354805584524	HLX,BCL2L11
MP0003453_abnormal_keratinocyte_physiol_	0.18007755093903136	AHR,JUN
MP0001929_abnormal_gametogenesis_	0.1821511598334363	BCL2L11,CCNB1IP1,S100A11,SEPP1,AHR,CSF1R,INSL6,FOS,EGR1,PRNP
MP0002837_dystrophic_cardiac_calcinosis_	0.1837351362981211	NOV
MP0001440_abnormal_grooming_behavior_	0.18863176035437604	NFKBIZ,PRNP
MP0005248_abnormal_Harderian_gland_	0.19343333269974294	MITF
MP0010352_gastrointestinal_tract_polyps_	0.19343333269974294	AHR
MP0002081_perinatal_lethality_	0.20166460778729145	JUN,NBEA,MYCN,GABBR1,ITGB2,FOS,PTGS1,HLX,HBEGF,DLK1,CDH1,COL4A1,MEG3,PBX3,HOXA5
MP0004858_abnormal_nervous_system_	0.20301720671347798	PTPRF
MP0002136_abnormal_kidney_physiology_	0.20375889601012614	PTGS1,IGHM,BCL2L11,H2-AB1,LGALS3,PDCD1,TIPARP
MP0004381_abnormal_hair_follicle_	0.21248809532943597	MITF
MP0001286_abnormal_eye_development_	0.2134746247445806	PTPRF,JUN,MITF,AHR
MP0003959_abnormal_lean_body_	0.2145973316490724	C3AR1,ID2
MP0005381_digestive/alimentary_phenotyp_	0.21569347397905794	SOCS3,LGALS3,CLEC7A
MP0002638_abnormal_pupillary_reflex_	0.22184731999729745	MITF
MP0000653_abnormal_sex_gland_	0.2279453216643247	PTGS1,BCL2L11,CCNB1IP1,NCOA1,KLF6,AHR,INSL6,FOS,EGR1,TIPARP
MP0005084_abnormal_gallbladder_morpholo_	0.23109618686584038	HLX
MP0003787_abnormal_imprinting_	0.23109618686584038	MEG3
MP0001915_intracranial_hemorrhage_	0.23209105861931068	USP18,COL4A1
MP0002111_abnormal_tail_morphology_	0.23776830064274707	NOV,SEPP1,HIST1H1C,MYCN,CSF1R,FOS
MP0005646_abnormal_pituitary_gland_	0.24023598690649065	EGR1
MP0004264_abnormal_extraembryonic_tissu_	0.24926799612593348	CDH1
MP0004270_analgesia_	0.24926799612593348	NBEA
MP0002876_abnormal_thyroid_physiology_	0.24926799612593348	H2-AB1
MP0004782_abnormal_surfactant_physiolog_	0.25819347569199924	HOXA5
MP0000015_abnormal_ear_pigmentation_	0.27572981762454635	MITF
MP0002970_abnormal_white_adipose_	0.2778211638468963	ZFP36,NIPBL,GABBR1,ID2
MP0001943_abnormal_respiration_	0.27832264211195157	PTGS1,MYCN,H2-AB1,C3AR1,CSF2RB,MEG3,PBX3
MP0000609_abnormal_liver_physiology_	0.28391808255640233	DLK1,C3AR1,SEPP1,ZFP36,SOCS3,AHR,EGR1
MP0002736_abnormal_nociception_after_	0.28434312985028326	PTGS1
MP0001984_abnormal_olfaction_	0.28434312985028326	ID2
MP0003279_aneurysm_	0.28434312985028326	MMP12
MP0001664_abnormal_digestion_	0.2893199561855824	PTGS1,HOXA5
MP0002396_abnormal_hematopoietic_system_	0.2928548124598114	FLT3
MP0003693_abnormal_embryo_hatching_	0.2928548124598114	CDH1
MP0002128_abnormal_blood_circulation_	0.2989741100153381	PTGS1,PKP2,MYCN,H2-AB1,COL4A1,PDCD1,TIPARP
MP0003635_abnormal_synaptic_transmissio_	0.3065692772180825	NBEA,HBEGF,ST8SIA4,GABBR1,VLDLR,FOS,PRNP
MP0003634_abnormal_glial_cell_	0.3071288585477462	BCL2L11,MMP12,CTSB,PRNP
MP0004134_abnormal_chest_morphology_	0.3095780336984931	NOV
MP0000313_abnormal_cell_death_	0.3176918247266236	PTGS1,BCL2L11,HIST1H1C,FCER1G,ZFP36L1,PMAIP1,TIAM1,CTSB
MP0005408_hypopigmentation_	0.3177919103580069	MITF
MP0003252_abnormal_bile_duct_	0.3177919103580069	AHR
MP0002066_abnormal_motor_capabilities/c_	0.32493753949976795	NBEA,USP18,ERRFI1,NFKBIZ,MYCN,H2-AB1,CCL3,NR4A1,GABBR1,SEPP1,VLDLR,FOS,PRNP,PTPRF,HBEGF,NIPBL,NCOA1,DNASE1L1,FCER1G,CTSB
MP0004272_abnormal_basement_membrane_	0.32590883380280616	COL4A1
MP0005595_abnormal_vascular_smooth_	0.328735924361015	SORL1,TRPC6
MP0002116_abnormal_craniofacial_bone_	0.33344667485190393	PTPRF,NIPBL,TNFSF11,NOV,CSF1R,FOS,TIPARP
MP0002928_abnormal_bile_duct_	0.33392993936891335	JUN
MP0000631_abnormal_neuroendocrine_gland_	0.3417582598111997	NBEA,EGR1
MP0001879_abnormal_lymphatic_vessel_	0.3418563492360257	IGHM
MP0004085_abnormal_heartbeat_	0.3441114326627537	PTGS1,IER3,TGM2
MP0002249_abnormal_larynx_morphology_	0.349689172510939	HOXA5
MP0002735_abnormal_chemical_nociception_	0.349689172510939	BAMBI
MP0004859_abnormal_synaptic_plasticity_	0.349689172510939	VLDLR
MP0008875_abnormal_xenobiotic_pharmacok_	0.349689172510939	AHR
MP0005369_muscle_phenotype_	0.3502744456486436	MYCN,H2-AB1,CALCRL,PRNP
MP0001145_abnormal_male_reproductive_	0.3517951243073013	BCL2L11,CCNB1IP1,NCOA1,KLF6,AHR,INSL6,FOS,EGR1
MP0002152_abnormal_brain_morphology_	0.354930764615651	JUN,RGS2,NBEA,USP18,MYCN,VLDLR,PRNP,PTPRF,BCL2L11,HBEGF,NIPBL,NCOA1,COL4A1,LILRB3,EGR1,CTSB
MP0009745_abnormal_behavioral_response_	0.356410760670105	JUN,HBEGF,CCL3,NIPBL,GABBR1
MP0002067_abnormal_sensory_capabilities_	0.3587770886829754	PTGS1,SEPP1,CCL3,NIPBL,PRNP
MP0008007_abnormal_cellular_replicative_	0.36507843148855235	FLT3
MP0005384_cellular_phenotype_	0.37045101699145466	PTPRF,DDIT4,CYSLTR1,NIPBL,CDH1,MEG3,TGM2
MP0009765_abnormal_xenobiotic_induced_	0.3760746385930489	PTGS1,AHR
MP0003632_abnormal_nervous_system_	0.3887613607942833	SORL1,PRNP
MP0001324_abnormal_eye_pigmentation_	0.39296557740467053	MITF,VLDLR
MP0001968_abnormal_touch/_nociception_	0.39478129935599177	PTGS1
MP0001485_abnormal_pinna_reflex_	0.4019890078986632	MITF
MP0004087_abnormal_muscle_fiber_	0.4042908133290462	MEG3,H2-AB1,HBEGF,IER3
MP0002210_abnormal_sex_determination_	0.40638728293262666	BCL2L11,CCNB1IP1,NCOA1,AHR,INSL6,EGR1
MP0003221_abnormal_cardiomyocyte_apopto_	0.4091115511308039	CALCRL
MP0005621_abnormal_cell_physiology_	0.41085770601354576	PTPRF,CYSLTR1,NIPBL,CDH1,TGM2
MP0003698_abnormal_male_reproductive_	0.41179976397890444	BCL2L11,CRISP1,MITF,SEPP1,CSF1R,INSL6,EGR1,GRN,PRNP
MP0000372_irregular_coat_pigmentation_	0.41614992744588863	MITF
MP0001944_abnormal_pancreas_morphology_	0.42455769825998596	IGHM,HLX,ATF3
MP0002282_abnormal_trachea_morphology_	0.4299781146969054	HOXA5
MP0003121_genomic_imprinting_	0.4299781146969054	MEG3
MP0004924_abnormal_behavior_	0.43019277698019326	FOS,PRNP
MP0002177_abnormal_outer_ear_	0.43019277698019326	HOXA5,MITF
MP0005386_behavior/neurological_phenoty_	0.43019277698019326	FOS,PRNP
MP0001919_abnormal_reproductive_system_	0.4434813266196491	EGR1
MP0001299_abnormal_eye_distance/_	0.4434813266196491	PDCD1
MP0005174_abnormal_tail_pigmentation_	0.450113441693341	MITF
MP0002090_abnormal_vision_	0.450113441693341	EGR1
MP0003718_maternal_effect_	0.450113441693341	PTGS1
MP0004142_abnormal_muscle_tone_	0.4566671407402159	PTGS1
MP0002796_impaired_skin_barrier_	0.4566671407402159	CDH1
MP0000613_abnormal_salivary_gland_	0.4631433436019541	SOCS2
MP0001963_abnormal_hearing_physiology_	0.46535587433547304	MITF,NIPBL,CSF1R,FOS
MP0004484_altered_response_of_	0.4695429593565732	PTGS1
MP0005220_abnormal_exocrine_pancreas_	0.4758668866203782	SOCS2
MP0003984_embryonic_growth_retardation_	0.47624285371799074	PROCR,PTPN12,MYCN,ZFP36L1,COL4A1
MP0009643_abnormal_urine_homeostasis_	0.48095406672978885	PTGS1,H2-AB1,SOCS2,NCOA1
MP0002295_abnormal_pulmonary_circulatio_	0.48829121757804966	GSN
MP0010771_integument_phenotype_	0.48950168691000984	PTGS1,NFKBIZ,CDH1
MP0001765_abnormal_ion_homeostasis_	0.49326705856377107	FCER1G,PRNP
MP0002088_abnormal_embryonic_growth/wei_	0.49680913271280214	PROCR,MYCN,COL4A1,PTPN12,ZFP36L1
MP0001672_abnormal_embryogenesis/_devel_	0.49705082626670805	PROCR,MYCN,CDH1,COL4A1,PTPN12,ZFP36L1
MP0005380_embryogenesis_phenotype_	0.49705082626670805	PROCR,MYCN,CDH1,COL4A1,PTPN12,ZFP36L1
MP0002078_abnormal_glucose_homeostasis_	0.5008536892420657	IGHM,PDCD1LG2,H2-AB1,SOCS3,ITGB2,CTSS,CTSB,TGM2
MP0002127_abnormal_cardiovascular_syste_	0.506381919014636	HBEGF
MP0003866_abnormal_defecation_	0.506381919014636	AHR
MP0001293_anophthalmia_	0.5122700074606962	MITF
MP0000367_abnormal_coat/_hair_	0.512405730796863	NFKBIZ,NR4A1,MITF,ZFP36,AHR,ITGB2,CTSB
MP0004811_abnormal_neuron_physiology_	0.5141298721264617	JUN,PLXNC1,CTSB,COL4A1
MP0001177_atelectasis_	0.5180884110796322	HOXA5
MP0009703_decreased_birth_body_	0.5231339165166855	NIPBL,CDH1
MP0008872_abnormal_physiological_respon_	0.5238379480833596	EGR1
MP0002229_neurodegeneration_	0.5340686266509688	MITF,VLDLR,CTSB,PRNP
MP0001542_abnormal_bone_strength_	0.5351336473861995	CSF1R
MP0005535_abnormal_body_temperature_	0.5553111744120266	GABBR1,PRNP
MP0002080_prenatal_lethality_	0.5609339673792115	MAP3K8,PKP2,NFKBIZ,ZFP36L1,PTGS1,BCL2L11,PROCR,HLX,CDH1,MEG3,SOCS3,GSN,WLS,HIST1H1C,MYCN,KLF6,COL4A1,NOV,PTPN12,CALCRL
MP0000733_abnormal_muscle_development_	0.5827623373584849	MEG3
MP0003137_abnormal_impulse_conducting_	0.587745932535296	H2-AB1
MP0003763_abnormal_thymus_physiology_	0.587745932535296	CD28
MP0003385_abnormal_body_wall_	0.587745932535296	NOV
MP0002095_abnormal_skin_pigmentation_	0.5926704691712088	MITF
MP0005584_abnormal_enzyme/coenzyme_acti_	0.6022769978399256	AHR,GZMB
MP0005551_abnormal_eye_electrophysiolog_	0.6086761413515203	MITF,FOS
MP0000490_abnormal_crypts_of_	0.6300222992602433	PTGS1
MP0005389_reproductive_system_phenotype_	0.6300222992602433	EGR1
MP0005410_abnormal_fertilization_	0.6344456022712043	PRNP
MP0005452_abnormal_adipose_tissue_	0.6459442720273528	NIPBL,GABBR1,ID2,ZFP36,SOCS3
MP0002971_abnormal_brown_adipose_	0.6474031629493495	NIPBL
MP0005501_abnormal_skin_physiology_	0.6516202679831028	CDH1
MP0002060_abnormal_skin_morphology_	0.6679941290131027	NFKBIZ
MP0001697_abnormal_embryo_size_	0.6737497866497872	PROCR,HIST1H1C,MYCN,ZFP36L1,SOCS3
MP0009250_abnormal_appendicular_skeleto_	0.6758924046057354	TNFSF11
MP0003942_abnormal_urinary_system_	0.6758924046057354	PTPRF
MP0005636_abnormal_mineral_homeostasis_	0.6821667183308485	SEPP1,PRNP
MP0002938_white_spotting_	0.6836042396872534	MITF
MP0001502_abnormal_circadian_rhythm_	0.6948319402946768	ID2
MP0009115_abnormal_fat_cell_	0.6984859530019497	DLK1
MP0002269_muscular_atrophy_	0.6984859530019497	NOV
MP0004957_abnormal_blastocyst_morpholog_	0.7056642624092975	CDH1
MP0003111_abnormal_nucleus_morphology_	0.7056642624092975	TGFBI
MP0002752_abnormal_somatic_nervous_	0.7087199037291234	PTPRF,MYCN,GABBR1,MITF,VLDLR,PDCD1,FOS
MP0008932_abnormal_embryonic_tissue_	0.7195161346995728	JUN
MP0006036_abnormal_mitochondrial_physio_	0.7261975542669432	TGM2
MP0003755_abnormal_palate_morphology_	0.727861533404109	PTPRF,TIPARP
MP0002118_abnormal_lipid_homeostasis_	0.7340404912823554	PTGS1,DUSP1,DLK1,FCER1G,VLDLR,SOCS3,EGR1
MP0005395_other_phenotype_	0.7390903216192485	PTGS1
MP0000371_diluted_coat_color_	0.7453089904744712	MITF
MP0001730_embryonic_growth_arrest_	0.7485679646392638	MYCN,CDH1
MP0002084_abnormal_developmental_patter_	0.7498065881421404	PROCR,HIST1H1C,PTPN12,WLS
MP0002064_seizures_	0.7499031684548775	JUN,USP18,GABBR1
MP0002896_abnormal_bone_mineralization_	0.7602197549947083	CSF1R
MP0003631_nervous_system_phenotype_	0.7879029488613183	SORL1,PRNP
MP0000778_abnormal_nervous_system_	0.8093933639238146	NIPBL
MP0000358_abnormal_cell_content/_	0.8116841342365897	DDIT4
MP0003861_abnormal_nervous_system_	0.8143872007241449	USP18,HIST1H1C,MYCN,ZFP36L1,VLDLR,PRNP,PTPRF,PTPN12
MP0005448_abnormal_energy_balance_	0.8161840521499814	SOCS3
MP0001486_abnormal_startle_reflex_	0.8351490450736947	FOS
MP0003935_abnormal_craniofacial_develop_	0.8360607210600643	PTPRF,MYCN
MP0000759_abnormal_skeletal_muscle_	0.8667719569153253	HLX,MEG3
MP0003077_abnormal_cell_cycle_	0.8881563472516858	EGR1
MP0002085_abnormal_embryonic_tissue_	0.9035827262074015	HIST1H1C,MYCN,CDH1,PTPN12,ZFP36L1,WLS
MP0002075_abnormal_coat/hair_pigmentati_	0.9295525787752801	MITF
MP0000026_abnormal_inner_ear_	0.9383949049069508	MITF
MP0001186_pigmentation_phenotype_	0.9562409976136215	MITF
MP0002069_abnormal_eating/drinking_beha_	0.9610901869143135	PTGS1,CCL3,SOCS3
