Term	P-value	Genes
binding (GO:0005488)	0.07204527042818332	GFER,GEM,RALGPS2,LASP1,PARP3,PARP4,POP5,NUAK2,ANP32A,GHR,PARVG,ATRX,NR2C2,RABGGTB,HDAC4,HDAC2,PAWR,ATIC,SLBP,C5AR1,BAZ1B,ACAP1,FUS,VRK1,VRK2,ZFHX3,PDPK1,IL10RA,FBLN5,RAI14,SSX2IP,FN1,PPIH,PPIG,ANTXR1,PLEKHA2,CFL1,TIPARP,CSGALNACT1,ATXN2,BMPR1A,ACBD3,ADAMTS5,HLF,NUBP1,HLX,ARHGEF4,ARHGEF1,SMN1,CERK,SMG6,SMG5,SMG1,XCL1,CSF2RA,NFYA,NR3C1,VARS,SNCA,ADD2,ADD1,GYS1,COPS2,HIP1R,NFS1,TPRKB,ITPR3,SLC4A1,SATB1,SOCS2,WRN,PTPN1,GSN,KPNB1,KPNA3,KPNA1,NUDT21,ACTB,PTPRC,PTPRD,NFIB,ZWINT,CRTC2,AASDHPPT,MTRR,IL12A,SNRK,EXOC4,PPP3CA,LMO4,ZXDC,CIB2,PDCD6IP,TTC1,ABCB7,CXCL14,ID4,GTPBP1,GTPBP4,XK,KLF7,KLF9,CELSR3,AGER,KLF4,KLF3,PRG2,MBD2,ATG12,MLLT4,BIRC3,AGFG1,IRAK4,IRAK3,MTPN,HTT,CYFIP2,SORL1,PRKCA,UBE2F,UBE2B,PRKCB,UBE2N,UBE3A,IRF4,IGFBP5,TCF3,PLEKHJ1,FNBP1,SYNE1,MARCKS,MSR1,LATS2,FBXW11,BUB3,WWTR1,RNASEL,BTRC,JAG1,NEIL1,TRNT1,ZFX,CPSF6,ABLIM1,CHD8,CHD4,CREB1,GGA1,CDC27,ZCCHC11,ABCD2,AFF2,PPP1R8,SLC6A3,TIRAP,PSMA3,MALT1,PSMC6,WDR1,PCGF6,PSMD7,MCM3,PCGF1,PSME3,PSMF1,RASGRP3,RASGRP1,SYNPO,IPP,DNM1L,PSMG2,SETD8,BSG,MARK2,NFKBIE,NFKBIA,CKLF,GAS7,GART,MMP13,ELMO1,SKIV2L,MKNK1,SNAP23,FEN1,MID1,CSNK1E,YKT6,API5,TACC1,ARRB2,SYCP2,PDXDC1,FBXW2,MYO1F,ISLR,CD2,CD4,VPS35,CBL,GBF1,CEP290,FBXL2,MYO9B,PLEK,DLGAP4,UBTF,ATP6V0A1,FOXO1,TOR1AIP2,FOXN2,BMF,CFLAR,ERCC8,RPA2,POU2F1,IL2RB,BRE,ARAP3,ARAP2,ARAP1,TUBB2A,CCNA2,IBTK,BCL2L11,ESM1,IL1RN,RPS9,UBA3,TGFBR3,MAST3,DAPP1,CCNB1IP1,SHMT2,CCNB1,DNM2,CNOT3,HES6,ARID1B,EFEMP2,SMEK2,ARID5B,BZRAP1,COTL1,S1PR4,RAPGEF6,RAPGEF1,OLA1,GAPVD1,AKAP12,TRPC6,LGALS4,LGALS8,LGALS9,TMOD3,CCNT1,ACTR2,ADAM10,SNAPC3,ADAM17,USP7,CAB39L,LANCL2,CAPRIN1,HOXC6,TARDBP,HOXC5,TNFRSF14,PKD2L2,MYNN,MYL4,SRC,HOXA7,HOXA9,RNF14,SSB,ARHGAP4,BZW1,ARHGAP6,ARHGAP1,GLTSCR1,CALD1,CR2,MED27,TAF4B,LIFR,MECP2,LIG4,MYH9,MAPK7,SLC29A1,NOLC1,ARF3,MYCN,CARD10,CARD11,PHLDA3,ARAF,IL17RA,STIP1,ARNT,EBF3,EBF1,MAD1L1,FKBP4,ADIPOQ,NCSTN,NKTR,RND3,MLLT10,RNF4,ACVRL1,TOLLIP,LY6D,F2RL2,F2RL3,DSTYK,CLP1,DTL,CLPX,GRAP,GRB2,SSH2,ITGB3,CORO2A,ITGB7,EIF3J,ITGA4,CORO1A,EIF4E,SMARCAD1,GEMIN6,GSPT1,DR1,GSPT2,SSR1,FAP,FAS,LHFP,ZNHIT3,CCDC82,MTHFD2,CLN3,MXD1,MXD4,PTK2B,GFRA2,VCL,SLC2A4,ASPH,NUDT5,FBP1,CECR2,DDX3X,EAF2,PAFAH1B3,TERF1,FBN1,POLG,AARS,HUWE1,ARFIP2,SLAMF1,EPS8,CSRNP1,FAR1,TOP2B,TOP3B,AATK,STK3,PRPS1,PPP1R16B,SYCE2,PLCG1,SMC1A,DYNLT3,STOM,TPM2,RGS10,EPX,IGHM,OGT,PDHA1,EIF2AK2,ESRRA,TAOK1,EIF4A1,AZIN1,GNA13,MPZL1,HIF1A,UBE2V2,CXXC1,ERCC6L,E2F4,E2F5,PREX1,SSBP2,SH2D3C,SDC1,ZFPM2,SNX18,PELI2,PLAGL1,KRAS,SENP8,LIMS1,COL3A1,PDGFB,CEP76,HAX1,SETDB1,MRPS22,CIRBP,CRYZL1,ARHGAP18,FAM63A,OS9,COMT,CEP63,CTNNB1,TNIK,GNAI2,LIMA1,SRPK2,FHL2,SELP,RPS6KA5,IQGAP1,DAB2,CAMTA2,TROVE2,DOCK2,ECE1,DOCK1,TRAF4,SUV39H1,SUV39H2,LEPR,SRPRB,S100A6,TRAK2,PDGFRA,CAPZB,PXN,MOV10,GTF2I,SLC27A4,MAPK14,BCAR3,APOBEC1,PNN,TNS1,GMIP,SDPR,PIGA,HSP90AA1,EIF4G1,EIF4G3,HJURP,GP1BA,PDZD11,ANXA11,PPP2R5C,SERPINH1,ALCAM,FGF7,LDLR,CLIC1,SERPINB9,CLIC4,EEF1D,HBS1L,POU2AF1,GABPA,HDLBP,KIF2C,RAG1,NCKAP1,ETS1,GPX3,RBBP4,RBBP8,RAB11FIP5,PHIP,YWHAB,YWHAG,YWHAQ,GATA2,RNMTL1,NPM1,PHEX,ACTR1B,RANBP1,RANBP2,MKL1,PHC1,LEF1,PALLD,MATR3,HCFC1,SH3BP5,RP9,INTS8,INTS7,TLK1,RTN4,TLE3,PPP1R11,RASSF2,RBM6,OSGIN1,HSPE1,HSPD1,BCLAF1,VPREB1,IGF1R,HSPA9,RAD51C,SIN3B,CHEK1,NOTCH3,NOTCH2,BAG2,MLF2,MORF4L1,MLL2,RSL1D1,RNPS1,HPS1,RUNX1T1,DTX1,SH3D19,OSMR,SYNCRIP,MAP3K7,MAP3K5,PTBP1,CYP1B1,ARIH1,RGS2,BRD4,SF3B3,SORBS2,PAPSS2,SF3A3,HPGD,RGL1,TIA1,LRRC59,FMR1,SMARCA2,SMARCA4,LRBA,IL33,PTK2,SMARCC2,GABBR1,PINK1,CCT3,CD44,TXNDC9,CD36,CDK5R1,PTPLAD1,CD72,IKZF3,IKZF1,JAKMIP1,CXCL1,CXCL5,AGT,CD22,CD19,TRIM37,RAD18,LMAN1,BRCA1,PIP4K2C,PDCD4,DGCR8,BRCC3,PFKL,PFKP,NRIP1,CD86,PANK2,CYTH1,MAP3K3,SAP30BP,GIT2,LSM2,YARS,SPAG9,PELO,ODC1,MAP2K3,DVL1,CRNKL1,SLC23A1,SIK1,CDC6,NCK1,NSD1,CREM,POLA1,HSPA4L,XPO4,CCRN4L,POLE4,POLE3,EPAS1,LAT,XPO7,KNG1,PURA,NCOA4,LCK,APH1B,FLT4,PTTG1,TAX1BP1,IL28RA,ZYG11B,PRPF31,SRCAP,POLR3F,IPO11,PSMD13,FGF13,LOX,DERL1,GABARAPL1,AKTIP,EGR3,CRKL,SPARC,ITSN2,STAG1,PIK3CG,PIK3CD,RAD23A,OGFR,CDH11,RELB,STAP2,DNAJA3,MET,FABP4,DNAJB4,FABP5,EXO1,ATP2B1,ATP2C1,TCF20,HNRNPAB,IGHG3,FANCF,ZDHHC17,IMMT,RAB38,GABPB1,PAPPA,PRKACB,CARS,NPEPPS,MTR,METAP1,TMEM33,FSTL1,CTGF,LUC7L2,MPDZ,SKP2,SPIRE1,EIF2S1,EIF2S2,ADAP1,CACYBP,DNMT3B,SEPHS1,PBXIP1,ANGPT1,RUVBL2,TRIP11,TRIP12,PDE2A,DGKZ,AKR1B10,XRN2,TIMP3,TIMP1,DYRK2,SEC61A1,ARPP19,TRIM5,TRIM2,KDM5A,NCL,ANXA4,EIF2B3,RFC3,RFC4,NARS,NARF,NASP,PBX1,PBX2,CBX1,CBX5,MAP4K4,MAP4K5,MAP4K2,MAP4K1,SKIL,CPNE3,CCDC88C,CTSH
ubiquitin-protein ligase activity (GO:0004842)	0.07292743019323726	ANAPC5,HUWE1,FBXO10,FBXL2,ANAPC11,ERCC8,FBXW2,FBXW11,CBL,CDC23,MALT1,BIRC3,BRCA1,SLC14A1
RNA polymerase II transcription factor activity, enhancer binding (GO:0003705)	0.07311283289678505	EPAS1,ARNT,PURA,HIF1A,ZFHX3
GTP binding (GO:0005525)	0.07390473601999853	SEPHS1,HBS1L,CLP1,GTPBP1,GTPBP4,GEM,RND3,LANCL2,ARFIP2,ARF3,RAB38,DNM2
histone binding (GO:0042393)	0.07986425475189196	SNCA,CHD8,HJURP,NPM1,RBBP4,BAZ1B,SMARCA4
transferase activity, transferring glycosyl groups (GO:0016757)	0.08176130702140254	TUSC3,ST3GAL2,OGT,GCNT2,PPAT,B3GNT8,B3GNT5,GYS1,GCNT1,MGAT4A,PARP4,ALG6,PIGA,PIGV,UMPS,MTAP,GALNT3,GALNT1,C1GALT1,CSGALNACT1
telomeric DNA binding (GO:0042162)	0.08269194296739049	SMG6,NCL,PURA,TERF1
enzyme activator activity (GO:0008047)	0.08696721055088324	FGF13,MAP3K5,CLPX,PTPLAD1,MYO9B,ADAP1,DOCK1,GMIP,MALT1,RGS2,RGS5,PREX1,ARHGAP4,ARHGAP6,ERRFI1,CXCL1,RASGRP3,AGT,PITRM1,TERF1,RASA2,RGS14,ARAP1
sequence-specific DNA binding (GO:0043565)	0.08909617604552558	FOXO1,HIF1A,CXXC1,ARNT,TCF3,HNRNPAB,SMG6,EPAS1,HSPD1,KIF2C,HLX,LEF1,MBD2,NCL,PURA,POU2F1,TERF1
cytokine binding (GO:0019955)	0.0916327151230067	ACVRL1,OSMR,IL28RA,IL17RA,LIFR,TNFRSF14,CD36,IL12A,HAX1,IL10RA,IL2RB,TGFBR3,GFRA2
methyltransferase activity (GO:0008168)	0.0941702148131709	COMT,PRMT3,ATIC,DNMT3B,SHMT2,SUV39H1,SUV39H2,GART,MTR
metalloexopeptidase activity (GO:0008235)	0.09802766850882945	METAP1,CPM,METAP2,LAP3,CPA3
NF-kappaB binding (GO:0051059)	0.09827112927756718	TAF4B,NFKBIA,NPM1,DNAJA3
protein C-terminus binding (GO:0008022)	0.10316833185451295	CTNNB1,DAB2,NEIL1,LIG4,CORO1A,SMARCC2,TOP2B,NCL,PCGF1,SDC1,LCK,USP7,MLLT4,PDZD11,ATXN2,DGKZ
kinase binding (GO:0019900)	0.10621825385045759	CTNNB1,FAS,TOP2B,GHR,IBTK,PFKL,LCK,IGF1R,CD4,TPRKB,DNAJA3,PTPRC,PLEK,CORO1A,YWHAG
MAP kinase kinase kinase activity (GO:0004709)	0.11099225627834891	MAP3K7,MAP3K5,MAP3K3
diacylglycerol kinase activity (GO:0004143)	0.11099225627834891	DGKA,DGKG,DGKZ
transcription cofactor activity (GO:0003712)	0.11197794335590328	MED27,MECP2,TCF20,KLF7,RNF4,PBXIP1,MXD1,MXD4,SRCAP,CREM,FHL2,TRIP11,WWTR1,HOXC6,POU2AF1,RELB,GABPA,HES6,ARID1B,SMARCA2,NR2C2,ARNT,NPM1,SKIL,RNF14,EPAS1,HTT,BRCA1,SMARCC2,PAWR,ZFX,NRIP1,NCOA4,ZFPM2,HCFC1,DTX1,CREB1,DR1,ID4
phosphoinositide phospholipase C activity (GO:0004435)	0.11509923790139376	F2RL2,PLCG1,PLCB1,PLCB2
helicase activity (GO:0004386)	0.1175187900631823	EIF4A1,RUVBL2,SMARCA2,SMARCA4,SKIV2L,ERCC8,CHD8,DDX3X,CHD4,WRN,ATRX
Ras guanyl-nucleotide exchange factor activity (GO:0005088)	0.12664168685178034	ARHGEF1,PREX1,RGL1,RGL2,DOCK2
coreceptor activity (GO:0015026)	0.13308683223353585	CD86,CXCR6,TGFBR3,CD4
DNA-directed DNA polymerase activity (GO:0003887)	0.13308683223353585	POLG,POLA1,POLE4,POLE3
low-density lipoprotein binding (GO:0030169)	0.13308683223353585	MSR1,LDLR,SORL1,CLP1
phospholipase C activity (GO:0004629)	0.13308683223353585	F2RL2,PLCG1,PLCB1,PLCB2
transforming growth factor beta binding (GO:0050431)	0.1340417402481056	CD36,ACVRL1,TGFBR3
protein kinase C binding (GO:0005080)	0.1340417402481056	YWHAG,PLEK,TOP2B
phosphotransferase activity, for other substituted phosphate groups (GO:0016780)	0.1340417402481056	AASDHPPT,SGMS1,PIGN
insulin-like growth factor binding (GO:0005520)	0.1340417402481056	IGF1R,CTGF,IGFBP5
sugar binding (GO:0005529)	0.14153535022393648	CLP1,PFKL,PRG2,MTRR,LMAN1,SELP,LGALS4,LGALS8,LGALS9
transcription coactivator activity (GO:0003713)	0.1435098545420612	MED27,POU2AF1,GABPA,ARID1B,SMARCA2,NR2C2,ARNT,TCF20,NPM1,RNF14,KLF7,EPAS1,BRCA1,RNF4,SMARCC2,ZFX,NRIP1,NCOA4,SRCAP,CREM,HCFC1,FHL2,TRIP11,DTX1,WWTR1
peptide binding (GO:0042277)	0.14508022962589107	F2RL2,F2RL3,SSR1,C5AR1,NKTR,NFKBIA,ECE1,PPIH,PPIG,KPNB1,GHR,KPNA3,KPNA1,IGF1R,GP1BA,BRE,OGFR
unfolded protein binding (GO:0051082)	0.1482263869697492	CCT3,CLN3,RUVBL2,LMAN1,TTC1,NPM1,HSPE1,HSPA9,HSPD1,DNAJB4
aminopeptidase activity (GO:0004177)	0.15213499911138476	METAP1,METAP2,NPEPPS,LAP3
extracellular matrix structural constituent (GO:0005201)	0.15224562869172642	PRELP,BGN,COL3A1,CD4,LAMB1,COL4A2,EFEMP2,FBN1,TINAGL1
protein homodimerization activity (GO:0042803)	0.15311895448751697	S100A6,MAP3K5,FAP,MYH9,PDGFRA,ADD2,ADD1,MYO9B,TCF3,GHR,NFS1,PLEK,HPGD,PDGFB,SLC4A1,CARS,PRPS1,IRAK3,ECE1,NPM1,WRN,CORO1A,TRIM5,HSP90AA1,CD4,TERF1,CR2,ADIPOQ,BMPR1A
structure-specific DNA binding (GO:0043566)	0.15342192317547884	HLF,SATB1,SSBP2,MECP2,PURA,RAD23A,RPA2,FEN1,TERF1,WRN,HSPD1
MAP kinase kinase activity (GO:0004708)	0.15856032837358325	MAP2K3,MAPK14,MAPKAPK3
calcium ion transmembrane transporter activity (GO:0015085)	0.15856032837358325	ATP2B1,ATP2C1,ITPR2
cytokine receptor activity (GO:0004896)	0.15856820713161854	OSMR,IL28RA,IL17RA,IL10RA,IL2RB,LIFR,GFRA2
collagen binding (GO:0005518)	0.15859491577609067	PDGFB,SPARC,SERPINH1,CD44,FN1
exonuclease activity (GO:0004527)	0.15859491577609067	EXO1,WRN,AEN,XRN2,FEN1
phosphoinositide binding (GO:0035091)	0.15989300767877088	HIP1R,PHLDA3,PLEK,ARAP3,ARAP2,ARAP1
phospholipid binding (GO:0005543)	0.16682893069478366	HIP1R,PREX1,SDPR,DAPP1,PHLDA3,PLEK,ANXA4,CPNE3,ARAP3,ARAP2,PLEKHA2,ARAP1
GTPase activity (GO:0003924)	0.16799746758999023	GNA13,RAB27B,RAB27A,GTPBP4,GEM,RND3,RAB18,GNAI2,ARF3,ARF4,RHOJ,GNB1,RAB3D,DNM1L,RAB31,GSPT1,RAB38,DNM2
nuclear hormone receptor binding (GO:0035257)	0.16899340655911052	CTNNB1,NRIP1,NCOA4,NSD1,ZNHIT3,FHL2,TRIP12,RNF14,BRCA1,RNF4
enzyme binding (GO:0019899)	0.16913088546438493	CTNNB1,RAPGEF6,FAS,IBTK,POLG,NFKBIA,ARFIP2,PARP4,TOP2B,GHR,RBBP4,TPRKB,PLEK,YWHAB,YWHAG,ATP6V0A1,DNM2,IQGAP1,HIF1A,PPP1R16B,DNAJA3,EPAS1,SMG5,BRCA1,CORO1A,HDAC2,PREX1,PAWR,ARHGAP6,RANBP1,RANBP2,PFKL,LCK,IGF1R,CD4,ACTB,PTPRC,COTL1
protein tyrosine kinase activity (GO:0004713)	0.1732532923119144	TWF1,CRKL,IGF2R,PDGFRA,IGF1R,PTK2B,DYRK2,CRIM1,FLT4,MET,MERTK
DNA helicase activity (GO:0003678)	0.174898398850258	ERCC8,CHD8,CHD4,WRN,ATRX,RUVBL2
acetylgalactosaminyltransferase activity (GO:0008376)	0.18430697675607327	CSGALNACT1,GALNT3,GALNT1
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	0.18430697675607327	DOCK2,ARHGEF1,PREX1
calmodulin binding (GO:0005516)	0.19045183713338457	CALD1,MYO9B,IQGAP1,PPP3CA,RGS2,MARCKS
protein dimerization activity (GO:0046983)	0.19119054591056453	S100A6,MAP3K5,FAP,MYH9,PDGFRA,ADD2,ADD1,MYO9B,TCF3,NOTCH2,UBA3,TOP2B,GHR,IL12A,NFS1,PLEK,HPGD,PDGFB,SLC4A1,CARS,HIF1A,PRPS1,ARNT,IRAK3,ECE1,NPM1,WRN,CORO1A,SMC1A,HPS1,TRIM5,HSP90AA1,CD4,TERF1,CR2,ADIPOQ,BMPR1A
inositol or phosphatidylinositol kinase activity (GO:0004428)	0.19343477235054551	ITPKB,PIK3CA,PIK3CG,PIK3C2A,PIK3CD
p53 binding (GO:0002039)	0.21104577788010545	PSME3,HSPD1,SMARCA4
microfilament motor activity (GO:0000146)	0.21104577788010545	MYO5A,MYO9B,MYH9
ATPase activity, coupled (GO:0042623)	0.22659894763442093	ATP2B1,MYH9,CLPX,RFC3,ATP2C1,SMARCA2,SMARCA4,DDX3X,ABCB7,RBBP4,RUVBL2,SKIV2L,ERCC8,CHD8,CHD4,ATP8A1
DNA-directed RNA polymerase activity (GO:0003899)	0.236761902463255	POLR3F,POLA1,POLR3C,PRIM2
cation-transporting ATPase activity (GO:0019829)	0.23855017107376505	ATP2B1,ATP2C1,ATP8A1
heat shock protein binding (GO:0031072)	0.23855017107376505	FKBP4,SNCA,HIF1A
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	0.23855017107376505	PDE2A,PDE1B,PDE4B
metalloendopeptidase activity (GO:0004222)	0.23996557032083604	IDE,FAP,PITRM1,ADAM10,MMP13,PHEX
double-stranded DNA binding (GO:0003690)	0.25726848542167546	HLF,FEN1,TERF1,SATB1,MECP2,PURA
chromatin binding (GO:0003682)	0.25726848542167546	POLA1,CBX1,TOP2B,SUV39H1,BAZ1B,SMC1A
protein phosphatase binding (GO:0019903)	0.2594654804956077	SMG5,IQGAP1,CTNNB1,PPP1R16B
SH2 domain binding (GO:0042169)	0.26660597943349135	SRC,PTK2,LCK
lipoprotein binding (GO:0008034)	0.28256527069367776	MSR1,LDLR,SORL1,CLP1
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	0.2936371059265593	IGF1R,CRIM1,FLT4,MET,IGF2R,PDGFRA,MERTK
guanylate kinase activity (GO:0004385)	0.30305085541470017	CARD11,CASK
Ran GTPase binding (GO:0008536)	0.30305085541470017	RANBP1,RANBP2
cytoskeletal adaptor activity (GO:0008093)	0.30305085541470017	SORBS2,NCK1
antioxidant activity (GO:0016209)	0.3059549159963212	EPX,GPX3,TXNRD3,TXNRD1
endopeptidase inhibitor activity (GO:0004866)	0.3060749627721395	TNFSF14,PTTG1,SERPING1,SERPINB9,SERPINF1,PROS1,SERPINH1,TIMP1,AGT
protein heterodimerization activity (GO:0046982)	0.30901713537942194	PDGFB,HIF1A,PDGFRA,ADD2,ADD1,ARNT,IRAK3,NPM1,TCF3,NOTCH2,UBA3,SMC1A,TOP2B,IL12A,TERF1
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	0.3100109765829116	COMT,PRMT3,DNMT3B,SUV39H1,SUV39H2
heparin binding (GO:0008201)	0.3100109765829116	FSTL1,FN1,KNG1,SELP,TGFBR3
receptor signaling protein activity (GO:0005057)	0.31314792437315914	MAP3K7,MAP3K5,STK39,SOCS2,MAPK7,MAP4K1,SKIL,IL1RN,PLCG1,TGFBR3,ACVRL1,MAP3K3,CD19,MAPK14
ATPase activity (GO:0016887)	0.3168724968880096	ATP2B1,MYH9,CLPX,RFC3,ATP2C1,SMARCA2,SMARCA4,MYO9B,DDX3X,WRN,ABCB7,PSMC6,HSPD1,RBBP4,RUVBL2,SKIV2L,ERCC8,CHD8,CHD4,ATP8A1
peptidase activator activity (GO:0016504)	0.3235887866281382	CLPX,MAP3K5,TERF1
transcription corepressor activity (GO:0003714)	0.32908006365628295	HOXC6,RELB,MECP2,SKIL,HTT,PAWR,PBXIP1,MXD1,MXD4,NRIP1,ZFPM2,DR1,ID4
ubiquitin binding (GO:0043130)	0.32953251602992323	BRCC3,UBE2N,BRE,GHR
protein kinase binding (GO:0019901)	0.3304313776326496	TOP2B,GHR,IBTK,LCK,CD4,TPRKB,DNAJA3,PTPRC,PLEK,YWHAG
translation initiation factor activity (GO:0003743)	0.33048257926031666	EIF3J,EIF2B3,EIF4G1,EIF2S1,EIF2S2
tubulin binding (GO:0015631)	0.3392932253904366	SNCA,TARDBP,CEP290,RAB11FIP5,TERF1,HTT,BRCA1,DNM2
scavenger receptor activity (GO:0005044)	0.34146257523464896	MSR1,CLP1
glucose transmembrane transporter activity (GO:0005355)	0.34146257523464896	SLC2A4,SLC2A3
ribonuclease activity (GO:0004540)	0.3510753354524151	FEN1,EXO1,RNASE6,PPP1R8,XRN2
protein complex binding (GO:0032403)	0.3519986743780109	ACVRL1,ADAM10,ADAM17,ADAMTS5,COL3A1,PHIP,ERCC8,IGF1R,DOCK2,WRN,FBLN5
O-acyltransferase activity (GO:0008374)	0.3521644178770287	DGAT1,AGPAT5,AGPAT9
N-methyltransferase activity (GO:0008170)	0.3521644178770287	SUV39H1,SUV39H2,PRMT3
phosphatase binding (GO:0019902)	0.35320135974822153	IQGAP1,CTNNB1,PPP1R16B,SMG5
transcription repressor activity (GO:0016564)	0.36132761465493013	CBX5,HOXC6,RELB,MECP2,SKIL,HTT,HDAC4,HDAC2,ZFHX3,KLF4,PAWR,PBXIP1,ARID5B,MXD1,MBD2,NRIP1,MXD4,ZFPM2,BCLAF1,CHD8,DR1,ID4
mRNA binding (GO:0003729)	0.366154629141119	TIA1,HNRNPAB,FMR1,SSB,SLBP,EIF4A1
identical protein binding (GO:0042802)	0.3718243724751227	MAP3K5,FAP,FAS,MYH9,NFKBIA,TCF3,DVL1,FNBP1,GHR,RUVBL2,FHL2,PHLDA3,HPGD,ZXDC,FBP1,SMARCA4,ECE1,TRIM5,IGF1R,CD4,TERF1,ADIPOQ,S100A6,PDGFRA,ADD2,ADD1,MYO9B,TAX1BP1,NFS1,PLEK,PDGFB,SLC4A1,CARS,PRPS1,ITGB3,IRAK3,ITGB7,NPM1,WRN,ITGA4,BRCA1,CORO1A,PIP4K2C,HSP90AA1,PFKL,PSME3,HCFC1,CR2,BMPR1A
nucleic acid binding (GO:0003676)	0.37251656924549376	SYNCRIP,PTBP1,MECP2,LIG4,EIF2AK2,RAD23A,GAS7,PARP4,MYCN,EIF4A1,FEN1,LMO4,TIA1,FMR1,GABPA,RELB,HIF1A,SYCP2,NR2C2,CXXC1,ARNT,E2F4,E2F5,KIF2C,SSBP2,RAG1,EXO1,CBL,SLBP,BAZ1B,MLLT10,FUS,PLAGL1,TCF20,HNRNPAB,IKZF3,KLF7,IKZF1,KLF9,RNF4,ETS1,ZFHX3,KLF4,KLF3,JAKMIP1,MBD2,FOXO1,GABPB1,CARS,FOXN2,RAD18,AGFG1,NPM1,EIF3J,EIF4E,CIRBP,LEF1,HCFC1,RPA2,POU2F1,ATXN2,GSPT1,IRF4,LSM2,LHFP,EIF2S1,EIF2S2,TCF3,HLF,CRNKL1,HLX,MXD1,POLA1,RNASEL,RBM6,ARID1B,HES6,CCRN4L,TROVE2,TRAF4,SMG6,EPAS1,TRNT1,HSPD1,KDM5A,ARID5B,ZFX,NCL,PURA,CPSF6,BCLAF1,NFYA,NR3C1,CHD8,CHD4,TERF1,CREB1,RAD51C,PTTG1,EIF2B3,AARS,RFC3,CSRNP1,CCNT1,SNAPC3,GTF2I,PPP1R8,PBX1,TARDBP,HOXC5,MLL2,SATB1,MYNN,HOXA7,SSB,RNPS1,WRN,PCGF6,EGR3,RUNX1T1,MCM3,EIF4G1,EIF4G3,NUDT21,NFIB
nucleoside kinase activity (GO:0019206)	0.37917545432529526	ADK,DCK
neutral amino acid transmembrane transporter activity (GO:0015175)	0.37917545432529526	SLC6A9,SERINC1
ATPase binding (GO:0051117)	0.37917545432529526	LCK,ATP6V0A1
histone methyltransferase activity (GO:0042054)	0.37917545432529526	SUV39H1,SUV39H2
metallocarboxypeptidase activity (GO:0004181)	0.37917545432529526	CPM,CPA3
endodeoxyribonuclease activity (GO:0004520)	0.37917545432529526	EXO1,FEN1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	0.37917545432529526	P4HA1,ASPH
MAP kinase activity (GO:0004707)	0.37917545432529526	MAPK14,MAPK7
insulin-like growth factor receptor binding (GO:0005159)	0.37917545432529526	YWHAG,SOCS2
hormone binding (GO:0042562)	0.38058965107457476	IGF1R,ECE1,GHR
carbohydrate binding (GO:0030246)	0.3816065842372103	FSTL1,CD44,CLP1,LMAN1,FN1,LGALS4,LGALS8,LGALS9,TGFBR3,KNG1,PFKL,PRG2,MTRR,SELP
drug binding (GO:0008144)	0.40045507528461577	FKBP4,NKTR,PPIH,PPIG
DNA binding (GO:0003677)	0.40667707080557003	MECP2,LIG4,RAD23A,GAS7,PARP4,MYCN,FEN1,LMO4,RELB,GABPA,HIF1A,SYCP2,NR2C2,ARNT,CXXC1,E2F4,E2F5,KIF2C,SSBP2,RAG1,EXO1,CBL,BAZ1B,MLLT10,PLAGL1,TCF20,HNRNPAB,IKZF3,KLF7,KLF9,IKZF1,RNF4,ETS1,ZFHX3,KLF4,KLF3,MBD2,FOXO1,GABPB1,FOXN2,RAD18,LEF1,HCFC1,RPA2,POU2F1,IRF4,LHFP,TCF3,HLF,HLX,MXD1,POLA1,RBM6,HES6,ARID1B,CCRN4L,TRAF4,EPAS1,SMG6,HSPD1,KDM5A,ARID5B,ZFX,NCL,PURA,BCLAF1,NFYA,NR3C1,CHD8,CHD4,TERF1,CREB1,RAD51C,PTTG1,RFC3,CSRNP1,CCNT1,SNAPC3,GTF2I,PBX1,TARDBP,HOXC5,MLL2,SATB1,MYNN,HOXA7,WRN,PCGF6,EGR3,RUNX1T1,MCM3,NFIB
carbon-carbon lyase activity (GO:0016830)	0.40873029892140345	SGPL1,ODC1,UMPS
lipid binding (GO:0008289)	0.40939868968806464	S1PR4,CD36,HDLBP,FABP4,CPNE3,PLEKHA2,FABP5,HIP1R,PREX1,SDPR,DAPP1,RASGRP3,PHLDA3,SELP,PLEK,ANXA4,ARAP3,ARAP2,ARAP1
lipase activity (GO:0016298)	0.41146738844767927	F2RL2,AOAH,PLCB1,PLCB2,PLD1,LYPLA1,PLCG1
serine-type endopeptidase inhibitor activity (GO:0004867)	0.41297625504819224	SERPINH1,AGT,SERPING1,SERPINB9,SERPINF1
enzyme inhibitor activity (GO:0004857)	0.4143595688895791	TNFSF14,PTTG1,IQGAP1,IBTK,SERPING1,SERPINF1,SERPINH1,TIMP1,ABCE1,SERPINB9,PROS1,AGT,TERF1,ANXA4,SH3BP5,YWHAG,PPP1R8
transforming growth factor beta receptor activity (GO:0005024)	0.4159446419775411	ACVRL1,TGFBR3
insulin receptor binding (GO:0005158)	0.4159446419775411	PHIP,IGF1R
