Term	P-value	Genes
MP0000613_abnormal_salivary_gland_	0.45518020923099484	MMP14
MP0005332_abnormal_amino_acid_	0.46933439728256043	SLC7A11,BCL2
MP0002116_abnormal_craniofacial_bone_	0.47179585455282247	MARCKS,MMP14,VEGFA,HOXA2,CSF1R,EYA1
MP0010771_integument_phenotype_	0.47373858430694477	ADAM17,DGAT2,CEBPE
MP0002075_abnormal_coat/hair_pigmentati_	0.47671822270594433	ADAM17,BCL2,SLC7A11
MP0003938_abnormal_ear_development_	0.4801110423447269	EYA1
MP0002295_abnormal_pulmonary_circulatio_	0.4801110423447269	LYZ2
MP0002970_abnormal_white_adipose_	0.4826545486194017	IL18,HDC,DGAT2
MP0006138_congestive_heart_failure_	0.4861648473076795	HPGD
MP0000367_abnormal_coat/_hair_	0.48700494726155924	MMP14,SLC7A11,VEGFA,ADAM17,BCL2,LYZ2,CTSC
MP0001731_abnormal_postnatal_growth_	0.49323601971226927	DLK1,VEGFA,NRP1,ADAM17,BCL2,LYZ2,HOXA2,HOXA5,CSF1R
MP0002933_joint_inflammation_	0.5039098984408071	MMP14
MP0001293_anophthalmia_	0.5039098984408071	ADAM17
MP0001177_atelectasis_	0.5096887678848394	HOXA5
MP0002092_abnormal_eye_morphology_	0.5103675201254131	EPHB2,ADAM17
MP0000534_abnormal_ureter_morphology_	0.5154008612300789	EYA1
MP0008872_abnormal_physiological_respon_	0.5154008612300789	EGLN3
MP0005319_abnormal_enzyme/_coenzyme_	0.5261274594551999	TRAFD1,LYZ2,UACA
MP0002089_abnormal_postnatal_growth/wei_	0.5266277723535501	MMP14
MP0001542_abnormal_bone_strength_	0.5266277723535501	CSF1R
MP0000377_abnormal_hair_follicle_	0.5283299048684849	ADAM17,BCL2
MP0000747_muscle_weakness_	0.5321440948542255	VEGFA
MP0002152_abnormal_brain_morphology_	0.5351497573792193	HSD11B1,USP18,CDKN2C,MEIS1,VEGFA,EPHB2,NRP1,VLDLR,EYA1,DNMT3L,SLC40A1,HDC,DLG3,HOXA2
MP0002067_abnormal_sensory_capabilities_	0.5370918482909278	VEGFA,CCL3,CCL2,WHRN
MP0001270_distended_abdomen_	0.537596650879528	HOXA2
MP0001440_abnormal_grooming_behavior_	0.537596650879528	VEGFA
MP0003631_nervous_system_phenotype_	0.54017530172577	HOMER2,HOXA2,SORL1
MP0002184_abnormal_innervation_	0.5696074594545266	EPHB2,EGLN3
MP0002118_abnormal_lipid_homeostasis_	0.5714233400979062	HSD11B1,P2RY13,HPGD,DLK1,CCL2,VLDLR,UACA,DGAT2
MP0000733_abnormal_muscle_development_	0.5740394618536183	MMP14
MP0003137_abnormal_impulse_conducting_	0.5790075204702695	VEGFA
MP0005165_increased_susceptibility_to_	0.5790075204702695	FN1
MP0003763_abnormal_thymus_physiology_	0.5790075204702695	BCL2
MP0004808_abnormal_hematopoietic_stem_	0.5790075204702695	HOXA9
MP0003385_abnormal_body_wall_	0.5790075204702695	MARCKS
MP0000858_altered_metastatic_potential_	0.5790075204702695	MFGE8
MP0002095_abnormal_skin_pigmentation_	0.5839181013000879	CCL2
MP0005621_abnormal_cell_physiology_	0.5883973154983395	STAT1,MFGE8,DDX58,TGM2
MP0001915_intracranial_hemorrhage_	0.5887718639551387	USP18
MP0005584_abnormal_enzyme/coenzyme_acti_	0.5892571445064726	HSD11B1,CTSC
MP0005551_abnormal_eye_electrophysiolog_	0.5956591456463857	WHRN,ACTA2
MP0000762_abnormal_tongue_morphology_	0.6029987267477778	HOXA2
MP0002734_abnormal_mechanical_nocicepti_	0.6076316638239213	HDC
MP0005410_abnormal_fertilization_	0.6256332239572248	MFGE8
MP0004947_skin_inflammation_	0.6385945506137819	ADAM17
MP0002971_abnormal_brown_adipose_	0.6385945506137819	HDC
MP0005501_abnormal_skin_physiology_	0.6428152941007802	DGAT2
MP0002060_abnormal_skin_morphology_	0.6592148881712537	CEBPE
MP0003638_abnormal_response/metabolism__	0.6631967033863803	CPA3
MP0001963_abnormal_hearing_physiology_	0.666661846482523	CSF1R,WHRN,EYA1
MP0009250_abnormal_appendicular_skeleto_	0.6671323679579743	EYA1
MP0000767_abnormal_smooth_muscle_	0.6671323679579743	FN1
MP0002109_abnormal_limb_morphology_	0.668252909899704	MEF2C,MMP14,ADAM17,STAT1,HOXA9,CSF1R
MP0005636_abnormal_mineral_homeostasis_	0.6694613054336551	SLC40A1,LTF
MP0001286_abnormal_eye_development_	0.6721764518333656	VEGFA,ADAM17
MP0002066_abnormal_motor_capabilities/c_	0.6776882309384082	MEF2C,USP18,MMP14,CDKN2C,CCL3,CCL2,VEGFA,EPHB2,KLF9,VLDLR,EYA1,WHRN,DLG3,LYZ2,STAT1,ELK3
MP0002693_abnormal_pancreas_physiology_	0.6802146575939698	HOMER2,CTSS
MP0004197_abnormal_fetal_growth/weight/_	0.6828584750111701	DLK1,DGAT2
MP0002136_abnormal_kidney_physiology_	0.6881489458011957	MEF2C,DAB2,MFGE8,CD59A
MP0002269_muscular_atrophy_	0.6898064845105923	VEGFA
MP0005266_abnormal_metabolism_	0.6934336166146818	MPO
MP0003956_abnormal_body_size_	0.7025399364688408	MMP14,IL18,CDKN2C,CCL2,SDC3,VEGFA,CD59A,CSF1R,XDH,HDC,ADAM17,HOXA9,DNAJC6,BCL2,VLDLR,DGAT2,MARCKS,DLK1,WHRN,DDX58,LYZ2,STAT1,CTSC
MP0002080_prenatal_lethality_	0.7030877595648616	MEF2C,DHX58,EGFL7,MMP14,CDKN2C,SPINT1,VEGFA,NRP1,DAB2,SLC40A1,S100A8,ADAM17,FGL2,MEIS1,DNMT3L,DDX58,GFI1B,STAT1
MP0000350_abnormal_cell_proliferation_	0.7055792302816295	FN1,LTB4R1,SLC7A11
MP0008932_abnormal_embryonic_tissue_	0.7109477999303749	DAB2
MP0006036_abnormal_mitochondrial_physio_	0.7176722568726772	TGM2
MP0000230_abnormal_systemic_arterial_	0.7297904846756708	ACTA2,EGLN3
MP0009745_abnormal_behavioral_response_	0.7390971598813758	HOMER2,CCL3,CCL2
MP0002210_abnormal_sex_determination_	0.7396551910719099	DNMT3L,MMP14,CDKN2C,DNAJC6
MP0001119_abnormal_female_reproductive_	0.7483683536606389	DHX58,HPGD,WHRN
MP0003634_abnormal_glial_cell_	0.758433420754184	VEGFA,IL18
MP0010329_abnormal_lipoprotein_level_	0.7605253438935985	HSD11B1,CCL2
MP0001943_abnormal_respiration_	0.7605851783465	MEF2C,LYZ2,ELK3,LTB4R1
MP0004924_abnormal_behavior_	0.7605914444818332	HOXA2
MP0005386_behavior/neurological_phenoty_	0.7605914444818332	HOXA2
MP0000470_abnormal_stomach_morphology_	0.7661694405911056	HOXA5
MP0005391_vision/eye_phenotype_	0.7667081734236587	EPHB2,ADAM17
MP0003937_abnormal_limbs/digits/tail_de_	0.7689099035572796	VEGFA
MP0002111_abnormal_tail_morphology_	0.772945295471037	HOXA9,CSF1R,DGAT2
MP0001790_abnormal_immune_system_	0.7742956175373154	LILRB4
MP0005387_immune_system_phenotype_	0.7742956175373154	LILRB4
MP0003635_abnormal_synaptic_transmissio_	0.7831111519484324	DLG3,NLGN2,VLDLR,CTSC
MP0000955_abnormal_spinal_cord_	0.7844381555027081	VEGFA,BCL2
MP0000920_abnormal_myelination_	0.7970310342511527	CCL2
MP0001216_abnormal_epidermal_layer_	0.7974069675723701	SPINT1,DGAT2
MP0003698_abnormal_male_reproductive_	0.8010268728560042	DNMT3L,CDKN2C,ADAM17,MFGE8,HOXA9,CSF1R
MP0001697_abnormal_embryo_size_	0.8079139191992952	DAB2,SLC40A1,NRP1,FN1
MP0003984_embryonic_growth_retardation_	0.8218476498914397	MEF2C,FN1,SPINT1
MP0005384_cellular_phenotype_	0.826799437662243	DDX58,STAT1,MFGE8,TGM2
MP0003633_abnormal_nervous_system_	0.8279624634695452	HOMER2
MP0002088_abnormal_embryonic_growth/wei_	0.8338941081885399	MEF2C,SPINT1,FN1
MP0005535_abnormal_body_temperature_	0.8378359235075553	DGAT2
MP0009643_abnormal_urine_homeostasis_	0.8655042095918823	DAB2,CD59A
MP0000653_abnormal_sex_gland_	0.8664707037841363	DNMT3L,HPGD,CDKN2C,WHRN,UACA
MP0002084_abnormal_developmental_patter_	0.8753725507448373	DAB2,DLG3,FN1
MP0003077_abnormal_cell_cycle_	0.8822039096738014	STAT1
MP0001145_abnormal_male_reproductive_	0.89423634927138	DNMT3L,CDKN2C,WHRN,MFGE8
MP0001672_abnormal_embryogenesis/_devel_	0.9157006976638653	MEF2C,SPINT1,FN1
MP0005380_embryogenesis_phenotype_	0.9157006976638653	MEF2C,SPINT1,FN1
MP0001929_abnormal_gametogenesis_	0.9227925047035924	DNMT3L,CDKN2C,CSF1R,CD24A
MP0001730_embryonic_growth_arrest_	0.9276177481895558	SPINT1
MP0002272_abnormal_nervous_system_	0.9326076364134296	CCL2
MP0001191_abnormal_skin_condition_	0.9408858720891344	ADAM17
MP0002064_seizures_	0.9786301027902808	USP18
MP0002572_abnormal_emotion/affect_behav_	0.9881588041509237	HDC
