Term	P-value	Genes
cellular amino acid and derivative metabolic process (GO:0006519)	0.20820690452409343	SLC7A8,FN3K,PCYT1B,HDC,EIF5A2,GCH1,MTHFR,PAFAH1B1,SHMT1
fatty acid oxidation (GO:0019395)	0.21535218198361034	ADIPOR1,ALOX12
mRNA export from nucleus (GO:0006406)	0.21535218198361034	AGFG1,HHEX
protein tetramerization (GO:0051262)	0.21535218198361034	SHMT1,IGF1R
proteolysis (GO:0006508)	0.21718480225899708	ADAM9,ARIH1,USP25,BTRC,CPA3,NAPSA,PSMB8,PSMB9,UBE2H,UBE2C,ATG4A,PSME3,CTSG,CTSF
leukocyte activation (GO:0045321)	0.22003347668770756	CD93,ADAM9,LCK,ITGAL,BCL2,TGFBR2
protein oligomerization (GO:0051259)	0.2212161721421686	GCH1,IGF1R,ALOX5AP,SHMT1,ITPR3
cellular response to stimulus (GO:0051716)	0.22124378499603906	RPTOR,PDGFRB,PXN,GADD45A,THBS1,CSNK1E,THRA,FOXO4,SOCS2,NR4A2,DNA2,CDKN1A,FOS,ADIPOR1,BTG2,HIPK2,IGF1R,ERCC4,MPG
cellular amine metabolic process (GO:0009308)	0.2273145044230274	SLC7A8,GCNT2,FN3K,PCYT1B,HDC,CHST1,GCH1,MTHFR,PAFAH1B1,SHMT1
dephosphorylation (GO:0016311)	0.22883742419876568	PPP2R3A,PTPN6,PTPRE,PTPN18,DUSP8
regulation of ubiquitin-protein ligase activity (GO:0051438)	0.22883742419876568	BTRC,UBE2C,PSME3,PSMB8,PSMB9
blood circulation (GO:0008015)	0.2292191110887425	TBC1D8,MTHFR,GUCY1B3
purine nucleotide metabolic process (GO:0006163)	0.2292191110887425	GCH1,ADSSL1,MPG
sphingolipid biosynthetic process (GO:0030148)	0.2308297696592212	ST3GAL5,CLN8
leukocyte adhesion (GO:0007159)	0.2308297696592212	ITGAL,ROCK1
calcium-mediated signaling (GO:0019722)	0.2308297696592212	NUDT4,CAMKK2
protein amino acid O-linked glycosylation (GO:0006493)	0.2308297696592212	GALNT6,GCNT1
negative regulation of MAP kinase activity (GO:0043407)	0.2308297696592212	APOE,DUSP8
cell proliferation (GO:0008283)	0.23696809547173425	SERPINF1,CDV3,TGFBR3,CREG1,MXD1,EIF5A2,BCL2,EMP1,UBE2V2,CSF1R,FES,GPC4,IGFBP4
intracellular transport (GO:0046907)	0.24296707238675158	APOE,OPA1,KRT18,JUN,ABCG1,BET1L,HTATIP2,STRADB,RPL23,AP1G1,NUDT4,HHEX,AGFG1,GABARAPL2,XPO7,MYH10,ATG4D,ATG4A
nucleotide metabolic process (GO:0009117)	0.24430252170581016	NUDT4,ADK,GCH1,ADSSL1,MPG
vesicle-mediated transport (GO:0016192)	0.24511248968922358	PDLIM7,APOE,KRT18,BET1L,HIP1R,SYNJ1,RPH3AL,ANK1,GABARAPL2,SORL1,CD93,RAMP2
amino sugar metabolic process (GO:0006040)	0.24637494666719312	FN3K,ST3GAL2
nucleotide-excision repair, DNA damage removal (GO:0000718)	0.24637494666719312	XPC,ERCC4
positive regulation of immune system process (GO:0002684)	0.24734271250676337	IL6ST,LCK,THBS1,CD27,TGFBR2,IKBKG
ubiquitin-dependent protein catabolic process (GO:0006511)	0.24781271029403415	BTRC,ARIH1,PSMB8,PSMB9,UBE2H,UBE2C,PSME3
transport (GO:0006810)	0.24995203020930232	JUN,HTATIP2,STRADB,ABCA2,SLC1A5,APOE,ABCB10,KRT18,PPBP,XK,PLEK,SLC16A1,TCN2,AGFG1,SORL1,CD93,NFAT5,IBTK,OPA1,NPHP1,SYNJ1,CLN8,RPL23,AP1G1,SLC7A8,ANK1,SLC2A4,NUDT4,HHEX,STX8,KCNA3,XPO7,MYH10,ATG4D,ATG4A,PDLIM7,SERINC1,ABCG1,BET1L,SLC16A10,HIP1R,RPH3AL,SLC19A2,SLC4A1,GABARAPL2,UCP2,RAMP2
regulation of gene expression (GO:0010468)	0.25112544015417104	RREB1,EIF2AK1,JUN,BCL2L1,ELF2,HTATIP2,MDFIC,ABCA2,ID2,KLF7,UBP1,ETS1,ETS2,SIGIRR,HCLS1,FOXO4,EIF4H,FOS,PRKCD,IRF8,HMG20A,MAP2K3,CREG1,MXD4,NSD1,BNIP3L,HHEX,CDK6,H2AFY,ABCG1,CAMKK2,MED6,THBS1,PHF21A,THRA,HOXC5,SATB1,SOX4,SOX6,ELK3,RNF10,ACVR1B,HIPK2,NFIA
protein amino acid glycosylation (GO:0006486)	0.2521374235409776	MAN1A2,GALNT6,FUT4,GCNT1,ST8SIA4
regulation of cytoskeleton organization (GO:0051493)	0.25465198838361963	GSN,ADD2,TRIOBP,PLEK
mitochondrion organization (GO:0007005)	0.26285303266587867	BCL2L1,BCL2,OPA1
protein homooligomerization (GO:0051260)	0.26285303266587867	GCH1,ALOX5AP,ITPR3
amine transport (GO:0015837)	0.26285303266587867	SLC16A10,SLC1A5,SERINC1
positive regulation of MAP kinase activity (GO:0043406)	0.2638550158568773	MAP3K5,MDFIC,MAP4K5,THBS1
regulation of lymphocyte activation (GO:0051249)	0.2638550158568773	IL6ST,LCK,CD27,TGFBR2
Ras protein signal transduction (GO:0007265)	0.26798957877046353	APOE,ROCK1,RREB1,MAPKAPK3,RASGRP2
positive regulation of metabolic process (GO:0009893)	0.2707088970623972	JUN,MAP2K3,CCND3,NSD1,MDFIC,HHEX,DNA2,IGF1R,IL6ST,APOE,ABCG1,ETS1,ETS2,CAMKK2,MED6,THBS1,PLEK,SOX4,RNF10,FOS,PIGA,HIPK2
positive regulation of transcription (GO:0045941)	0.2721937974464671	JUN,MAP2K3,ETS1,ETS2,CAMKK2,MED6,NSD1,MDFIC,HHEX,SOX4,RNF10,FOS,HIPK2
positive regulation of oxidoreductase activity (GO:0051353)	0.27754240385833945	GCH1,APOE
integrin-mediated signaling pathway (GO:0007229)	0.27754240385833945	PLEK,ADAM9
positive regulation of DNA replication (GO:0045740)	0.27754240385833945	IGF1R,DNA2
RNA export from nucleus (GO:0006405)	0.27754240385833945	AGFG1,HHEX
proteolysis involved in cellular protein catabolic process (GO:0051603)	0.2799277582586334	BTRC,ARIH1,PSMB8,PSMB9,UBE2H,UBE2C,PSME3
cell communication (GO:0007154)	0.2833042275681495	MAP3K5,BRAF,JUN,ARHGEF12,CSNK1E,ARRB1,CDKN1A,PKN2,CEBPA,IL6ST,CD53,APOE,VEGFC,STK17B,TYROBP,NRP1,GPR171,CD27,PLEK,HCLS1,FCGR2B,FOXO4,CSF1R,FOS,NFAT5,RPTOR,NPHP1,MAP2K3,TGFBR2,TGFBR3,SIK2,FLNB,GUCY1B3,GPR65,IQGAP2,TRAF4,TNFRSF13B,PIP5K1A,CSF2RB,INPP4A,PDGFRB,PXN,TRIO,CAMKK2,CLEC1B,ITPR3,CNP,SOCS2,PTPN6,DAPK1,HIPK2,PIK3CG,RREB1,PIK3CD,UNC119,MAPKAPK3,NR4A2,IKBKG,RIT1,CARHSP1,PPFIA1,ITGAL,ADIPOR1,UBE2C,IGFBP4,ADAM9,ROCK1,GRB10,BTRC,NUDT4,LCP2,IGF1R,ANXA4,ANXA3,S100A10,HOMER1,NOTCH1,CHRDL1,THRA,STK3,MAP4K5,ELK3,ACVR1B,MPP1,RASGRP2,RGS19,MGST3
metabolic process (GO:0008152)	0.2891296275942668	GDA,MAP3K5,BRAF,ARIH1,TAOK1,USP25,ALOX12,CSNK1E,WHSC1L1,DUSP8,MDFIC,NEU3,FN3K,UBE2V2,ST8SIA4,PKN2,CEBPA,CEBPD,APOE,STK17B,IDH2,ADK,PLEK,FOXO4,FECH,NAPSA,ALDH2,UBE2E2,PPOX,FOS,XPC,HS6ST1,ERCC4,NCF4,TGFBR2,TGFBR3,HLF,SIK2,EIF5A2,SHMT1,RPL23,WIPI1,DNA2,PIP5K1A,HDC,MAN1A2,ATG4D,ATG4A,NDOR1,PCF11,PDGFRB,SERINC1,CAMKK2,GADD45A,SLC19A2,LOR,RNF11,GABARAPL2,PTPN6,PIGA,DAPK1,MTHFR,PTPRE,GMFG,RREB1,PIK3CD,PPP2R3A,PABPC4,ACSL6,STRADB,SFPQ,ABCA2,BPGM,DNAJB2,DNAJB6,CYBA,ETS1,TRIOBP,FUT4,DSP,ADIPOR1,UBE2H,UBE2C,PRKCD,CHST1,TRA2B,MPG,IGFBP4,BRPF3,ADAM9,ROCK1,MTHFD2,CLN8,RNASEL,BTRC,SLC7A8,ST3GAL2,SLC2A4,ST3GAL5,CPA3,NUDT4,PCYT1B,ALAS2,SGK3,CPSF6,GALNT6,IGF1R,PAFAH1B1,GCNT2,UHMK1,GCNT1,PTPN18,ABCG1,PON2,RAD54B,GCH1,THBS1,THRA,STK3,MAP4K5,CDKL1,ADSSL1,PSMB8,PSMB9,ACVR1B,BTG2,PSME3,CTSG,CTSF,MGST3
organelle organization (GO:0006996)	0.289259525173011	BRPF3,OPA1,ROCK1,BCL2L1,NPHP1,FLNB,HIST2H2BE,WHSC1L1,ANK1,ATG9A,DNAJB6,RHOJ,PAFAH1B1,CDC25B,APOE,H2AFY,ADD2,ETS1,TRIOBP,PLEK2,BCL2,PLEK,SATB1,SOX6,GSN,UBE2C,ERCC4
negative regulation of ubiquitin-protein ligase activity during mitotic cell cycle (GO:0051436)	0.29180594223641965	UBE2C,PSME3,PSMB8,PSMB9
anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)	0.29180594223641965	UBE2C,PSME3,PSMB8,PSMB9
cholesterol homeostasis (GO:0042632)	0.2931080084455153	ABCA2,ABCG1
cellular response to insulin stimulus (GO:0032869)	0.2931080084455153	FOXO4,IGF1R
protein transport (GO:0015031)	0.29435284550479446	AP1G1,KRT18,JUN,ABCG1,XPO7,ATG4D,ATG4A,PLEK,STRADB,RPL23
regulation of signal transduction (GO:0009966)	0.29827521126273143	IL6ST,MAP3K5,RPTOR,GRB10,RGS2,SIGIRR,THBS1,PLEK,MDFIC,SOCS5,HHEX,MAP4K5,ACVR1B,RAMP1,PRKCD,LCK,HIPK2
establishment of protein localization (GO:0045184)	0.30513017383497604	AP1G1,KRT18,JUN,ABCG1,XPO7,ATG4D,ATG4A,PLEK,STRADB,RPL23
nucleosome assembly (GO:0006334)	0.3086275533334961	H2AFY,HIST2H2BE
positive regulation of gene expression (GO:0010628)	0.30904424991236507	JUN,MAP2K3,ETS1,ETS2,CAMKK2,MED6,NSD1,MDFIC,HHEX,SOX4,RNF10,FOS,HIPK2
negative regulation of ubiquitin-protein ligase activity (GO:0051444)	0.3106569194624758	UBE2C,PSME3,PSMB8,PSMB9
cellular amino acid derivative metabolic process (GO:0006575)	0.32012777976943313	EIF5A2,GCH1,PAFAH1B1,PCYT1B
regulation of membrane potential (GO:0042391)	0.3240782015190875	BCL2L1,BCL2
nuclear import (GO:0051170)	0.3240782015190875	HTATIP2,RPL23
response to light stimulus (GO:0009416)	0.32962041939754	FECH,ERCC4,NPHP1,UNC119
regulation of specific transcription from RNA polymerase II promoter (GO:0010551)	0.33148165465071416	THRA,HHEX,ETS1
RNA transport (GO:0050658)	0.3394390757512014	AGFG1,HHEX
glycosaminoglycan metabolic process (GO:0030203)	0.3394390757512014	GCNT2,CHST1
BMP signaling pathway (GO:0030509)	0.3394390757512014	CHRDL1,TGFBR3
Rho protein signal transduction (GO:0007266)	0.3394390757512014	APOE,ROCK1
regulation of T cell activation (GO:0050863)	0.3429617402952261	IL6ST,TGFBR2,LCK
regulation of macrophage activation (GO:0043030)	0.34511112354153356	THBS1
vesicle targeting (GO:0006903)	0.34511112354153356	WIPI1
response to hydrogen peroxide (GO:0042542)	0.34511112354153356	ADAM9
L-fucose catabolic process (GO:0042355)	0.34511112354153356	FUT4
actin cytoskeleton reorganization (GO:0031532)	0.34511112354153356	PLEK
regulation of cellular pH (GO:0030641)	0.34511112354153356	CLCN3
respiratory burst (GO:0045730)	0.34511112354153356	CYBA
cyclic nucleotide metabolic process (GO:0009187)	0.34511112354153356	NUDT4
positive regulation of endothelial cell migration (GO:0010595)	0.34511112354153356	THBS1
protein trimerization (GO:0070206)	0.34511112354153356	ALOX5AP
protein ubiquitination during ubiquitin-dependent protein catabolic process (GO:0042787)	0.34511112354153356	RNF11
response to interferon-gamma (GO:0034341)	0.34511112354153356	GCH1
intermediate filament cytoskeleton organization (GO:0045104)	0.34511112354153356	DNAJB6
hydrogen peroxide metabolic process (GO:0042743)	0.34511112354153356	CYBA
induction of apoptosis via death domain receptors (GO:0008625)	0.34511112354153356	CRADD
positive regulation of leukocyte chemotaxis (GO:0002690)	0.34511112354153356	THBS1
retrograde transport, endosome to Golgi (GO:0042147)	0.34511112354153356	BET1L
regulation of transcription (GO:0045449)	0.35128969488236883	RREB1,JUN,ELF2,HTATIP2,MDFIC,ABCA2,ID2,KLF7,UBP1,ETS1,ETS2,SIGIRR,HCLS1,FOXO4,FOS,IRF8,HMG20A,MAP2K3,CREG1,MXD4,NSD1,HHEX,ABCG1,CAMKK2,MED6,PHF21A,THRA,HOXC5,SATB1,SOX4,ELK3,SOX6,RNF10,ACVR1B,HIPK2,NFIA
sulfur metabolic process (GO:0006790)	0.35442621168448074	SLC19A2,HS6ST1,CHST1
activation of protein kinase activity (GO:0032147)	0.35442621168448074	ADAM9,TGFBR2,STRADB
response to insulin stimulus (GO:0032868)	0.3546911362356041	FOXO4,IGF1R
regulation of translational initiation (GO:0006446)	0.3546911362356041	EIF2AK1,EIF4H
intracellular protein transport (GO:0006886)	0.3630972871865799	AP1G1,KRT18,JUN,XPO7,ATG4D,ATG4A,STRADB,RPL23
immune response (GO:0006955)	0.3694630480680845	NCF4,TGFBR3,IL18BP,GPR65,IL16,IFITM2,IKBKG,LCP2,IGF1R,CYBA,NOTCH1,ETS1,BCL2,THBS1,CD27,FCGR2B,CST7,CD96,CTSG,IRF8
cytokinesis (GO:0000910)	0.3698170649741925	SEPT4,MYH10
induction of apoptosis by intracellular signals (GO:0008629)	0.3698170649741925	CDKN1A,HIPK2
vesicle docking during exocytosis (GO:0006904)	0.3722720363509682	PLEK
nucleoside triphosphate catabolic process (GO:0009143)	0.3722720363509682	GCH1
response to carbohydrate stimulus (GO:0009743)	0.3722720363509682	THBS1
amyloid precursor protein metabolic process (GO:0042982)	0.3722720363509682	ABCG1
actin filament bundle formation (GO:0051017)	0.3722720363509682	ADD2
regulation of axonogenesis (GO:0050770)	0.3722720363509682	APOE
positive regulation of tyrosine phosphorylation of Stat3 protein (GO:0042517)	0.3722720363509682	IL6ST
acyl-CoA metabolic process (GO:0006637)	0.3722720363509682	ACSL6
positive regulation of transcription factor import into nucleus (GO:0042993)	0.3722720363509682	CD27
glycolipid biosynthetic process (GO:0009247)	0.3722720363509682	ST3GAL5
mononuclear cell proliferation (GO:0032943)	0.3722720363509682	BCL2
mRNA cleavage (GO:0006379)	0.3722720363509682	PCF11
histone methylation (GO:0016571)	0.3722720363509682	WHSC1L1
positive regulation of inflammatory response (GO:0050729)	0.3722720363509682	IL6ST
calcium ion transport into cytosol (GO:0060402)	0.3722720363509682	IBTK
monosaccharide metabolic process (GO:0005996)	0.37468823500824705	ST3GAL2,CHST1,FN3K,FUT4,MPG
protein targeting (GO:0006605)	0.37468823500824705	ATG4D,ATG4A,STRADB,RPL23,XPO7
phosphoinositide-mediated signaling (GO:0048015)	0.37727119187629404	UBE2C,IGF1R,HOMER1
cell activation (GO:0001775)	0.37865938957564305	ADAM9,ITGAL,TGFBR2,CD93,LCK,BCL2
cholesterol transport (GO:0030301)	0.38480115656365427	APOE,ABCG1
heart development (GO:0007507)	0.38480115656365427	TGFBR2,FBN1
negative regulation of transcription factor activity (GO:0043433)	0.38480115656365427	SIGIRR,ID2
regulation of inflammatory response (GO:0050727)	0.38480115656365427	IL6ST,APOE
lipid transport (GO:0006869)	0.38863420432603585	APOE,CLN8,ABCG1
response to radiation (GO:0009314)	0.39131355559387065	FECH,BCL2,ERCC4,NPHP1,UNC119
cellular amino acid metabolic process (GO:0006520)	0.39131355559387065	SLC7A8,HDC,FN3K,MTHFR,SHMT1
negative regulation of catalytic activity (GO:0043086)	0.39460920076471356	APOE,CST3,PSMB8,PSMB9,DNAJB6,UBE2C,PSME3,PLEK,DUSP8
regulation of receptor activity (GO:0010469)	0.3983097279970181	PRKCD
monocarboxylic acid transport (GO:0015718)	0.3983097279970181	SLC16A1
epithelial to mesenchymal transition (GO:0001837)	0.3983097279970181	TGFBR3
negative regulation of caspase activity (GO:0043154)	0.3983097279970181	DNAJB6
positive regulation of adaptive immune response (GO:0002821)	0.3983097279970181	IL6ST
cytosolic calcium ion transport (GO:0060401)	0.3983097279970181	IBTK
response to estradiol stimulus (GO:0032355)	0.3983097279970181	SOCS2
antigen receptor-mediated signaling pathway (GO:0050851)	0.3983097279970181	IKBKG
vesicle docking (GO:0048278)	0.3983097279970181	PLEK
DNA methylation (GO:0006306)	0.3983097279970181	FOS
positive regulation of translation (GO:0045727)	0.3983097279970181	THBS1
protein amino acid N-linked glycosylation (GO:0006487)	0.3996292149489869	MAN1A2,ST8SIA4
response to virus (GO:0009615)	0.41120067725672416	RSAD2,BCL2,BNIP3L
regulation of oxidoreductase activity (GO:0051341)	0.4142884560292764	GCH1,APOE
oxygen and reactive oxygen species metabolic process (GO:0006800)	0.4142884560292764	CYBA,ALOX12
cell-matrix adhesion (GO:0007160)	0.4142884560292764	PPFIA1,ADAM9
one-carbon metabolic process (GO:0006730)	0.4142884560292764	FOS,WHSC1L1
membrane protein ectodomain proteolysis (GO:0006509)	0.4232705139856576	ADAM9
ventricular cardiac muscle morphogenesis (GO:0055010)	0.4232705139856576	TGFBR3
positive regulation of osteoblast differentiation (GO:0045669)	0.4232705139856576	IL6ST
regulation of ATPase activity (GO:0043462)	0.4232705139856576	GABARAPL2
regulation of NF-kappaB import into nucleus (GO:0042345)	0.4232705139856576	CD27
positive regulation of lipid biosynthetic process (GO:0046889)	0.4232705139856576	ABCG1
positive regulation of angiogenesis (GO:0045766)	0.4232705139856576	THBS1
negative regulation of foam cell differentiation (GO:0010745)	0.4232705139856576	ABCG1
protein-lipid complex assembly (GO:0065005)	0.4232705139856576	APOE
actin polymerization or depolymerization (GO:0008154)	0.4232705139856576	GSN
regulation of telomere maintenance (GO:0032204)	0.4232705139856576	ERCC4
positive regulation of leukocyte migration (GO:0002687)	0.4232705139856576	THBS1
phosphatidylcholine metabolic process (GO:0046470)	0.4232705139856576	PCYT1B
negative regulation of lipid storage (GO:0010888)	0.4232705139856576	ABCG1
aromatic compound catabolic process (GO:0019439)	0.4232705139856576	PON2
fucose metabolic process (GO:0006004)	0.4232705139856576	FUT4
negative regulation of proteolysis (GO:0045861)	0.4232705139856576	CLN8
DNA-dependent DNA replication (GO:0006261)	0.4232705139856576	DNA2
negative regulation of DNA binding (GO:0043392)	0.4287674155909854	SIGIRR,ID2
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	0.4287674155909854	IL6ST,PRKCD
pattern specification process (GO:0007389)	0.4287674155909854	TGFBR2,PBX3
positive regulation of specific transcription from RNA polymerase II promoter (GO:0010552)	0.4287674155909854	HHEX,ETS1
cell cycle (GO:0007049)	0.4287674155909854	UBE2C,HHEX
leukocyte migration (GO:0050900)	0.4287674155909854	ROCK1,CD34
transcription from RNA polymerase II promoter (GO:0006366)	0.4309278926501009	THRA,FOXO4,RREB1,ETS1,HLF,CEBPD
homeostatic process (GO:0042592)	0.43233407382453903	IBTK,CLCN3,BCL2L1,ABCG1,EIF5A2,BCL2,ITPR3,SLC7A8,SLC2A4,SLC4A1,ABCA2,ALAS2,LCK,ERCC4
response to extracellular stimulus (GO:0009991)	0.4335050676057279	RPTOR,NR4A2,CDKN1A
organ morphogenesis (GO:0009887)	0.4408918063493182	BRAF,LFNG,TGFBR2,NRP1,PAFAH1B1
regulation of gene expression, epigenetic (GO:0040029)	0.443055862531303	FOS,H2AFY
hormone-mediated signaling (GO:0009755)	0.443055862531303	THRA,ADIPOR1
regulation of proteolysis (GO:0030162)	0.443055862531303	APOE,CLN8
lipid homeostasis (GO:0055088)	0.443055862531303	ABCA2,ABCG1
proteasomal ubiquitin-dependent protein catabolic process (GO:0043161)	0.4431382676353944	UBE2C,PSME3,PSMB8,PSMB9
glycoprotein catabolic process (GO:0006516)	0.447198805583355	ABCG1
acute-phase response (GO:0006953)	0.447198805583355	SIGIRR
regulation of pH (GO:0006885)	0.447198805583355	CLCN3
negative regulation of blood coagulation (GO:0030195)	0.447198805583355	APOE
positive regulation of nucleocytoplasmic transport (GO:0046824)	0.447198805583355	CD27
immune response-activating cell surface receptor signaling pathway (GO:0002429)	0.447198805583355	IKBKG
skeletal system development (GO:0001501)	0.45240933956669366	FBN1,ANXA2,ETS2,IGFBP4
positive regulation of cytokine production (GO:0001819)	0.45714471685602054	IL6ST,THBS1
cell division (GO:0051301)	0.45714471685602054	SEPT4,MYH10
ion homeostasis (GO:0050801)	0.4584266683976239	SLC7A8,SLC4A1,IBTK,CLCN3,BCL2L1,LCK,BCL2,ITPR3
regulation of cell cycle (GO:0051726)	0.46616340309241705	ETS1,CCND3,GADD45A,CDKN3,MAD2L1BP,CCNG1,CDKN1B,UBE2C,XPC
regulation of T cell differentiation (GO:0045580)	0.4701371878631952	TGFBR2
peptidyl-serine phosphorylation (GO:0018105)	0.4701371878631952	TGFBR2
response to lipopolysaccharide (GO:0032496)	0.4701371878631952	GCH1
heterophilic cell adhesion (GO:0007157)	0.4701371878631952	ITGAL
negative regulation of coagulation (GO:0050819)	0.4701371878631952	APOE
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	0.4701371878631952	IKBKG
regulation of dephosphorylation (GO:0035303)	0.4701371878631952	PLEK
intra-Golgi vesicle-mediated transport (GO:0006891)	0.4701371878631952	GABARAPL2
G2/M transition of mitotic cell cycle (GO:0000086)	0.4701371878631952	CDKN1A
neuron projection development (GO:0031175)	0.4701371878631952	STX3
positive regulation of cell cycle (GO:0045787)	0.47102597239629745	UBE2C,CCND3
secretion by cell (GO:0032940)	0.4771190932419117	ANK1,RPH3AL,PLEK
regulation of transcription from RNA polymerase II promoter (GO:0006357)	0.4798176459163464	KLF7,UBP1,ETS1,HTATIP2,ELF2,CREG1,MXD4,MED6,PHF21A,THRA,HOXC5,SATB1,HHEX,ABCA2,IRF8
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	0.4814793375067138	SATB1,HHEX,MXD4,IRF8,PHF21A
positive regulation of transcription, DNA-dependent (GO:0045893)	0.48386824286460434	MAP2K3,ETS1,ETS2,MED6,NSD1,MDFIC,HHEX,SOX4,HIPK2
regulation of peptidase activity (GO:0052547)	0.4877822971094841	CST3,LCK,DNAJB6
positive regulation of phosphorylation (GO:0042327)	0.4877822971094841	IL6ST,CCND3,THBS1
polysaccharide metabolic process (GO:0005976)	0.4877822971094841	CHST1,GCNT2,HS6ST1
inactivation of MAPK activity (GO:0000188)	0.49212649455234214	DUSP8
response to heat (GO:0009408)	0.49212649455234214	THBS1
negative regulation of macrophage differentiation (GO:0045650)	0.49212649455234214	ABCG1
protein secretion (GO:0009306)	0.49212649455234214	PLEK
lipoprotein particle clearance (GO:0034381)	0.49212649455234214	APOE
negative regulation of lipid transport (GO:0032369)	0.49212649455234214	THBS1
nucleus organization (GO:0006997)	0.49212649455234214	ETS1
regulation of Wnt receptor signaling pathway (GO:0030111)	0.49212649455234214	MDFIC
actin filament organization (GO:0007015)	0.4981385982490924	GSN,ADD2
cholesterol metabolic process (GO:0008203)	0.4981385982490924	ABCG1,CLN8
response to protein stimulus (GO:0051789)	0.4981385982490924	NR4A2,DNAJB2
glycoprotein metabolic process (GO:0009100)	0.5113586897502151	HS6ST1,ABCG1
cytokine-mediated signaling pathway (GO:0019221)	0.5113586897502151	IL6ST,CEBPA
T cell activation (GO:0042110)	0.5113586897502151	ITGAL,LCK
RNA catabolic process (GO:0006401)	0.5113586897502151	PABPC4,DNA2
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	0.5113586897502151	THBS1,HIPK2
MAPKKK cascade (GO:0000165)	0.5113586897502151	CAMKK2,MAP3K5
triglyceride metabolic process (GO:0006641)	0.5132058799585919	APOE
preassembly of GPI anchor in ER membrane (GO:0016254)	0.5132058799585919	PIGA
negative regulation of specific transcription from RNA polymerase II promoter (GO:0010553)	0.5132058799585919	HHEX
cholesterol efflux (GO:0033344)	0.5132058799585919	ABCG1
protein import into nucleus, translocation (GO:0000060)	0.5132058799585919	JUN
protein polyubiquitination (GO:0000209)	0.5132058799585919	UBE2V2
cardiac muscle tissue morphogenesis (GO:0055008)	0.5132058799585919	TGFBR3
glutamate signaling pathway (GO:0007215)	0.5132058799585919	HOMER1
oligosaccharide metabolic process (GO:0009311)	0.5132058799585919	ST8SIA4
regulation of transcription, DNA-dependent (GO:0006355)	0.5140856926289619	RREB1,HMG20A,MAP2K3,HTATIP2,ELF2,CREG1,MXD4,NSD1,MDFIC,HHEX,ABCA2,KLF7,UBP1,ETS1,ETS2,MED6,HCLS1,PHF21A,THRA,FOXO4,HOXC5,SATB1,SOX4,SOX6,HIPK2,IRF8,NFIA
response to abiotic stimulus (GO:0009628)	0.5184001967756918	FECH,NPHP1,UNC119,BCL2,THBS1,ERCC4
cell-substrate adhesion (GO:0031589)	0.5243484989893755	PPFIA1,ADAM9
brain development (GO:0007420)	0.5243484989893755	SHROOM4,TGFBR2
cellular ion homeostasis (GO:0006873)	0.5293563503650116	SLC4A1,IBTK,CLCN3,BCL2L1,LCK,BCL2,ITPR3
chromosome segregation (GO:0007059)	0.5334128876866745	RIOK3
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	0.5334128876866745	IL6ST
positive regulation of T cell proliferation (GO:0042102)	0.5334128876866745	IL6ST
JAK-STAT cascade (GO:0007259)	0.5334128876866745	SOCS2
spindle organization (GO:0007051)	0.5334128876866745	UBE2C
regulation of striated muscle tissue development (GO:0016202)	0.5334128876866745	NOTCH1
positive regulation of proteolysis (GO:0045862)	0.5334128876866745	APOE
positive regulation of cell growth (GO:0030307)	0.5334128876866745	ALOX12
positive regulation of cytoskeleton organization (GO:0051495)	0.5334128876866745	PLEK
axonogenesis (GO:0007409)	0.5334128876866745	PAFAH1B1
negative regulation of lipid metabolic process (GO:0045833)	0.5334128876866745	APOE
negative regulation of protein catabolic process (GO:0042177)	0.5334128876866745	CLN8
gonad development (GO:0008406)	0.5334128876866745	HMGCR
excretion (GO:0007588)	0.5371043754073805	NFAT5,NPHP1
regulation of translation (GO:0006417)	0.539425694163204	EIF2AK1,THBS1,EIF4H
regulation of protein transport (GO:0051223)	0.5493937811814065	ADAM9,UHMK1,CD27
nucleoside metabolic process (GO:0009116)	0.5496233630462574	GCH1,ADSSL1
regulation of glucose import (GO:0046324)	0.5527835168360009	GRB10
actin filament-based movement (GO:0030048)	0.5527835168360009	MYH10
phototransduction (GO:0007602)	0.5527835168360009	UNC119
proteoglycan metabolic process (GO:0006029)	0.5527835168360009	HS6ST1
translational initiation (GO:0006413)	0.5527835168360009	EIF1AX
cellular response to nutrient levels (GO:0031669)	0.5527835168360009	RPTOR
purine nucleotide biosynthetic process (GO:0006164)	0.5527835168360009	ADSSL1
protein amino acid methylation (GO:0006479)	0.5527835168360009	WHSC1L1
activation of phospholipase C activity (GO:0007202)	0.5619031497381854	HOMER1,GNAQ
positive regulation of cellular protein metabolic process (GO:0032270)	0.5667042008985772	IL6ST,APOE,CCND3,THBS1,PLEK
phosphoinositide metabolic process (GO:0030384)	0.5713522852718343	PLEK
reciprocal meiotic recombination (GO:0007131)	0.5713522852718343	RAD54B
positive regulation of JAK-STAT cascade (GO:0046427)	0.5713522852718343	IL6ST
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	0.5713522852718343	HIPK2
