Term	P-value	Genes
positive regulation of JAK-STAT cascade (GO:0046427)	0.35153444956083374	IL6
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	0.35153444956083374	HIPK2
fatty acid oxidation (GO:0019395)	0.35153444956083374	HACL1
retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	0.35153444956083374	KIF1C
negative regulation of angiogenesis (GO:0016525)	0.35153444956083374	SERPINF1
glycosaminoglycan biosynthetic process (GO:0006024)	0.35153444956083374	CSGALNACT1
post-Golgi vesicle-mediated transport (GO:0006892)	0.35153444956083374	KRT18
regulation of endopeptidase activity (GO:0052548)	0.3534036022694253	PMAIP1,IFT57
fatty acid catabolic process (GO:0009062)	0.36544610994812854	HACL1
positive regulation of JUN kinase activity (GO:0043507)	0.36544610994812854	PTPLAD1
positive regulation of mitosis (GO:0045840)	0.36544610994812854	CD28
calcium-mediated signaling (GO:0019722)	0.36544610994812854	LAT
positive regulation of chemotaxis (GO:0050921)	0.36544610994812854	IL6
protein amino acid O-linked glycosylation (GO:0006493)	0.36544610994812854	GALNT7
negative regulation of MAP kinase activity (GO:0043407)	0.36544610994812854	RGS3
positive regulation of protein catabolic process (GO:0045732)	0.36544610994812854	SH3D19
protein metabolic process (GO:0019538)	0.3731699087999902	MKNK1,SNRK,DUSP3,CASP3,AHSP,CAMK1,PTPLAD1,PRKACB,FGFR1,METAP2,PRKCB,PRKD3,UBE3A,CSGALNACT1,TGFBR1,SRPK2,RNASEL,GALNT7,TSPAN17,PDGFRB,UHMK1,ENY2,PGCP,B3GNT5,PTPN2,MYLK,USP9X
regulation of lipid metabolic process (GO:0019216)	0.37661689288668354	ABHD5,SEC14L2
negative regulation of translation (GO:0017148)	0.37906105931128226	IGFBP5
peptide metabolic process (GO:0006518)	0.37906105931128226	PGCP
regulation of peptidase activity (GO:0052547)	0.38428034247065473	PMAIP1,IFT57
positive regulation of phosphorylation (GO:0042327)	0.38428034247065473	IL6,TGFBR1
actin cytoskeleton organization (GO:0030036)	0.38511413995313676	NEDD9,ARF6,NPHP1
glycerophospholipid metabolic process (GO:0006650)	0.39190342067368195	PIGN,ABHD5
regulation of blood coagulation (GO:0030193)	0.39238558888321745	TLR4
response to biotic stimulus (GO:0009607)	0.3956973892833085	TLR4,LBP,CCL22,IL6
response to temperature stimulus (GO:0009266)	0.4054258572861806	GMPR
cell growth (GO:0016049)	0.4054258572861806	NUPR1
small GTPase mediated signal transduction (GO:0007264)	0.4083094589835382	PTPLAD1,LAT,ARHGAP5
inflammatory response (GO:0006954)	0.4102686005726787	LBP,PLA2G7,CCL22,IL6
cholesterol homeostasis (GO:0042632)	0.4181878933135361	SOAT1
negative regulation of myeloid cell differentiation (GO:0045638)	0.4181878933135361	TLR4
striated muscle contraction (GO:0006941)	0.4306775986425715	SMPX
positive regulation of growth (GO:0045927)	0.4306775986425715	TGFBR1
chemotaxis (GO:0006935)	0.4369276902727017	PDGFRB,CCL22,IL6
regulation of protein complex assembly (GO:0043254)	0.44290075052470024	ARF6
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	0.44290075052470024	IL6
leukocyte chemotaxis (GO:0030595)	0.44290075052470024	IL6
regulation of JAK-STAT cascade (GO:0046425)	0.44290075052470024	IL6
G-protein coupled receptor protein signaling pathway (GO:0007186)	0.44681097356967037	HOMER2,GNAZ,FFAR2,PRKACB,P2RY6,CALCRL,PTGER4,PRKD3
regulation of protein kinase activity (GO:0045859)	0.44799942155170785	PTPLAD1,TGFBR1,RGS3,ADRB2,PRKD3
protein amino acid dephosphorylation (GO:0006470)	0.4512398393748147	PTPN2,DUSP3
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	0.4548630043427566	IL6
negative regulation of cell adhesion (GO:0007162)	0.4548630043427566	TGFBI
glycosaminoglycan metabolic process (GO:0030203)	0.4548630043427566	CSGALNACT1
BMP signaling pathway (GO:0030509)	0.4548630043427566	USP9X
Rho protein signal transduction (GO:0007266)	0.4548630043427566	ARHGAP5
cellular ion homeostasis (GO:0006873)	0.45824347741846655	HFE,PRNP,RHAG,TFRC
detection of stimulus (GO:0051606)	0.4584300281722052	TLR4,LBP
negative regulation of transport (GO:0051051)	0.4584300281722052	ARF6,MDFI
positive regulation of protein modification process (GO:0031401)	0.4655658911223827	IL6,TGFBR1
activation of phospholipase C activity by G-protein coupled receptor protein signaling pathway coupled to IP3 second messenger (GO:0007200)	0.4665698962356764	P2RY6
regulation of translational initiation (GO:0006446)	0.4665698962356764	EIF4G1
response to chemical stimulus (GO:0042221)	0.4705958925903404	TGFBR1,CCL22,IL6,STK25,ABCB4,CASP3,LBP,PDGFRB,TULP4,ETS1,TLR4,PMAIP1,PRKACB
growth (GO:0040007)	0.4780268455336905	NUPR1
induction of apoptosis by intracellular signals (GO:0008629)	0.4780268455336905	HIPK2
dephosphorylation (GO:0016311)	0.4866380974214303	PTPN2,DUSP3
glucose metabolic process (GO:0006006)	0.48923915725692874	SORD
heart development (GO:0007507)	0.48923915725692874	TGFBR1
actin filament-based process (GO:0030029)	0.4924973861377137	NEDD9,ARF6,NPHP1
locomotory behavior (GO:0007626)	0.4924973861377137	PDGFRB,CCL22,IL6
positive regulation of hydrolase activity (GO:0051345)	0.4924973861377137	PMAIP1,P2RY6,IFT57
transcription from RNA polymerase II promoter (GO:0006366)	0.497910334748937	ETS1,HLF,TSC22D1
Golgi vesicle transport (GO:0048193)	0.50039843635343	KIF1C,KRT18
protein amino acid glycosylation (GO:0006486)	0.5071900876060261	GALNT7,B3GNT5
regulation of endocytosis (GO:0030100)	0.5109505306496488	ARF6
one-carbon metabolic process (GO:0006730)	0.5109505306496488	ATRX
ion homeostasis (GO:0050801)	0.5139888455783058	HFE,PRNP,RHAG,TFRC
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	0.5214596520186217	IL6
positive regulation of specific transcription from RNA polymerase II promoter (GO:0010552)	0.5214596520186217	ETS1
leukocyte migration (GO:0050900)	0.5214596520186217	IL6
regulation of phosphorylation (GO:0042325)	0.5252430810469717	PTPLAD1,TGFBR1,RGS3,IL6,ADRB2,PRKD3
cellular cation homeostasis (GO:0030003)	0.5297653913262097	HFE,PRNP,TFRC
phospholipid biosynthetic process (GO:0008654)	0.5317442597258331	ABHD5
hormone-mediated signaling (GO:0009755)	0.5317442597258331	PRKACB
regulation of proteolysis (GO:0030162)	0.5317442597258331	SH3D19
lipid homeostasis (GO:0055088)	0.5317442597258331	SOAT1
response to steroid hormone stimulus (GO:0048545)	0.5317442597258331	IL6
regulation of MAP kinase activity (GO:0043405)	0.5337528575999307	PTPLAD1,RGS3
negative regulation of cell migration (GO:0030336)	0.5418091221150436	IGFBP5
response to drug (GO:0042493)	0.5418091221150436	ABCB4
positive regulation of apoptosis (GO:0043065)	0.5420063050729594	ETS1,PMAIP1,SOX4,PAWR,HIPK2
regulation of secretion (GO:0051046)	0.5466653075589535	IL6,TNFSF4
fatty acid metabolic process (GO:0006631)	0.5466653075589535	HACL1,ABCD2
anti-apoptosis (GO:0006916)	0.5503728088741073	MEF2C,TGFBR1,CD27
positive regulation of cell cycle (GO:0045787)	0.5516589068129278	CD28
response to cytokine stimulus (GO:0034097)	0.5516589068129278	CASP3
regulation of actin cytoskeleton organization (GO:0032956)	0.5516589068129278	ARF6
cell migration (GO:0016477)	0.5530279684936205	IL6,TGFBR1
positive regulation of programmed cell death (GO:0043068)	0.5537441420126373	ETS1,PMAIP1,SOX4,PAWR,HIPK2
cellular homeostasis (GO:0019725)	0.558385226407003	HFE,PRNP,RHAG,TFRC
blood coagulation (GO:0007596)	0.5612981829470387	CD36
positive regulation of transcription factor activity (GO:0051091)	0.5612981829470387	IL6
response to nutrient (GO:0007584)	0.5612981829470387	TULP4
actin filament organization (GO:0007015)	0.570731423096237	NEDD9
cholesterol metabolic process (GO:0008203)	0.570731423096237	SOAT1
negative regulation of cell motion (GO:0051271)	0.570731423096237	IGFBP5
behavior (GO:0007610)	0.5712805080897939	PDGFRB,NPHP1,CCL22,IL6
response to wounding (GO:0009611)	0.5712805080897939	LBP,PLA2G7,CCL22,IL6
transport (GO:0006810)	0.5746259038331158	ITSN1,ARF6,IL6,ABCB4,KIF1C,SLC35A3,ABCB10,KRT18,CD36,PRKCB,CSN2,HFE,NPHP1,MSR1,SOAT1,SLC2A3,LBP,ADRB2,ABCD2,ABCD3,RHAG
glycoprotein metabolic process (GO:0009100)	0.579963005397754	CSGALNACT1
membrane fusion (GO:0006944)	0.579963005397754	CRISP1
cytokine-mediated signaling pathway (GO:0019221)	0.579963005397754	IL6
MAPKKK cascade (GO:0000165)	0.579963005397754	FGFR1
steroid metabolic process (GO:0008202)	0.5838955170743381	HSD17B11,SOAT1
mitochondrion organization (GO:0007005)	0.5889972154937956	PMAIP1
positive regulation of DNA binding (GO:0043388)	0.5889972154937956	IL6
brain development (GO:0007420)	0.5889972154937956	UBE3A
excretion (GO:0007588)	0.5978382484903848	NPHP1
sphingolipid metabolic process (GO:0006665)	0.5978382484903848	SGPL1
phospholipid metabolic process (GO:0006644)	0.6016540627644914	PIGN,ABHD5
endosome transport (GO:0016197)	0.6064902108785938	ADRB2
hemostasis (GO:0007599)	0.6149571223225933	CD36
calcium ion transport (GO:0006816)	0.6149571223225933	CSN2
activation of phospholipase C activity (GO:0007202)	0.6149571223225933	P2RY6
positive regulation of catalytic activity (GO:0043085)	0.6181592395954943	PTPLAD1,TGFBR1,IFT57,PMAIP1,P2RY6,ADRB2,PRKD3
muscle contraction (GO:0006936)	0.6188395144397892	SLMAP,SMPX
regulation of protein catabolic process (GO:0042176)	0.6313514481585071	SH3D19
protein processing (GO:0016485)	0.6313514481585071	METAP2
regulation of mitosis (GO:0007088)	0.6392864842582169	CD28
positive regulation of phospholipase activity (GO:0010518)	0.6392864842582169	P2RY6
positive regulation of binding (GO:0051099)	0.6392864842582169	IL6
transcription, DNA-dependent (GO:0006351)	0.6450274763028222	ETS1,HLF,TSC22D1
organ morphogenesis (GO:0009887)	0.646213363340637	COL18A1,TGFBR1
activation of MAPK activity (GO:0000187)	0.6470517162646992	PTPLAD1
regulation of cell growth (GO:0001558)	0.6514991345426865	NET1,TGFBR1
response to external stimulus (GO:0009605)	0.6538514688461566	PDGFRB,TULP4,PLA2G7,CCL22,IL6,TLR4,LBP
negative regulation of cell cycle (GO:0045786)	0.6546507565913585	ETS1
sulfur metabolic process (GO:0006790)	0.6546507565913585	CSGALNACT1
negative regulation of protein kinase activity (GO:0006469)	0.6546507565913585	RGS3
sensory perception of sound (GO:0007605)	0.6546507565913585	DFNA5
cell-cell adhesion (GO:0016337)	0.6669822054986341	NPHP1,PKP2
phosphoinositide-mediated signaling (GO:0048015)	0.6693643313522938	P2RY6
negative regulation of kinase activity (GO:0033673)	0.6693643313522938	RGS3
hormone metabolic process (GO:0042445)	0.6693643313522938	HSD17B11
response to hormone stimulus (GO:0009725)	0.6720193378181148	PRKACB,IL6
visual perception (GO:0007601)	0.6819094868138753	TGFBI,COL18A1
protein maturation (GO:0051604)	0.6834546084341209	METAP2
DNA damage response, signal transduction (GO:0042770)	0.6834546084341209	HIPK2
DNA recombination (GO:0006310)	0.6902742577975655	ATRX
negative regulation of transferase activity (GO:0051348)	0.6969478405391208	RGS3
carboxylic acid catabolic process (GO:0046395)	0.6969478405391208	HACL1
response to extracellular stimulus (GO:0009991)	0.7034784668635274	TULP4
response to stress (GO:0006950)	0.7119410354037118	CCL22,IL6,ATRX,STK25,SESN1,TPSAB1,LBP,CRISP3,IL1RL2,GMPR,PLA2G7,TLR4,DARC,ITK,HIPK2
anatomical structure morphogenesis (GO:0009653)	0.7215448427736504	KRT18,COL18A1,TGFBR1,FGF3,CSGALNACT1
muscle organ development (GO:0007517)	0.7222427299351694	MEF2C
regulation of cytoskeleton organization (GO:0051493)	0.7222427299351694	ARF6
transcription (GO:0006350)	0.7248277384240935	ETS1,HLF,TSC22D1
positive regulation of MAP kinase activity (GO:0043406)	0.728231336364309	PTPLAD1
secretion by cell (GO:0032940)	0.728231336364309	IL6
response to organic substance (GO:0010033)	0.728231336364309	TGFBR1
cellular amine metabolic process (GO:0009308)	0.7319878638158042	CKB,HDC,CSGALNACT1
induction of apoptosis (GO:0006917)	0.7319878638158042	PMAIP1,ETS1,HIPK2
secretion (GO:0046903)	0.7320332095785654	NPHP1,IL6
transcription initiation from RNA polymerase II promoter (GO:0006367)	0.7340915770968481	MED1
polysaccharide metabolic process (GO:0005976)	0.7340915770968481	CSGALNACT1
regulation of growth (GO:0040008)	0.736242379021689	NET1,TGFBR1
lipid biosynthetic process (GO:0008610)	0.7444929698405515	B3GNT5,ABHD5
cellular response to hormone stimulus (GO:0032870)	0.7509291704067704	PRKACB
cellular amino acid derivative metabolic process (GO:0006575)	0.7615610311099952	CKB
cytoskeleton organization (GO:0007010)	0.7624182215015655	NEDD9,ARF6,NPHP1
cell proliferation (GO:0008283)	0.7637977204721773	SERPINF1,TGFBI,TNFSF9,CSGALNACT1
response to light stimulus (GO:0009416)	0.7667065348604726	NPHP1
transcription initiation (GO:0006352)	0.7717416456227454	MED1
central nervous system development (GO:0007417)	0.7814900562829442	B3GNT5
response to abiotic stimulus (GO:0009628)	0.7894980244154644	NPHP1,GMPR
homeostatic process (GO:0042592)	0.7901818009869923	HFE,SOAT1,TFRC,PRNP,RHAG
protein ubiquitination (GO:0016567)	0.790824506496025	TSPAN17
response to oxidative stress (GO:0006979)	0.7997624740374929	STK25
response to DNA damage stimulus (GO:0006974)	0.8095999025641056	ATRX,SESN1,HIPK2
cation transport (GO:0006812)	0.8122698117649146	HFE,RHAG,CSN2
protein modification by small protein conjugation (GO:0032446)	0.8281585377083515	TSPAN17
negative regulation of cellular protein metabolic process (GO:0032269)	0.8318740287844478	IGFBP5
sensory perception (GO:0007600)	0.8325160817044424	COL18A1,DFNA5,TGFBI
cellular amino acid and derivative metabolic process (GO:0006519)	0.8386209418962641	CKB,HDC
positive regulation of I-kappaB kinase/NF-kappaB cascade (GO:0043123)	0.8390671165727392	ECM1
regulation of catalytic activity (GO:0050790)	0.8493225571046896	TGFBR1,RGS3,P2RY6,ADRB2,PTPLAD1,IFT57,PMAIP1,PRKD3
oxidation reduction (GO:0055114)	0.8588616366222513	ALDH3A1
RNA splicing (GO:0008380)	0.866148352923149	FUS,SRPK2
regulation of I-kappaB kinase/NF-kappaB cascade (GO:0043122)	0.8678313325815125	ECM1
response to radiation (GO:0009314)	0.8734939565010583	NPHP1
cellular amino acid metabolic process (GO:0006520)	0.8734939565010583	HDC
cognition (GO:0050890)	0.8769928694986613	COL18A1,DFNA5,TGFBI
establishment or maintenance of chromatin architecture (GO:0006325)	0.8792921687584536	ENY2,HMGA2
DNA replication (GO:0006260)	0.886617382111351	RBMS1
regulation of mitotic cell cycle (GO:0007346)	0.886617382111351	CD28
cellular response to stimulus (GO:0051716)	0.8958094869487905	PDGFRB,IL6,ATRX,PRKACB,HIPK2
gamete generation (GO:0007276)	0.8983866762540087	USP9X
neurological system process (GO:0050877)	0.9005377534620752	COL18A1,DFNA5,TGFBI
nuclear mRNA splicing, via spliceosome (GO:0000398)	0.9005905283573085	FUS
cellular response to DNA damage stimulus (GO:0034984)	0.9020922426605873	HIPK2,ATRX
RNA splicing, via transesterification reactions (GO:0000375)	0.9027468603264741	FUS
metabolic process (GO:0008152)	0.9111695052059027	HSD17B11,HACL1,ABHD5,MKNK1,ATRX,DUSP3,SGPL1,CD36,AHSP,CAMK1,FUS,PTPLAD1,ALDOC,CD28,RBMS1,FGFR1,CSGALNACT1,TGFBR1,HLF,SRPK2,B4GALT4,HDC,PURA,ALDH3A1,TSPAN17,PDGFRB,ENY2,CKB,PTPN2,MYLK,PIGN,USP9X,SNRK,ABCB4,CASP3,SLC35A3,ETS1,CMA1,PRKACB,METAP2,PRKCB,PRNP,PRKD3,UBE3A,SORD,SOAT1,RNASEL,SLC2A3,ALDH1B1,GALNT7,TSC22D1,UHMK1,ABCD2,PGCP,B3GNT5
ion transport (GO:0006811)	0.9147992557848219	HFE,RHAG,CSN2
protein transport (GO:0015031)	0.9150007344403346	KRT18,PRKCB
proteolysis (GO:0006508)	0.9161187786173222	PGCP,CASP3,UBE3A
establishment of protein localization (GO:0045184)	0.9179702529403738	KRT18,PRKCB
organelle organization (GO:0006996)	0.9208341485883765	ARF6,NPHP1,HMGA2,ETS1,ENY2,ABCD3,PMAIP1,NEDD9
ubiquitin-dependent protein catabolic process (GO:0006511)	0.9219102849002108	UBE3A
RNA processing (GO:0006396)	0.9248493876316718	FUS,SRPK2,RBMS1
regulation of cell cycle (GO:0051726)	0.9263072795884579	ETS1,CD28
proteolysis involved in cellular protein catabolic process (GO:0051603)	0.9300331678722117	UBE3A
protein catabolic process (GO:0030163)	0.935891624240824	PGCP,CASP3,UBE3A
chromatin modification (GO:0016568)	0.9359220748765553	ENY2
catabolic process (GO:0009056)	0.9426206906866156	HSD17B11,HACL1,SORD,CASP3,SGPL1,PGCP,UBE3A
mRNA processing (GO:0006397)	0.9462620746099678	FUS
DNA repair (GO:0006281)	0.9549418656323978	ATRX
DNA metabolic process (GO:0006259)	0.9565932764797813	ATRX,RBMS1,PURA
chromosome organization (GO:0051276)	0.9580994863554949	ENY2,HMGA2
RNA metabolic process (GO:0016070)	0.9634686431630439	HLF,SRPK2,TSC22D1,FUS,ETS1,RBMS1
protein complex assembly (GO:0006461)	0.9638775850347735	HFE,ADRB2
intracellular protein transport (GO:0006886)	0.9669104095842957	KRT18
mRNA metabolic process (GO:0016071)	0.9703690722881937	FUS
establishment of localization in cell (GO:0051649)	0.981260974480916	IL6,KIF1C,ADRB2,KRT18
intracellular transport (GO:0046907)	0.9813827545879906	KRT18,KIF1C,ADRB2
negative regulation of catalytic activity (GO:0043086)	0.9817859261768136	RGS3
cell-cell signaling (GO:0007267)	0.9840832789953391	FGF3,CCL22,TNFSF9
nucleobase, nucleoside, nucleotide and nucleic acid metabolic process (GO:0006139)	0.9953275468385538	ATRX,SLC35A3,FUS,ETS1,RBMS1,CSGALNACT1,HLF,SRPK2,PURA,TSC22D1
biological_process (GO:0008150)	1.0	ATRX,NET1,ENC1,PAWR,SLA2,ABCB10,SGPL1,FUS,MDFI,EMR1,CSGALNACT1,PECAM1,PTPRF,SMPX,HFE,HLF,HLX,FFAR2,HDC,TSPAN17,ENY2,MED1,PAG1,PTPN2,GRLF1,SNRK,IL6,ABCB4,AVIL,TNFSF4,TNFSF9,ID2,KLF7,EPHA3,PLA2G7,PLXNC1,RRAGA,PRKCB,PRNP,PRKD3,UBE3A,IRF4,IGFBP5,MSR1,SORD,SOAT1,RNASEL,NIPBL,TPSAB1,ADRB2,ABCD2,ABCD3,DFNA5,SOX4,ITK,MEF2C,HACL1,PKP2,MKNK1,TGFBI,CD7,KRT18,CAMK1,GRIA3,RBMS1,TGFBR1,RPRM,CKB,SEC14L2,LANCL2,NUPR1,IFT57,HOXA7,HOXA9,MYLK,ARHGAP5,USP9X,ARF6,MYCN,P2RY6,CMA1,ITGB7,CLNK,SLC2A3,PITPNC1,STK25,TSC22D1,TSC22D3,POSTN,UHMK1,B3GNT5,ABHD5,GNA14,ALDOC,COL18A1,IL1RL1,IL1RL2,FCGR2B,NEDD9,GNAZ,SLMAP,SRPK2,CCL22,B4GALT4,ALDH3A1,PVR,CRISP3,CRISP1,PDGFRB,ECM1,GMPR,DARC,PIGN,EIF4G1,HIPK2,SERPINF1,FGF3,KIF1C,PEX11A,OLFM1,ETS1,ALDH1B1,HOMER2,TLR4,PGCP,SH3D19,HSD17B11,RGS3,PAPSS2,DUSP3,NRGN,CD36,AHSP,PTPLAD1,GPM6B,KIT,CD27,CD28,FGFR1,NRIP1,CSN2,NPHP1,SESN1,LAT,LBP,CDK6,HMGA2,PURA,FLT3,H2AFY2,RUNX2,RHAG,ITSN1,TFRC,CASP3,PTGER4,SLC35A3,ZEB2,GZMB,PMAIP1,PRKACB,METAP2,ANGPT1,GALNT7,NDN,TULP4,PBX3,CALCRL
